# MEAN_SAMPLE_SIZE = 89015
# TOTAL_GENES = 18412
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOMF_4_GALACTOSYL_N_ACETYLGL...          SET       6      0.51828    0.0093547      0.75706       0.2468 GOMF_4_GALACTOSYL_N_ACETYLGLUCOSAMINIDE_3_ALPHA_L_FUCOSYLTRANSFERASE_ACTIVITY
GOMF_4_IRON_4_SULFUR_CLUSTER...          SET      40       0.2145     0.009987      0.22924      0.17472 GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING
GOMF_5ALPHA_ANDROSTANE_3BETA...          SET       6     -0.38917   -0.0070243      0.60023      0.74162 GOMF_5ALPHA_ANDROSTANE_3BETA_17BETA_DIOL_DEHYDROGENASE_ACTIVITY
GOMF_5S_RRNA_BINDING                     SET      10      -0.2871   -0.0066892      0.42782      0.74891 GOMF_5S_RRNA_BINDING
GOMF_5_3_DNA_EXONUCLEASE_ACT...          SET       8      0.23781    0.0049562      0.44135        0.295 GOMF_5_3_DNA_EXONUCLEASE_ACTIVITY
GOMF_5_3_DNA_HELICASE_ACTIVI...          SET       8      0.45258    0.0094322       0.5354      0.19897 GOMF_5_3_DNA_HELICASE_ACTIVITY
GOMF_5_3_EXONUCLEASE_ACTIVITY            SET      17      0.36234     0.011005      0.33186      0.13746 GOMF_5_3_EXONUCLEASE_ACTIVITY
GOMF_5_DEOXYRIBOSE_5_PHOSPHA...          SET       5      0.65599     0.010809      0.53978      0.11214 GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY
GOMF_7SK_SNRNA_BINDING                   SET       9      0.12567    0.0027779      0.45531      0.39127 GOMF_7SK_SNRNA_BINDING
GOMF_7S_RNA_BINDING                      SET       7      0.35164    0.0068554      0.55001      0.26131 GOMF_7S_RNA_BINDING
GOMF_ABC_TYPE_GLUTATHIONE_S_...          SET       8     -0.27079   -0.0056434       0.5764      0.68074 GOMF_ABC_TYPE_GLUTATHIONE_S_CONJUGATE_TRANSPORTER_ACTIVITY
GOMF_ABC_TYPE_TRANSPORTER_AC...          SET      47     -0.32234    -0.016265      0.23407      0.91575 GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY
GOMF_ABC_TYPE_XENOBIOTIC_TRA...          SET      14     -0.48367    -0.013332      0.45058      0.85845 GOMF_ABC_TYPE_XENOBIOTIC_TRANSPORTER_ACTIVITY
GOMF_ACETYLCHOLINE_BINDING               SET      10      0.53874     0.012552      0.49591      0.13866 GOMF_ACETYLCHOLINE_BINDING
GOMF_ACETYLCHOLINE_GATED_MON...          SET      16      0.42592     0.012551      0.42627      0.15886 GOMF_ACETYLCHOLINE_GATED_MONOATOMIC_CATION_SELECTIVE_CHANNEL_ACTIVITY
GOMF_ACETYLCHOLINE_RECEPTOR_...1         SET      20       0.2174    0.0071614      0.35266       0.2688 GOMF_ACETYLCHOLINE_RECEPTOR_ACTIVITY
GOMF_ACETYLCHOLINE_RECEPTOR_...2         SET      11      0.51313     0.012539      0.39822     0.098785 GOMF_ACETYLCHOLINE_RECEPTOR_BINDING
GOMF_ACETYLCHOLINE_RECEPTOR_...3         SET       5      0.63394     0.010446      0.74153      0.19631 GOMF_ACETYLCHOLINE_RECEPTOR_INHIBITOR_ACTIVITY
GOMF_ACETYLESTERASE_ACTIVITY             SET       5      0.13913    0.0022924      0.83267      0.43365 GOMF_ACETYLESTERASE_ACTIVITY
GOMF_ACETYLGALACTOSAMINYLTRA...          SET      33      0.31728      0.01342      0.30205      0.14677 GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY
GOMF_ACETYLGLUCOSAMINYLTRANS...          SET      41     0.056724    0.0026739      0.22814      0.40182 GOMF_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY
GOMF_ACETYLTRANSFERASE_ACTIV...          SET      84      0.27651     0.018634      0.15976     0.041759 GOMF_ACETYLTRANSFERASE_ACTIVITY
GOMF_ACETYL_COA_C_ACYLTRANSF...          SET       7     -0.24521   -0.0047803      0.52447      0.67994 GOMF_ACETYL_COA_C_ACYLTRANSFERASE_ACTIVITY
GOMF_ACETYL_COA_HYDROLASE_AC...          SET       4     -0.73766    -0.010872      0.56236      0.90519 GOMF_ACETYL_COA_HYDROLASE_ACTIVITY
GOMF_ACIDIC_AMINO_ACID_TRANS...          SET      18    0.0079689   0.00024905      0.40546      0.49216 GOMF_ACIDIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ACID_AMINO_ACID_LIGASE_...          SET      23    -0.017763  -0.00062744      0.31498      0.52249 GOMF_ACID_AMINO_ACID_LIGASE_ACTIVITY
GOMF_ACID_PHOSPHATASE_ACTIVI...          SET       9    -0.032113  -0.00070984      0.45328      0.52824 GOMF_ACID_PHOSPHATASE_ACTIVITY
GOMF_ACID_THIOL_LIGASE_ACTIV...          SET      30    -0.095367   -0.0038465      0.30434      0.62299 GOMF_ACID_THIOL_LIGASE_ACTIVITY
GOMF_ACROSIN_BINDING                     SET       5      0.52086    0.0085824      0.56403      0.17789 GOMF_ACROSIN_BINDING
GOMF_ACTININ_BINDING                     SET      34     -0.34484    -0.014805      0.26853      0.90045 GOMF_ACTININ_BINDING
GOMF_ACTIN_BINDING                       SET     401    -0.065681   -0.0095873     0.079125      0.79675 GOMF_ACTIN_BINDING
GOMF_ACTIN_FILAMENT_BINDING              SET     191     0.007802   0.00079053      0.11336      0.47256 GOMF_ACTIN_FILAMENT_BINDING
GOMF_ACTIN_MONOMER_BINDING               SET      24      0.20047    0.0072332      0.32626      0.26946 GOMF_ACTIN_MONOMER_BINDING
GOMF_ACTIVE_MONOATOMIC_ION_T...          SET     213    -0.046417   -0.0049637      0.10898      0.66491 GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ACTIVE_TRANSMEMBRANE_TR...          SET     389    -0.032799    -0.004717     0.080045      0.65901 GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ACTIVIN_BINDING                     SET      14       1.2517     0.034504      0.49229    0.0055054 GOMF_ACTIVIN_BINDING
GOMF_ACTIVIN_RECEPTOR_ACTIVI...1         SET       9      0.99498     0.021993      0.66483     0.067258 GOMF_ACTIVIN_RECEPTOR_ACTIVITY
GOMF_ACTIVIN_RECEPTOR_ACTIVI...2         SET       5      0.84559     0.013933      0.83741      0.15631 GOMF_ACTIVIN_RECEPTOR_ACTIVITY_TYPE_I
GOMF_ACYLGLYCEROL_LIPASE_ACT...          SET      14      0.19805    0.0054592      0.37196      0.29721 GOMF_ACYLGLYCEROL_LIPASE_ACTIVITY
GOMF_ACYLGLYCEROL_O_ACYLTRAN...          SET      27      0.21043    0.0080524      0.29382      0.23695 GOMF_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY
GOMF_ACYLTRANSFERASE_ACTIVITY            SET     229       0.1598     0.017711      0.10071     0.056284 GOMF_ACYLTRANSFERASE_ACTIVITY
GOMF_ACYLTRANSFERASE_ACTIVIT...          SET       5      0.45085    0.0074288      0.65453      0.24548 GOMF_ACYLTRANSFERASE_ACTIVITY_ACYL_GROUPS_CONVERTED_INTO_ALKYL_ON_TRANSFER
GOMF_ACYL_COA_BINDING                    SET      19     -0.17213   -0.0055268      0.33272      0.69754 GOMF_ACYL_COA_BINDING
GOMF_ACYL_COA_OXIDASE_ACTIVI...          SET       7      0.15425    0.0030071      0.53542      0.38664 GOMF_ACYL_COA_OXIDASE_ACTIVITY
GOMF_ADENOSINE_3_5_BISPHOSPH...          SET       4      0.24818    0.0036577      0.65002      0.35131 GOMF_ADENOSINE_3_5_BISPHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ADENOSINE_DEAMINASE_ACT...          SET      13      0.38721     0.010286       0.4644      0.20221 GOMF_ADENOSINE_DEAMINASE_ACTIVITY
GOMF_ADENOSINE_RECEPTOR_BIND...          SET       7     -0.59703    -0.011639      0.63585      0.82611 GOMF_ADENOSINE_RECEPTOR_BINDING
GOMF_ADENYLATE_CYCLASE_ACTIV...1         SET       6      0.71191      0.01285      0.57184      0.10658 GOMF_ADENYLATE_CYCLASE_ACTIVATOR_ACTIVITY
GOMF_ADENYLATE_CYCLASE_ACTIV...2         SET      11      0.15884    0.0038815      0.50131      0.37568 GOMF_ADENYLATE_CYCLASE_ACTIVITY
GOMF_ADENYLATE_CYCLASE_BINDI...          SET      12      0.18811    0.0048009      0.50097      0.35365 GOMF_ADENYLATE_CYCLASE_BINDING
GOMF_ADENYLATE_CYCLASE_REGUL...          SET      13      0.35356    0.0093915      0.45159      0.21684 GOMF_ADENYLATE_CYCLASE_REGULATOR_ACTIVITY
GOMF_ADENYLATE_KINASE_ACTIVI...          SET       9     -0.64786    -0.014321      0.53453      0.88724 GOMF_ADENYLATE_KINASE_ACTIVITY
GOMF_ADENYLYLTRANSFERASE_ACT...          SET      30      0.11366    0.0045844      0.29227      0.34868 GOMF_ADENYLYLTRANSFERASE_ACTIVITY
GOMF_ADENYL_NUCLEOTIDE_BINDI...          SET    1533     0.024535    0.0067787     0.040245      0.27105 GOMF_ADENYL_NUCLEOTIDE_BINDING
GOMF_ADENYL_NUCLEOTIDE_EXCHA...          SET      12      0.27051    0.0069038      0.37476      0.23521 GOMF_ADENYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY
GOMF_ADP_BINDING                         SET      30     -0.47316    -0.019084      0.26442      0.96322 GOMF_ADP_BINDING
GOMF_ADP_PHOSPHATASE_ACTIVITY            SET       5     0.033363   0.00054973      0.51051      0.47395 GOMF_ADP_PHOSPHATASE_ACTIVITY
GOMF_ADP_RIBOSE_DIPHOSPHATAS...          SET       6     -0.19346   -0.0034919      0.55484      0.63633 GOMF_ADP_RIBOSE_DIPHOSPHATASE_ACTIVITY
GOMF_ADP_TRANSMEMBRANE_TRANS...          SET       6    -0.029064  -0.00052459       0.4947      0.52342 GOMF_ADP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ADRENERGIC_RECEPTOR_ACT...          SET       8      -1.9874    -0.041418       0.6584      0.99873 GOMF_ADRENERGIC_RECEPTOR_ACTIVITY
GOMF_ADRENERGIC_RECEPTOR_BIN...          SET      18    -0.065806   -0.0020566       0.3586       0.5728 GOMF_ADRENERGIC_RECEPTOR_BINDING
GOMF_ALANINE_TRANSMEMBRANE_T...          SET      13     -0.68692    -0.018247      0.54329      0.89694 GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ALCOHOL_BINDING                     SET      85      0.18728     0.012696      0.16919      0.13418 GOMF_ALCOHOL_BINDING
GOMF_ALCOHOL_DEHYDROGENASE_A...          SET       6     -0.21523   -0.0038849       1.0157      0.58391 GOMF_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT
GOMF_ALCOHOL_DEHYDROGENASE_N...1         SET      23     -0.37759    -0.013337      0.31609      0.88386 GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY
GOMF_ALCOHOL_DEHYDROGENASE_N...2         SET       9     -0.16146    -0.003569      0.55605      0.61423 GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY
GOMF_ALDEHYDE_DEHYDROGENASE_...          SET      17     -0.04203   -0.0012766      0.35412      0.54724 GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY
GOMF_ALDEHYDE_LYASE_ACTIVITY             SET      10     0.076714    0.0017874      0.39248      0.42252 GOMF_ALDEHYDE_LYASE_ACTIVITY
GOMF_ALDITOL_NADPPLUS_1_OXID...          SET      12     -0.57948    -0.014789      0.52921      0.86323 GOMF_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY
GOMF_ALDO_KETO_REDUCTASE_NAD...          SET      29     -0.18352   -0.0072778      0.28379      0.74107 GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY
GOMF_ALKALINE_PHOSPHATASE_AC...          SET       6     -0.18789   -0.0033913      0.90334      0.58238 GOMF_ALKALINE_PHOSPHATASE_ACTIVITY
GOMF_ALKALI_METAL_ION_BINDING            SET      17      0.29617    0.0089955      0.35656       0.2031 GOMF_ALKALI_METAL_ION_BINDING
GOMF_ALKANE_1_MONOOXYGENASE_...          SET       4     -0.77604    -0.011437      0.74436      0.85141 GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY
GOMF_ALL_TRANS_RETINAL_BINDI...          SET       6       1.1643     0.021015      0.74219     0.058369 GOMF_ALL_TRANS_RETINAL_BINDING
GOMF_ALPHA_1_3_FUCOSYLTRANSF...          SET       8    -0.052393   -0.0010919      0.58559      0.53565 GOMF_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_2A_ADRENERGIC_REC...          SET       5      -1.2861    -0.021191      0.86948      0.93044 GOMF_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING
GOMF_ALPHA_ACTININ_BINDING               SET      27      -0.2437   -0.0093257      0.31653      0.77932 GOMF_ALPHA_ACTININ_BINDING
GOMF_ALPHA_ADRENERGIC_RECEPT...          SET       5      -1.3188     -0.02173      0.83097      0.94374 GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY
GOMF_ALPHA_CATENIN_BINDING               SET      10      0.82208     0.019154      0.50365     0.051322 GOMF_ALPHA_CATENIN_BINDING
GOMF_ALPHA_GLUCOSIDASE_ACTIV...          SET       6     -0.39566   -0.0071414      0.65279      0.72777 GOMF_ALPHA_GLUCOSIDASE_ACTIVITY
GOMF_ALPHA_N_ACETYLGALACTOSA...          SET       6      0.19838    0.0035806      0.70822       0.3897 GOMF_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_N_ACETYLNEURAMINA...          SET       6      -0.5701     -0.01029      0.76621      0.77157 GOMF_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_TUBULIN_BINDING               SET      35      0.11075    0.0048243      0.29146      0.35198 GOMF_ALPHA_TUBULIN_BINDING
GOMF_AMIDE_BINDING                       SET     365     0.086362     0.012039     0.082208      0.14674 GOMF_AMIDE_BINDING
GOMF_AMIDE_TRANSMEMBRANE_TRA...          SET      42     -0.40464    -0.019304       0.2462      0.94986 GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AMIDINE_LYASE_ACTIVITY              SET       7      0.34405    0.0067074      0.70456      0.31266 GOMF_AMIDINE_LYASE_ACTIVITY
GOMF_AMINE_BINDING                       SET      10     -0.46674    -0.010875      0.52326      0.81379 GOMF_AMINE_BINDING
GOMF_AMINOACYLASE_ACTIVITY               SET       6     0.011671   0.00021065      0.60154      0.49226 GOMF_AMINOACYLASE_ACTIVITY
GOMF_AMINOACYLTRANSFERASE_AC...          SET      16      0.11122    0.0032772      0.40287      0.39125 GOMF_AMINOACYLTRANSFERASE_ACTIVITY
GOMF_AMINOACYL_TRNA_EDITING_...          SET      12     -0.13777   -0.0035161      0.38615      0.63936 GOMF_AMINOACYL_TRNA_EDITING_ACTIVITY
GOMF_AMINOPEPTIDASE_ACTIVITY             SET      38     -0.26201    -0.011891      0.25143      0.85131 GOMF_AMINOPEPTIDASE_ACTIVITY
GOMF_AMINOPHOSPHOLIPID_FLIPP...          SET       6     -0.93973    -0.016962      0.81398      0.87584 GOMF_AMINOPHOSPHOLIPID_FLIPPASE_ACTIVITY
GOMF_AMINO_ACID_BINDING                  SET      51       0.1741    0.0091506      0.20046      0.19256 GOMF_AMINO_ACID_BINDING
GOMF_AMINO_ACID_MONOATOMIC_C...1         SET       3        1.983     0.025311       1.0682     0.031706 GOMF_AMINO_ACID_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY
GOMF_AMINO_ACID_MONOATOMIC_C...2         SET      26     -0.43984    -0.016517      0.35148       0.8946 GOMF_AMINO_ACID_MONOATOMIC_CATION_SYMPORTER_ACTIVITY
GOMF_AMINO_ACID_PROTON_SYMPO...          SET       6      -0.9612    -0.017349      0.72331      0.90805 GOMF_AMINO_ACID_PROTON_SYMPORTER_ACTIVITY
GOMF_AMINO_ACID_SODIUM_SYMPO...          SET      20     -0.27825    -0.009166      0.40186      0.75566 GOMF_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY
GOMF_AMINO_ACID_TRANSMEMBRAN...          SET      79     -0.26908    -0.017588      0.17621      0.93662 GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AMMONIA_LYASE_ACTIVITY              SET       5      0.05252   0.00086539      0.72879      0.47128 GOMF_AMMONIA_LYASE_ACTIVITY
GOMF_AMMONIUM_TRANSMEMBRANE_...          SET      11      0.50484     0.012336       0.5444      0.17688 GOMF_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AMP_ACTIVATED_PROTEIN_K...          SET       9     -0.12665   -0.0027994      0.51704      0.59675 GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY
GOMF_AMP_BINDING                         SET      12      0.31429    0.0080213      0.52122      0.27326 GOMF_AMP_BINDING
GOMF_AMYLASE_ACTIVITY                    SET       2     -0.85186   -0.0088781      0.90795      0.82593 GOMF_AMYLASE_ACTIVITY
GOMF_AMYLOID_BETA_BINDING                SET      83      0.11138    0.0074616      0.17837      0.26617 GOMF_AMYLOID_BETA_BINDING
GOMF_ANAPHASE_PROMOTING_COMP...          SET       9      0.16098    0.0035583      0.47547      0.36747 GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING
GOMF_ANDROGEN_BINDING                    SET       4      -0.7727    -0.011388      0.77983      0.83912 GOMF_ANDROGEN_BINDING
GOMF_ANDROSTAN_3_ALPHA_17_BE...          SET       8     -0.69084    -0.014398      0.55044      0.89526 GOMF_ANDROSTAN_3_ALPHA_17_BETA_DIOL_DEHYDROGENASE_ACTIVITY
GOMF_ANGIOTENSIN_RECEPTOR_AC...          SET       3      -1.1671    -0.014897       1.0737      0.86148 GOMF_ANGIOTENSIN_RECEPTOR_ACTIVITY
GOMF_ANGIOTENSIN_RECEPTOR_BI...          SET       7      0.14857    0.0028964      0.47181      0.37642 GOMF_ANGIOTENSIN_RECEPTOR_BINDING
GOMF_ANKYRIN_BINDING                     SET      19     0.046266    0.0014855      0.37805       0.4513 GOMF_ANKYRIN_BINDING
GOMF_ANKYRIN_REPEAT_BINDING              SET       6      0.51975    0.0093813      0.59132      0.18972 GOMF_ANKYRIN_REPEAT_BINDING
GOMF_ANNEALING_ACTIVITY                  SET       8     -0.27958   -0.0058266       0.5207      0.70434 GOMF_ANNEALING_ACTIVITY
GOMF_ANTIGEN_BINDING                     SET      53    -0.015353  -0.00082255       0.2224      0.52752 GOMF_ANTIGEN_BINDING
GOMF_ANTIOXIDANT_ACTIVITY                SET      76      0.23497     0.015065      0.17592     0.090836 GOMF_ANTIOXIDANT_ACTIVITY
GOMF_ANTIPORTER_ACTIVITY                 SET      93      0.19241     0.013641      0.15847      0.11234 GOMF_ANTIPORTER_ACTIVITY
GOMF_APOLIPOPROTEIN_A_I_BIND...          SET       5      -1.9544    -0.032203      0.88911      0.98602 GOMF_APOLIPOPROTEIN_A_I_BINDING
GOMF_APOLIPOPROTEIN_BINDING              SET      18     -0.31284    -0.009777      0.38767      0.79015 GOMF_APOLIPOPROTEIN_BINDING
GOMF_APOLIPOPROTEIN_RECEPTOR...          SET       6      0.10895    0.0019665      0.57042      0.42426 GOMF_APOLIPOPROTEIN_RECEPTOR_BINDING
GOMF_AP_1_ADAPTOR_COMPLEX_BI...          SET       5      0.27781    0.0045776      0.50095       0.2896 GOMF_AP_1_ADAPTOR_COMPLEX_BINDING
GOMF_AP_2_ADAPTOR_COMPLEX_BI...          SET      10      0.15684    0.0036543      0.47839      0.37151 GOMF_AP_2_ADAPTOR_COMPLEX_BINDING
GOMF_ARACHIDONATE_COA_LIGASE...          SET      10     -0.29873   -0.0069602      0.52527      0.71522 GOMF_ARACHIDONATE_COA_LIGASE_ACTIVITY
GOMF_ARACHIDONIC_ACID_MONOOX...          SET      18     -0.39688    -0.012403      0.37876      0.85263 GOMF_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY
GOMF_ARGININE_BINDING                    SET       8     -0.27629   -0.0057582      0.52229       0.7016 GOMF_ARGININE_BINDING
GOMF_ARMADILLO_REPEAT_DOMAIN...          SET      10     -0.20735   -0.0048312      0.42154       0.6886 GOMF_ARMADILLO_REPEAT_DOMAIN_BINDING
GOMF_AROMATASE_ACTIVITY                  SET      23     -0.63194    -0.022322      0.36078      0.96007 GOMF_AROMATASE_ACTIVITY
GOMF_AROMATIC_AMINO_ACID_TRA...          SET       8     -0.42002   -0.0087535      0.65122      0.74052 GOMF_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ARP2_3_COMPLEX_BINDING              SET      14     -0.11924   -0.0032867      0.39356      0.61904 GOMF_ARP2_3_COMPLEX_BINDING
GOMF_ARRESTIN_FAMILY_PROTEIN...          SET       9      0.14732    0.0032564      0.43182      0.36649 GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING
GOMF_ARYLESTERASE_ACTIVITY               SET       6     -0.93343    -0.016848       1.0005      0.82458 GOMF_ARYLESTERASE_ACTIVITY
GOMF_ARYLSULFATASE_ACTIVITY              SET       9     -0.30474   -0.0067361      0.48546      0.73491 GOMF_ARYLSULFATASE_ACTIVITY
GOMF_ARYL_HYDROCARBON_RECEPT...          SET       9      0.66206     0.014634      0.67453      0.16318 GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING
GOMF_ARYL_SULFOTRANSFERASE_A...          SET       6      -1.0853    -0.019589      0.56439      0.97274 GOMF_ARYL_SULFOTRANSFERASE_ACTIVITY
GOMF_ASPARTIC_ENDOPEPTIDASE_...          SET       7      0.40217    0.0078404      0.49641      0.20893 GOMF_ASPARTIC_ENDOPEPTIDASE_ACTIVITY_INTRAMEMBRANE_CLEAVING
GOMF_ASPARTIC_TYPE_ENDOPEPTI...          SET       7     -0.39955   -0.0077894       0.6707      0.72432 GOMF_ASPARTIC_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY
GOMF_ASPARTIC_TYPE_PEPTIDASE...          SET      25      0.40404     0.014878       0.2878     0.080183 GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY
GOMF_ATPASE_ACTIVATOR_ACTIVI...          SET      26     -0.08226   -0.0030891      0.29733      0.60898 GOMF_ATPASE_ACTIVATOR_ACTIVITY
GOMF_ATPASE_BINDING                      SET      81      0.12718    0.0084172      0.17162      0.22933 GOMF_ATPASE_BINDING
GOMF_ATPASE_COUPLED_INORGANI...          SET      10     -0.68271    -0.015907      0.52029      0.90526 GOMF_ATPASE_COUPLED_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_INTRAMEM...          SET      26     -0.22584   -0.0084811      0.34645      0.74276 GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_LIPID_TR...          SET       8     -0.64039    -0.013346      0.61688      0.85038 GOMF_ATPASE_COUPLED_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_MONOATOM...          SET      50     -0.14895   -0.0077519       0.2249      0.74611 GOMF_ATPASE_COUPLED_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_TRANSMEM...          SET      94     -0.23257    -0.016576      0.16696      0.91818 GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_INHIBITOR_ACTIVI...          SET       5      0.91076     0.015007      0.76812      0.11788 GOMF_ATPASE_INHIBITOR_ACTIVITY
GOMF_ATPASE_REGULATOR_ACTIVI...          SET      45      0.16077    0.0079383      0.21919      0.23165 GOMF_ATPASE_REGULATOR_ACTIVITY
GOMF_ATP_ACTIVATED_INWARD_RE...          SET       6      0.63278     0.011421       0.6555      0.16719 GOMF_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
GOMF_ATP_DEPENDENT_ACTIVITY              SET     535    -0.038693   -0.0064993     0.065199      0.72356 GOMF_ATP_DEPENDENT_ACTIVITY
GOMF_ATP_DEPENDENT_ACTIVITY_...1         SET     116    0.0061242   0.00048458      0.13633      0.48209 GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA
GOMF_ATP_DEPENDENT_ACTIVITY_...2         SET      71      0.20356     0.012617      0.15822     0.099124 GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA
GOMF_ATP_DEPENDENT_CHROMATIN...          SET      33    -0.056685   -0.0023977      0.25188      0.58903 GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY
GOMF_ATP_DEPENDENT_DNA_DNA_A...          SET       4      -1.0569    -0.015576      0.74176      0.92288 GOMF_ATP_DEPENDENT_DNA_DNA_ANNEALING_ACTIVITY
GOMF_ATP_DEPENDENT_PEPTIDASE...          SET       7     -0.55706     -0.01086      0.44342      0.89549 GOMF_ATP_DEPENDENT_PEPTIDASE_ACTIVITY
GOMF_ATP_DEPENDENT_PROTEIN_B...          SET       9      0.27877     0.006162      0.53331      0.30059 GOMF_ATP_DEPENDENT_PROTEIN_BINDING
GOMF_ATP_DEPENDENT_PROTEIN_D...          SET       4      0.65372    0.0096346      0.75107      0.19205 GOMF_ATP_DEPENDENT_PROTEIN_DISAGGREGASE_ACTIVITY
GOMF_ATP_DEPENDENT_PROTEIN_F...          SET      30      0.13282    0.0053573      0.22477      0.27728 GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE
GOMF_ATP_GATED_ION_CHANNEL_A...          SET       9     -0.16402   -0.0036254      0.55829      0.61554 GOMF_ATP_GATED_ION_CHANNEL_ACTIVITY
GOMF_ATP_HYDROLYSIS_ACTIVITY             SET     347    -0.023927   -0.0032537     0.078249      0.62011 GOMF_ATP_HYDROLYSIS_ACTIVITY
GOMF_ATP_TRANSMEMBRANE_TRANS...          SET       9    -0.035201  -0.00077809      0.48241      0.52908 GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AXON_GUIDANCE_RECEPTOR_...          SET      10      0.41759    0.0097295      0.51417      0.20836 GOMF_AXON_GUIDANCE_RECEPTOR_ACTIVITY
GOMF_AZOLE_TRANSMEMBRANE_TRA...          SET      12     -0.43408    -0.011079       0.4645      0.82498 GOMF_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_BASAL_TRANSCRIPTION_MAC...          SET      58      0.36746     0.020592      0.20248     0.034789 GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING
GOMF_BASIC_AMINO_ACID_TRANSM...          SET      17     -0.51147    -0.015535      0.38178      0.90982 GOMF_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_BENZODIAZEPINE_RECEPTOR...1         SET       9       1.4662      0.03241      0.63951     0.010938 GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY
GOMF_BENZODIAZEPINE_RECEPTOR...2         SET       2       1.4072     0.014666       1.0969     0.099768 GOMF_BENZODIAZEPINE_RECEPTOR_BINDING
