# MEAN_SAMPLE_SIZE = 83724
# TOTAL_GENES = 18514
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_CHOLESTER...2         SET      37    -0.010523  -0.00046996      0.17683      0.52373 GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX
GOBP_REGULATION_OF_CHOLESTER...3         SET      35      0.23777     0.010329      0.16663     0.076807 GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS
GOBP_REGULATION_OF_CHONDROCY...1         SET       6     -0.49537   -0.0089166      0.50868      0.83492 GOBP_REGULATION_OF_CHONDROCYTE_DEVELOPMENT
GOBP_REGULATION_OF_CHONDROCY...2         SET      53     0.031163     0.001665      0.15414      0.41989 GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_CHROMATIN...1         SET      23     0.080801    0.0028462      0.21989      0.35664 GOBP_REGULATION_OF_CHROMATIN_BINDING
GOBP_REGULATION_OF_CHROMATIN...2         SET      40    -0.019428  -0.00090208      0.17731      0.54362 GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION
GOBP_REGULATION_OF_CHROMOSOM...1         SET      11     -0.50515     -0.01231       0.3278      0.93834 GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION
GOBP_REGULATION_OF_CHROMOSOM...2         SET     240     0.004426   0.00050066     0.067104      0.47371 GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION
GOBP_REGULATION_OF_CHROMOSOM...3         SET     128     0.041256    0.0034186     0.093852      0.33012 GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION
GOBP_REGULATION_OF_CHRONIC_I...          SET       8     -0.28925   -0.0060115       0.3794      0.77708 GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE
GOBP_REGULATION_OF_CILIUM_AS...          SET      86     0.010148   0.00069003      0.11649      0.46529 GOBP_REGULATION_OF_CILIUM_ASSEMBLY
GOBP_REGULATION_OF_CILIUM_BE...1         SET      15     -0.43585    -0.012401      0.28612      0.93615 GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY
GOBP_REGULATION_OF_CILIUM_BE...2         SET       9      0.16338    0.0036014      0.40438       0.3431 GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY
GOBP_REGULATION_OF_CILIUM_DE...          SET      27     -0.27574    -0.010523      0.22661      0.88815 GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY
GOBP_REGULATION_OF_CILIUM_MO...          SET      36      -0.2672    -0.011772      0.18745      0.92298 GOBP_REGULATION_OF_CILIUM_MOVEMENT
GOBP_REGULATION_OF_CIRCADIAN...          SET     110      0.19906     0.015298      0.10208     0.025599 GOBP_REGULATION_OF_CIRCADIAN_RHYTHM
GOBP_REGULATION_OF_CLATHRIN_...          SET      18      0.26147    0.0081492      0.23859      0.13657 GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS
GOBP_REGULATION_OF_COAGULATI...          SET      74     -0.20651     -0.01303      0.12632      0.94894 GOBP_REGULATION_OF_COAGULATION
GOBP_REGULATION_OF_COA_TRANS...          SET       8     -0.13838   -0.0028761      0.36144      0.64909 GOBP_REGULATION_OF_COA_TRANSFERASE_ACTIVITY
GOBP_REGULATION_OF_COLLAGEN_...1         SET       7     -0.38839   -0.0075509      0.37396       0.8505 GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION
GOBP_REGULATION_OF_COLLAGEN_...2         SET      36    -0.011329  -0.00049909      0.17705      0.52551 GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS
GOBP_REGULATION_OF_COLLATERA...          SET      19      0.55715      0.01784      0.25486     0.014409 GOBP_REGULATION_OF_COLLATERAL_SPROUTING
GOBP_REGULATION_OF_COMPLEMEN...1         SET      20      -0.3224    -0.010591      0.24992      0.90147 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION
GOBP_REGULATION_OF_COMPLEMEN...2         SET       3       0.2371     0.003018      0.64978       0.3576 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...3         SET       9     -0.17993   -0.0039664      0.44122      0.65829 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...4         SET      11     -0.30489   -0.0074298      0.33055      0.82183 GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY
GOBP_REGULATION_OF_CONNECTIV...          SET       5    -0.046736  -0.00076796      0.53423      0.53486 GOBP_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT
GOBP_REGULATION_OF_CORE_PROM...          SET       6      0.22618    0.0040712      0.43663      0.30223 GOBP_REGULATION_OF_CORE_PROMOTER_BINDING
GOBP_REGULATION_OF_CORTICOST...          SET      16      0.10194    0.0029955      0.25545      0.34493 GOBP_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION
GOBP_REGULATION_OF_CORTICOTR...          SET       4      0.24219    0.0035595      0.44873       0.2947 GOBP_REGULATION_OF_CORTICOTROPIN_SECRETION
GOBP_REGULATION_OF_CORTISOL_...          SET       7       0.0349    0.0006785      0.35136      0.46044 GOBP_REGULATION_OF_CORTISOL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_CYCLIC_NU...          SET       9     -0.41767   -0.0092069      0.35149      0.88263 GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
GOBP_REGULATION_OF_CYCLIN_DE...          SET      95    -0.078369   -0.0055995      0.10492      0.77245 GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...1         SET     217     -0.11082    -0.011928     0.073939      0.93304 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...2         SET      17     -0.44342    -0.013431      0.26835      0.95076 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_CYSTEINE_...3         SET       6     -0.14059   -0.0025306      0.40633      0.63533 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS
GOBP_REGULATION_OF_CYTOKINES...          SET      85    -0.012557   -0.0008489      0.12021       0.5416 GOBP_REGULATION_OF_CYTOKINESIS
GOBP_REGULATION_OF_CYTOPLASM...1         SET       7      0.20857    0.0040548      0.39301      0.29782 GOBP_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY
GOBP_REGULATION_OF_CYTOPLASM...2         SET      26     -0.12142   -0.0045472      0.21654      0.71251 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION
GOBP_REGULATION_OF_CYTOPLASM...3         SET      10      0.35051    0.0081442       0.2792      0.10467 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION
GOBP_REGULATION_OF_CYTOPLASM...4         SET       5     -0.65166    -0.010708      0.39128      0.95208 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION
GOBP_REGULATION_OF_CYTOPLASM...5         SET      27     -0.12188   -0.0046512       0.1898      0.73961 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT
GOBP_REGULATION_OF_CYTOSKELE...          SET     478    -0.036648   -0.0058123     0.048839      0.77349 GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION
GOBP_REGULATION_OF_CYTOSOLIC...          SET      58      0.17067    0.0095377      0.15181      0.13047 GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_DEACETYLA...          SET      11     0.065082    0.0015859      0.27993      0.40808 GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY
GOBP_REGULATION_OF_DEFENSE_R...1         SET     676     0.008778    0.0016465     0.041392      0.41603 GOBP_REGULATION_OF_DEFENSE_RESPONSE
GOBP_REGULATION_OF_DEFENSE_R...2         SET      19      0.29937    0.0095858       0.2258     0.092456 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM
GOBP_REGULATION_OF_DEFENSE_R...3         SET       5      0.22557    0.0037066      0.45972      0.31183 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS
GOBP_REGULATION_OF_DEFENSE_R...4         SET      71    -0.015462  -0.00095569      0.12267      0.55015 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS
GOBP_REGULATION_OF_DEFENSE_R...5         SET      38    -0.099656   -0.0045103      0.17973      0.71037 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST
GOBP_REGULATION_OF_DELAYED_R...          SET      17       0.1462    0.0044284      0.27596      0.29813 GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
GOBP_REGULATION_OF_DENDRITE_...1         SET      93     0.043371    0.0030663      0.11027      0.34704 GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITE_...2         SET      25     -0.21852   -0.0080249      0.22591      0.83329 GOBP_REGULATION_OF_DENDRITE_EXTENSION
GOBP_REGULATION_OF_DENDRITE_...3         SET      57    -0.084187   -0.0046642      0.14751       0.7159 GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS
GOBP_REGULATION_OF_DENDRITIC...1         SET      11     -0.52159     -0.01271       0.3416       0.9366 GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_REGULATION_OF_DENDRITIC...2         SET      12     -0.56403    -0.014355      0.29757      0.97097 GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_DENDRITIC...3         SET      12     0.089102    0.0022678      0.27964      0.37501 GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_DENDRITIC...4         SET      49      0.20752     0.010662      0.15996     0.097268 GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITIC...5         SET      11      0.29786    0.0072583      0.39521      0.22553 GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE
GOBP_REGULATION_OF_DENDRITIC...6         SET      38      0.19931    0.0090207      0.17556      0.12814 GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
GOBP_REGULATION_OF_DEOXYRIBO...          SET      10      0.60616     0.014084      0.35208     0.042576 GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_DEPHOSPHO...          SET     117    -0.035476   -0.0028114     0.092016      0.65008 GOBP_REGULATION_OF_DEPHOSPHORYLATION
GOBP_REGULATION_OF_DEVELOPME...1         SET     285     0.041551    0.0051156     0.064778      0.26063 GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH
GOBP_REGULATION_OF_DEVELOPME...2         SET      12     0.021788   0.00055453      0.35427      0.47548 GOBP_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC
GOBP_REGULATION_OF_DIGESTIVE...          SET      41      -0.1732   -0.0081417      0.17279      0.84191 GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
GOBP_REGULATION_OF_DNA_BINDI...1         SET     116     0.022655    0.0017877      0.10649      0.41577 GOBP_REGULATION_OF_DNA_BINDING
GOBP_REGULATION_OF_DNA_BINDI...2         SET     404     0.050242    0.0073406     0.052546       0.1695 GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
GOBP_REGULATION_OF_DNA_BIOSY...          SET     118      0.01585    0.0012613      0.09551       0.4341 GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_DNA_CATAB...          SET       9     -0.13473   -0.0029698      0.34272      0.65288 GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_DAMAG...1         SET      24     -0.12748    -0.004587      0.23157      0.70901 GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT
GOBP_REGULATION_OF_DNA_DAMAG...2         SET      35       0.3572     0.015517      0.17477     0.020494 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DAMAG...3         SET       6     0.022761   0.00040969      0.45755      0.48016 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DEMET...          SET      11      0.34459    0.0083972      0.34078      0.15597 GOBP_REGULATION_OF_DNA_DEMETHYLATION
GOBP_REGULATION_OF_DNA_DIREC...          SET      13     -0.12308   -0.0032604      0.25227      0.68718 GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY
GOBP_REGULATION_OF_DNA_DUPLE...          SET       6     -0.13177   -0.0023718      0.30268      0.66834 GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING
GOBP_REGULATION_OF_DNA_HELIC...          SET       4      0.17634    0.0025918      0.40883      0.33311 GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY
GOBP_REGULATION_OF_DNA_LIGAT...          SET       6      0.20796    0.0037432      0.41362      0.30756 GOBP_REGULATION_OF_DNA_LIGATION
GOBP_REGULATION_OF_DNA_METAB...          SET     497     0.034053    0.0055042      0.04697      0.23423 GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_METHY...1         SET      19      0.30489    0.0097624      0.24431      0.10603 GOBP_REGULATION_OF_DNA_METHYLATION
GOBP_REGULATION_OF_DNA_METHY...2         SET      18     -0.32496    -0.010128      0.28512      0.87279 GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION
GOBP_REGULATION_OF_DNA_PRIMA...          SET       5     0.070378    0.0011564      0.49311      0.44326 GOBP_REGULATION_OF_DNA_PRIMASE_ACTIVITY
GOBP_REGULATION_OF_DNA_RECOM...          SET     123      0.03572    0.0029019     0.093084      0.35059 GOBP_REGULATION_OF_DNA_RECOMBINATION
GOBP_REGULATION_OF_DNA_REPAIR            SET     201   -0.0079661  -0.00082554     0.072797      0.54357 GOBP_REGULATION_OF_DNA_REPAIR
GOBP_REGULATION_OF_DNA_REPLI...          SET     129    -0.013389   -0.0011138      0.09012      0.55905 GOBP_REGULATION_OF_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_STRAN...          SET      17     -0.19581   -0.0059309      0.24275      0.79005 GOBP_REGULATION_OF_DNA_STRAND_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...1         SET      56    -0.085752   -0.0047091      0.12516      0.75337 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_TEMPL...2         SET      15     -0.21866   -0.0062216      0.23759      0.82129 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...3         SET     100    -0.031132   -0.0022819     0.097275      0.62553 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...4         SET      74     0.084994    0.0053628      0.11544      0.23079 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...5         SET      41      0.19511    0.0091718      0.16586      0.11973 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS
GOBP_REGULATION_OF_DNA_TOPOI...          SET       4     -0.26278   -0.0038622      0.75419      0.63624 GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY
GOBP_REGULATION_OF_DOPAMINER...          SET      11     -0.09976    -0.002431      0.33973      0.61549 GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION
GOBP_REGULATION_OF_DOPAMINE_...          SET      11      0.63296     0.015424      0.35663      0.03797 GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_DOSAGE_CO...          SET       9      0.65842     0.014514      0.34522     0.028253 GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME
GOBP_REGULATION_OF_DOUBLE_ST...1         SET     124    0.0027288   0.00022258     0.091738      0.48814 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR
GOBP_REGULATION_OF_DOUBLE_ST...2         SET      66    -0.053025   -0.0031604      0.12381      0.66577 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION
GOBP_REGULATION_OF_DOUBLE_ST...3         SET      26   -0.0026066  -9.7616e-05      0.20949      0.50496 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING
GOBP_REGULATION_OF_EARLY_END...          SET      17     -0.43972    -0.013319      0.22679      0.97373 GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT
GOBP_REGULATION_OF_EATING_BE...          SET       8     -0.27616   -0.0057395      0.40328      0.75325 GOBP_REGULATION_OF_EATING_BEHAVIOR
GOBP_REGULATION_OF_ELECTRON_...          SET       7     -0.16313   -0.0031714      0.28397      0.71716 GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY
GOBP_REGULATION_OF_EMBRYONIC...          SET      87    -0.077185   -0.0052787       0.1138      0.75118 GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT
GOBP_REGULATION_OF_ENAMEL_MI...          SET       7      0.31092    0.0060447      0.38551      0.20998 GOBP_REGULATION_OF_ENAMEL_MINERALIZATION
GOBP_REGULATION_OF_ENDOCRINE...          SET      38      0.11794    0.0053378      0.17306      0.24778 GOBP_REGULATION_OF_ENDOCRINE_PROCESS
GOBP_REGULATION_OF_ENDOCYTIC...          SET      18      0.14576    0.0045428      0.23795      0.27008 GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING
GOBP_REGULATION_OF_ENDOCYTOS...          SET     202   -0.0093469  -0.00097101     0.069573      0.55344 GOBP_REGULATION_OF_ENDOCYTOSIS
GOBP_REGULATION_OF_ENDODEOXY...          SET       8      0.46811    0.0097288      0.38141      0.10986 GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_ENDODERMA...          SET       7    -0.061578   -0.0011972      0.35137      0.56956 GOBP_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ENDOPEPTI...          SET     300    -0.072538   -0.0091589     0.063951      0.87165 GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_ENDOPLASM...1         SET      30      0.35383     0.014232      0.20812      0.04456 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_ENDOPLASM...2         SET       6    0.0024376   4.3877e-05      0.47149      0.49794 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION
GOBP_REGULATION_OF_ENDOPLASM...3         SET      28       0.2597     0.010092       0.2006     0.097736 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE
GOBP_REGULATION_OF_ENDOSOME_...1         SET       5     -0.20801   -0.0034179      0.35116      0.72319 GOBP_REGULATION_OF_ENDOSOME_ORGANIZATION
GOBP_REGULATION_OF_ENDOSOME_...2         SET      13      0.18799    0.0049797      0.29026      0.25861 GOBP_REGULATION_OF_ENDOSOME_SIZE
GOBP_REGULATION_OF_ENDOSOME_...3         SET       4      0.38701    0.0056881      0.54231      0.23773 GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT
GOBP_REGULATION_OF_ENDOTHELI...1         SET      18    -0.064868   -0.0020217      0.25277      0.60126 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_ENDOTHELI...2         SET      18      0.23423    0.0073001      0.24282      0.16737 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT
GOBP_REGULATION_OF_ENDOTHELI...3         SET      36     -0.09271   -0.0040843      0.18146      0.69529 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ENDOTHELI...4         SET     159     -0.10268   -0.0094752     0.083606       0.8903 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
GOBP_REGULATION_OF_ENDOTHELI...5         SET       5      0.17793    0.0029238      0.53666      0.37012 GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS
GOBP_REGULATION_OF_ENTRY_OF_...          SET       7    -0.029169  -0.00056709      0.35959      0.53232 GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL
GOBP_REGULATION_OF_EOSINOPHI...          SET       6     -0.45193   -0.0081346       0.4182      0.86007 GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION
GOBP_REGULATION_OF_EPIDERMAL...          SET      28     -0.28744     -0.01117      0.18131      0.94355 GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY
GOBP_REGULATION_OF_EPIDERMIS...          SET      64     0.034739     0.002039      0.14047      0.40234 GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT
GOBP_REGULATION_OF_EPINEPHRI...          SET       6      0.51902    0.0093422      0.46816       0.1338 GOBP_REGULATION_OF_EPINEPHRINE_SECRETION
GOBP_REGULATION_OF_EPITHELIA...1         SET      94     0.080792    0.0057423      0.11068      0.23271 GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_EPITHELIA...2         SET     145     0.077925    0.0068693     0.095335      0.20686 GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_EPITHELIA...3         SET      13     -0.18381    -0.004869      0.33695      0.70729 GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_REGULATION_OF_EPITHELIA...4         SET     217     -0.12695    -0.013664     0.073457      0.95802 GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION
GOBP_REGULATION_OF_EPITHELIA...5         SET       7      0.53226     0.010348      0.43655      0.11139 GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS
GOBP_REGULATION_OF_EPITHELIA...6         SET      96     0.057757    0.0041483      0.11258      0.30397 GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
GOBP_REGULATION_OF_EPITHELIA...7         SET       7    -0.022744  -0.00044217      0.43987      0.52062 GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION
GOBP_REGULATION_OF_ERAD_PATH...          SET      17      0.25998    0.0078745      0.24074       0.1401 GOBP_REGULATION_OF_ERAD_PATHWAY
GOBP_REGULATION_OF_ERBB_SIGN...          SET      76     -0.20122    -0.012866      0.11215       0.9636 GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY
GOBP_REGULATION_OF_ERYTHROCY...          SET      41     0.013839   0.00065053      0.16202      0.46597 GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_ER_ASSOCI...          SET       7      0.21726    0.0042238       0.4314      0.30727 GOBP_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_ER_TO_GOL...          SET      10     0.074909    0.0017405      0.26581      0.38904 GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT
GOBP_REGULATION_OF_ESTABLISH...1         SET      53     -0.18456   -0.0098609      0.15326      0.88574 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY
GOBP_REGULATION_OF_ESTABLISH...2         SET     499     0.034188    0.0055368     0.046674      0.23194 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION
GOBP_REGULATION_OF_ESTABLISH...3         SET      11    -0.063532   -0.0015482      0.26506      0.59471 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME
GOBP_REGULATION_OF_ESTABLISH...4         SET      49      0.13703    0.0070403      0.14082      0.16527 GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
GOBP_REGULATION_OF_ESTABLISH...5         SET       6       0.2254    0.0040571        0.452      0.30901 GOBP_REGULATION_OF_ESTABLISHMENT_OF_T_CELL_POLARITY
GOBP_REGULATION_OF_ESTABLISH...6         SET      28      0.14758     0.005735      0.20099       0.2314 GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY
GOBP_REGULATION_OF_EXCITATOR...          SET      15      0.47787     0.013597      0.27575     0.041558 GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY
GOBP_REGULATION_OF_EXCRETION             SET      21     0.051003    0.0017168      0.24752      0.41837 GOBP_REGULATION_OF_EXCRETION
GOBP_REGULATION_OF_EXECUTION...          SET      16    -0.067064   -0.0019707      0.28226       0.5939 GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS
GOBP_REGULATION_OF_EXIT_FROM...          SET      17    -0.025035  -0.00075828      0.24053      0.54145 GOBP_REGULATION_OF_EXIT_FROM_MITOSIS
GOBP_REGULATION_OF_EXOCYTOSIS            SET     180    0.0087074    0.0008544       0.0777      0.45539 GOBP_REGULATION_OF_EXOCYTOSIS
GOBP_REGULATION_OF_EXOSOMAL_...          SET      19    -0.021367  -0.00068415      0.23934      0.53557 GOBP_REGULATION_OF_EXOSOMAL_SECRETION
GOBP_REGULATION_OF_EXTENT_OF...          SET      95      0.14313     0.010227      0.11215      0.10096 GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH
GOBP_REGULATION_OF_EXTRACELL...1         SET      16     -0.63613    -0.018693      0.25493       0.9937 GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY
GOBP_REGULATION_OF_EXTRACELL...2         SET      10     -0.18559   -0.0043122      0.39576      0.68044 GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION
GOBP_REGULATION_OF_EXTRACELL...3         SET      15     -0.51382     -0.01462      0.30615      0.95335 GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY
