# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
APPIERTO_RESPONSE_TO_FENRETI...1         SET      47     -0.11517   -0.0059018      0.17327      0.74687 APPIERTO_RESPONSE_TO_FENRETINIDE_DN
APPIERTO_RESPONSE_TO_FENRETI...2         SET      38     -0.44704    -0.020604      0.19716      0.98831 APPIERTO_RESPONSE_TO_FENRETINIDE_UP
APRELIKOVA_BRCA1_TARGETS                 SET      43     -0.12095   -0.0059289      0.19499      0.73246 APRELIKOVA_BRCA1_TARGETS
ASGHARZADEH_NEUROBLASTOMA_PO...          SET      40       0.3788     0.017911      0.19622     0.026781 ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN
ASTIER_INTEGRIN_SIGNALING                SET      51     -0.17814   -0.0095083      0.18046      0.83821 ASTIER_INTEGRIN_SIGNALING
ASTON_MAJOR_DEPRESSIVE_DISOR...1         SET     145     0.087742    0.0078757       0.1084      0.20914 ASTON_MAJOR_DEPRESSIVE_DISORDER_DN
ASTON_MAJOR_DEPRESSIVE_DISOR...2         SET      43     -0.37208     -0.01824      0.18724      0.97654 ASTON_MAJOR_DEPRESSIVE_DISORDER_UP
AUJLA_IL22_AND_IL17A_SIGNALI...          SET       9      0.19011    0.0042676      0.46488       0.3413 AUJLA_IL22_AND_IL17A_SIGNALING
AUNG_GASTRIC_CANCER                      SET      48     -0.18001    -0.009322      0.18751      0.83147 AUNG_GASTRIC_CANCER
AZARE_NEOPLASTIC_TRANSFORMAT...1         SET      17      0.52396     0.016161      0.30878     0.044871 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN
AZARE_NEOPLASTIC_TRANSFORMAT...2         SET     112      -0.1239   -0.0097832      0.13059      0.82862 AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP
AZARE_STAT3_TARGETS                      SET      23     -0.25128   -0.0090139      0.29561      0.80234 AZARE_STAT3_TARGETS
BACOLOD_RESISTANCE_TO_ALKYLA...1         SET      43       0.2198     0.010775      0.21234      0.15032 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN
BACOLOD_RESISTANCE_TO_ALKYLA...2         SET      23      0.46683     0.016746      0.26371     0.038354 BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP
BAELDE_DIABETIC_NEPHROPATHY_...1         SET     394     0.082595     0.012135     0.068637      0.11443 BAELDE_DIABETIC_NEPHROPATHY_DN
BAELDE_DIABETIC_NEPHROPATHY_...2         SET      76     0.010894   0.00070931      0.15207      0.47145 BAELDE_DIABETIC_NEPHROPATHY_UP
BAE_BRCA1_TARGETS_DN                     SET      29      0.13665    0.0055032      0.23826      0.28315 BAE_BRCA1_TARGETS_DN
BAE_BRCA1_TARGETS_UP                     SET      63      0.14362    0.0085171      0.15857      0.18255 BAE_BRCA1_TARGETS_UP
BAFNA_MUC4_TARGETS_UP                    SET       3      0.91604     0.011874      0.75246      0.11174 BAFNA_MUC4_TARGETS_UP
BAKER_HEMATOPOESIS_STAT1_TAR...          SET       9      0.23597    0.0052971      0.48823      0.31444 BAKER_HEMATOPOESIS_STAT1_TARGETS
BAKER_HEMATOPOESIS_STAT5_TAR...          SET       7      0.10624    0.0021034      0.55836      0.42455 BAKER_HEMATOPOESIS_STAT5_TARGETS
BAKER_HEMATOPOIESIS_STAT3_TA...          SET      14     -0.21029   -0.0058868       0.3536      0.72398 BAKER_HEMATOPOIESIS_STAT3_TARGETS
BAKKER_FOXO3_TARGETS_DN                  SET     155    -0.064897    -0.006021      0.10649      0.72887 BAKKER_FOXO3_TARGETS_DN
BAKKER_FOXO3_TARGETS_UP                  SET      44       0.1705    0.0084547      0.19799      0.19458 BAKKER_FOXO3_TARGETS_UP
BALDWIN_PRKCI_TARGETS_UP                 SET      36     -0.20543    -0.009216      0.21131      0.83451 BALDWIN_PRKCI_TARGETS_UP
BALLIF_DEVELOPMENTAL_DISABIL...          SET      13   -0.0023165   -6.249e-05      0.34067      0.50271 BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION
BANDRES_RESPONSE_TO_CARMUSTI...1         SET      31      0.10686    0.0044491      0.23869       0.3272 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...2         SET       8       1.0187      0.02156      0.41778    0.0073841 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...3         SET     139     0.029901    0.0026283      0.10978      0.39267 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...4         SET      17      0.34553     0.010658      0.32583      0.14447 BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...5         SET       9      0.32099    0.0072056       0.4393      0.23249 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...6         SET      12      0.36763    0.0095284      0.35391      0.14947 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP
BANDRES_RESPONSE_TO_CARMUSTI...7         SET      27      0.37415      0.01454      0.24806     0.065749 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN
BANDRES_RESPONSE_TO_CARMUSTI...8         SET      18     0.063985    0.0020308       0.2861      0.41152 BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP
BANG_VERTEPORFIN_ENDOMETRIAL...1         SET      14      0.14334    0.0040127      0.31357      0.32379 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_DN
BANG_VERTEPORFIN_ENDOMETRIAL...2         SET      17     -0.47799    -0.014744      0.28649      0.95238 BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP
BARIS_THYROID_CANCER_DN                  SET      54    -0.033294   -0.0018284       0.1722      0.57665 BARIS_THYROID_CANCER_DN
BARIS_THYROID_CANCER_UP                  SET      21     0.084741    0.0029048      0.31333      0.39341 BARIS_THYROID_CANCER_UP
BARRIER_CANCER_RELAPSE_NORMA...1         SET      25     -0.30079    -0.011248      0.22785      0.90659 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_DN
BARRIER_CANCER_RELAPSE_NORMA...2         SET      29     0.064336     0.002591       0.2475      0.39745 BARRIER_CANCER_RELAPSE_NORMAL_SAMPLE_UP
