# TOTAL_GENES = 18870
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOMF_ALANINE_TRANSMEMBRANE_T...          SET      13     -0.32423   -0.0085075      0.23721      0.91416 GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ALCOHOL_BINDING                     SET      85     0.043853    0.0029367     0.092026      0.31685 GOMF_ALCOHOL_BINDING
GOMF_ALCOHOL_DEHYDROGENASE_A...          SET       6      0.41827    0.0074574      0.55053      0.22371 GOMF_ALCOHOL_DEHYDROGENASE_ACTIVITY_ZINC_DEPENDENT
GOMF_ALCOHOL_DEHYDROGENASE_N...1         SET      23      0.25588     0.008928      0.16057     0.055532 GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY
GOMF_ALCOHOL_DEHYDROGENASE_N...2         SET       9     -0.33181   -0.0072448       0.2994      0.86611 GOMF_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY
GOMF_ALDEHYDE_DEHYDROGENASE_...          SET      17      0.49144     0.014744      0.23088     0.016652 GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY
GOMF_ALDEHYDE_LYASE_ACTIVITY             SET       9    -0.074604   -0.0016289      0.19577      0.64843 GOMF_ALDEHYDE_LYASE_ACTIVITY
GOMF_ALDITOL_NADPPLUS_1_OXID...          SET      12       0.2064    0.0052034      0.22451      0.17897 GOMF_ALDITOL_NADPPLUS_1_OXIDOREDUCTASE_ACTIVITY
GOMF_ALDO_KETO_REDUCTASE_NAD...          SET      28      0.24009    0.0092419      0.15308     0.058407 GOMF_ALDO_KETO_REDUCTASE_NADP_ACTIVITY
GOMF_ALKALINE_PHOSPHATASE_AC...          SET       6     0.058104    0.0010359      0.36926      0.43748 GOMF_ALKALINE_PHOSPHATASE_ACTIVITY
GOMF_ALKALI_METAL_ION_BINDING            SET      17     0.093043    0.0027915      0.21162      0.33009 GOMF_ALKALI_METAL_ION_BINDING
GOMF_ALKANE_1_MONOOXYGENASE_...          SET       4      0.40224    0.0058559      0.38085      0.14545 GOMF_ALKANE_1_MONOOXYGENASE_ACTIVITY
GOMF_ALL_TRANS_RETINAL_BINDI...          SET       6     -0.37481   -0.0066826      0.35498      0.85448 GOMF_ALL_TRANS_RETINAL_BINDING
GOMF_ALPHA_1_3_FUCOSYLTRANSF...          SET       8     -0.27175   -0.0055943       0.2996       0.8178 GOMF_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_2A_ADRENERGIC_REC...          SET       5      0.26398    0.0042966      0.35559      0.22894 GOMF_ALPHA_2A_ADRENERGIC_RECEPTOR_BINDING
GOMF_ALPHA_ACTININ_BINDING               SET      27    -0.042919   -0.0016223      0.15143      0.61157 GOMF_ALPHA_ACTININ_BINDING
GOMF_ALPHA_ADRENERGIC_RECEPT...          SET       5      0.64578     0.010511      0.41794     0.061166 GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY
GOMF_ALPHA_AMYLASE_ACTIVITY              SET       4      0.74107     0.010789      0.34782     0.016568 GOMF_ALPHA_AMYLASE_ACTIVITY
GOMF_ALPHA_CATENIN_BINDING               SET      10     0.036426   0.00083834      0.29546      0.45094 GOMF_ALPHA_CATENIN_BINDING
GOMF_ALPHA_GLUCOSIDASE_ACTIV...          SET       6    -0.074405   -0.0013266      0.25797      0.61349 GOMF_ALPHA_GLUCOSIDASE_ACTIVITY
GOMF_ALPHA_N_ACETYLGALACTOSA...          SET       6    -0.072841   -0.0012987      0.38917      0.57423 GOMF_ALPHA_N_ACETYLGALACTOSAMINIDE_ALPHA_2_6_SIALYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_N_ACETYLNEURAMINA...          SET       6     -0.15837   -0.0028236      0.40016      0.65386 GOMF_ALPHA_N_ACETYLNEURAMINATE_ALPHA_2_8_SIALYLTRANSFERASE_ACTIVITY
GOMF_ALPHA_TUBULIN_BINDING               SET      35    -0.016104  -0.00069295      0.13968      0.54589 GOMF_ALPHA_TUBULIN_BINDING
GOMF_AMIDE_BINDING                       SET     368   -0.0016125  -0.00022298     0.042598       0.5151 GOMF_AMIDE_BINDING
GOMF_AMIDE_TRANSMEMBRANE_TRA...          SET      42       0.2383      0.01123      0.12306     0.026417 GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AMIDINE_LYASE_ACTIVITY              SET       7       -0.189   -0.0036396      0.31528      0.72556 GOMF_AMIDINE_LYASE_ACTIVITY
GOMF_AMINE_BINDING                       SET      10    -0.065589   -0.0015095      0.28856       0.5899 GOMF_AMINE_BINDING
GOMF_AMINOACYLASE_ACTIVITY               SET       6     0.040136    0.0007156      0.35201      0.45461 GOMF_AMINOACYLASE_ACTIVITY
GOMF_AMINOACYLTRANSFERASE_AC...          SET      16     -0.16507   -0.0048048      0.19485      0.80154 GOMF_AMINOACYLTRANSFERASE_ACTIVITY
GOMF_AMINOACYL_TRNA_EDITING_...          SET      12      0.27591    0.0069557      0.20477     0.088939 GOMF_AMINOACYL_TRNA_EDITING_ACTIVITY
GOMF_AMINOPEPTIDASE_ACTIVITY             SET      38      -0.1058   -0.0047429      0.13897      0.77676 GOMF_AMINOPEPTIDASE_ACTIVITY
GOMF_AMINOPHOSPHOLIPID_FLIPP...          SET       6      0.35095    0.0062573      0.32017      0.13652 GOMF_AMINOPHOSPHOLIPID_FLIPPASE_ACTIVITY
GOMF_AMINO_ACID_BINDING                  SET      51      0.19561     0.010156      0.10697     0.033742 GOMF_AMINO_ACID_BINDING
GOMF_AMINO_ACID_MONOATOMIC_C...1         SET       3      -0.6369   -0.0080301      0.56225      0.87134 GOMF_AMINO_ACID_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY
GOMF_AMINO_ACID_MONOATOMIC_C...2         SET      26    0.0086444   0.00032066      0.18114      0.48097 GOMF_AMINO_ACID_MONOATOMIC_CATION_SYMPORTER_ACTIVITY
GOMF_AMINO_ACID_PROTON_SYMPO...          SET       6      0.27863    0.0049677      0.35139      0.21391 GOMF_AMINO_ACID_PROTON_SYMPORTER_ACTIVITY
GOMF_AMINO_ACID_SODIUM_SYMPO...          SET      20    -0.088976   -0.0028952      0.21129      0.66316 GOMF_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY
GOMF_AMINO_ACID_TRANSMEMBRAN...          SET      79    -0.087321   -0.0056383     0.090452      0.83282 GOMF_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AMMONIA_LYASE_ACTIVITY              SET       5     0.085321    0.0013887      0.39989      0.41552 GOMF_AMMONIA_LYASE_ACTIVITY
GOMF_AMMONIUM_TRANSMEMBRANE_...          SET      12    -0.060761   -0.0015318      0.28287      0.58504 GOMF_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AMP_ACTIVATED_PROTEIN_K...          SET       9     -0.17547   -0.0038312      0.34422      0.69489 GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY
GOMF_AMP_BINDING                         SET      12      0.47573     0.011993      0.24793     0.027512 GOMF_AMP_BINDING
GOMF_AMYLASE_ACTIVITY                    SET       5      0.65024     0.010583      0.32736     0.023508 GOMF_AMYLASE_ACTIVITY
GOMF_AMYLOID_BETA_BINDING                SET      82      0.13833     0.009099     0.097333     0.077643 GOMF_AMYLOID_BETA_BINDING
GOMF_ANAPHASE_PROMOTING_COMP...          SET       9      -0.3633   -0.0079326      0.23672      0.93757 GOMF_ANAPHASE_PROMOTING_COMPLEX_BINDING
GOMF_ANDROGEN_BINDING                    SET       4      -0.5874   -0.0085515      0.57863      0.84497 GOMF_ANDROGEN_BINDING
GOMF_ANDROSTAN_3_ALPHA_17_BE...          SET       8     -0.52082    -0.010722      0.24829      0.98202 GOMF_ANDROSTAN_3_ALPHA_17_BETA_DIOL_DEHYDROGENASE_ACTIVITY
GOMF_ANGIOTENSIN_RECEPTOR_AC...          SET       4     -0.86952    -0.012659       0.4136      0.98223 GOMF_ANGIOTENSIN_RECEPTOR_ACTIVITY
GOMF_ANGIOTENSIN_RECEPTOR_BI...          SET       7    -0.017031  -0.00032797      0.36047      0.51884 GOMF_ANGIOTENSIN_RECEPTOR_BINDING
GOMF_ANKYRIN_BINDING                     SET      19     -0.19145   -0.0060719      0.18696      0.84707 GOMF_ANKYRIN_BINDING
GOMF_ANKYRIN_REPEAT_BINDING              SET       6      0.31856    0.0056796      0.22417     0.077657 GOMF_ANKYRIN_REPEAT_BINDING
GOMF_ANNEALING_ACTIVITY                  SET       8      0.02127   0.00043787      0.25644      0.46695 GOMF_ANNEALING_ACTIVITY
GOMF_ANTIGEN_BINDING                     SET      56      0.16782    0.0091288      0.11519     0.072589 GOMF_ANTIGEN_BINDING
GOMF_ANTIOXIDANT_ACTIVITY                SET      77      0.09277    0.0059141      0.09079      0.15344 GOMF_ANTIOXIDANT_ACTIVITY
GOMF_ANTIPORTER_ACTIVITY                 SET      96    -0.051884   -0.0036914     0.083394      0.73308 GOMF_ANTIPORTER_ACTIVITY
GOMF_APOLIPOPROTEIN_A_I_BIND...          SET       4       1.1778     0.017147      0.39906    0.0015831 GOMF_APOLIPOPROTEIN_A_I_BINDING
GOMF_APOLIPOPROTEIN_BINDING              SET      17   -0.0070069  -0.00021022      0.21131      0.51323 GOMF_APOLIPOPROTEIN_BINDING
GOMF_APOLIPOPROTEIN_RECEPTOR...          SET       6     -0.21174   -0.0037752      0.34376      0.73103 GOMF_APOLIPOPROTEIN_RECEPTOR_BINDING
GOMF_AP_1_ADAPTOR_COMPLEX_BI...          SET       5      0.16204    0.0026374      0.27742      0.27958 GOMF_AP_1_ADAPTOR_COMPLEX_BINDING
GOMF_AP_2_ADAPTOR_COMPLEX_BI...          SET      10      -0.4071   -0.0093693      0.26568      0.93726 GOMF_AP_2_ADAPTOR_COMPLEX_BINDING
GOMF_ARACHIDONATE_COA_LIGASE...          SET      10    -0.077933   -0.0017936      0.22023      0.63828 GOMF_ARACHIDONATE_COA_LIGASE_ACTIVITY
GOMF_ARACHIDONIC_ACID_MONOOX...          SET      18     0.095109    0.0029361      0.21403      0.32839 GOMF_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY
GOMF_ARGININE_BINDING                    SET       8      0.47117    0.0096996       0.2575     0.033649 GOMF_ARGININE_BINDING
GOMF_ARMADILLO_REPEAT_DOMAIN...          SET      10     -0.29338   -0.0067522      0.26514      0.86574 GOMF_ARMADILLO_REPEAT_DOMAIN_BINDING
GOMF_AROMATASE_ACTIVITY                  SET      23      0.20671    0.0072126        0.214      0.16704 GOMF_AROMATASE_ACTIVITY
GOMF_AROMATIC_AMINO_ACID_TRA...          SET       8     -0.58749    -0.012094      0.27023      0.98514 GOMF_AROMATIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ARP2_3_COMPLEX_BINDING              SET      14      -0.0427   -0.0011627      0.19188      0.58805 GOMF_ARP2_3_COMPLEX_BINDING
GOMF_ARRESTIN_FAMILY_PROTEIN...          SET       9      -0.1108   -0.0024192      0.39126      0.61148 GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING
GOMF_ARYLESTERASE_ACTIVITY               SET       6     -0.38988   -0.0069512      0.52464      0.77129 GOMF_ARYLESTERASE_ACTIVITY
GOMF_ARYLSULFATASE_ACTIVITY              SET       9     0.065199    0.0014236      0.28304      0.40891 GOMF_ARYLSULFATASE_ACTIVITY
GOMF_ARYL_HYDROCARBON_RECEPT...          SET       9      0.28072    0.0061295      0.30719      0.18041 GOMF_ARYL_HYDROCARBON_RECEPTOR_BINDING
GOMF_ARYL_SULFOTRANSFERASE_A...          SET       6     -0.24406   -0.0043515      0.37309       0.7435 GOMF_ARYL_SULFOTRANSFERASE_ACTIVITY
GOMF_ASPARTIC_ENDOPEPTIDASE_...          SET       7     -0.11086   -0.0021349       0.2794      0.65424 GOMF_ASPARTIC_ENDOPEPTIDASE_ACTIVITY_INTRAMEMBRANE_CLEAVING
GOMF_ASPARTIC_TYPE_ENDOPEPTI...          SET       7      0.30717    0.0059153       0.3558      0.19399 GOMF_ASPARTIC_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY
GOMF_ASPARTIC_TYPE_PEPTIDASE...          SET      26      0.04644    0.0017227      0.14557      0.37486 GOMF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY
GOMF_ATPASE_ACTIVATOR_ACTIVI...          SET      26     0.014285   0.00052989      0.16873      0.46627 GOMF_ATPASE_ACTIVATOR_ACTIVITY
GOMF_ATPASE_BINDING                      SET      81     -0.12507   -0.0081768     0.091149      0.91498 GOMF_ATPASE_BINDING
GOMF_ATPASE_COUPLED_INORGANI...          SET      10     0.012503   0.00028777      0.25313       0.4803 GOMF_ATPASE_COUPLED_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_INTRAMEM...          SET      26     -0.12351   -0.0045815      0.16404      0.77425 GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_LIPID_TR...          SET       8    -0.018328  -0.00037731      0.32027      0.52282 GOMF_ATPASE_COUPLED_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_MONOATOM...          SET      51      0.12131    0.0062984      0.11326      0.14207 GOMF_ATPASE_COUPLED_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_COUPLED_TRANSMEM...          SET      95     0.058801    0.0041617     0.081546      0.23544 GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ATPASE_INHIBITOR_ACTIVI...          SET       5       0.4523    0.0073617      0.37664      0.11491 GOMF_ATPASE_INHIBITOR_ACTIVITY
GOMF_ATPASE_REGULATOR_ACTIVI...          SET      45     0.090782     0.004428      0.12741      0.23807 GOMF_ATPASE_REGULATOR_ACTIVITY
GOMF_ATP_ACTIVATED_INWARD_RE...          SET       6       0.3787     0.006752      0.37195      0.15431 GOMF_ATP_ACTIVATED_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
GOMF_ATP_DEPENDENT_ACTIVITY              SET     541   -0.0057065  -0.00095231     0.034775      0.56517 GOMF_ATP_DEPENDENT_ACTIVITY
GOMF_ATP_DEPENDENT_ACTIVITY_...1         SET     116     -0.06692   -0.0052308     0.072252      0.82282 GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA
GOMF_ATP_DEPENDENT_ACTIVITY_...2         SET      72     0.086111    0.0053091     0.091587      0.17356 GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA
GOMF_ATP_DEPENDENT_CHROMATIN...          SET      33    -0.076894   -0.0032129      0.13896      0.70998 GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY
GOMF_ATP_DEPENDENT_DNA_DNA_A...          SET       4    -0.004208  -6.1261e-05      0.32547      0.50516 GOMF_ATP_DEPENDENT_DNA_DNA_ANNEALING_ACTIVITY
GOMF_ATP_DEPENDENT_PEPTIDASE...          SET       7      0.22595    0.0043512      0.24095      0.17419 GOMF_ATP_DEPENDENT_PEPTIDASE_ACTIVITY
GOMF_ATP_DEPENDENT_PROTEIN_B...          SET       9      0.28561    0.0062361      0.26191      0.13776 GOMF_ATP_DEPENDENT_PROTEIN_BINDING
GOMF_ATP_DEPENDENT_PROTEIN_D...          SET       6     -0.15264   -0.0027214      0.32207      0.68222 GOMF_ATP_DEPENDENT_PROTEIN_DISAGGREGASE_ACTIVITY
GOMF_ATP_DEPENDENT_PROTEIN_F...          SET      32      0.20853    0.0085801       0.1344     0.060396 GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE
GOMF_ATP_GATED_ION_CHANNEL_A...          SET       9        0.169    0.0036901      0.26275      0.26005 GOMF_ATP_GATED_ION_CHANNEL_ACTIVITY
GOMF_ATP_HYDROLYSIS_ACTIVITY             SET     352     0.014206    0.0019221     0.042785      0.36993 GOMF_ATP_HYDROLYSIS_ACTIVITY
GOMF_ATP_TRANSMEMBRANE_TRANS...          SET       9     -0.14407   -0.0031456      0.31499      0.67629 GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_AXON_GUIDANCE_RECEPTOR_...          SET      10     0.067337    0.0015498      0.26858      0.40102 GOMF_AXON_GUIDANCE_RECEPTOR_ACTIVITY
GOMF_AZOLE_TRANSMEMBRANE_TRA...          SET      12     -0.40298    -0.010159      0.21994      0.96653 GOMF_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_BASAL_TRANSCRIPTION_MAC...          SET      59      0.20722     0.011569      0.10959     0.029328 GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING
GOMF_BASIC_AMINO_ACID_TRANSM...          SET      17     0.064823    0.0019448      0.20142      0.37379 GOMF_BASIC_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_BENZODIAZEPINE_RECEPTOR...1         SET       9     -0.48909    -0.010679      0.32496      0.93384 GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY
GOMF_BENZODIAZEPINE_RECEPTOR...2         SET       2     -0.26747   -0.0027536      0.49722      0.70468 GOMF_BENZODIAZEPINE_RECEPTOR_BINDING
GOMF_BETA_1_3_GALACTOSYLTRAN...          SET      13      0.11807    0.0030981      0.24743      0.31661 GOMF_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY
GOMF_BETA_2_ADRENERGIC_RECEP...          SET       6     -0.10051   -0.0017921      0.26424      0.64817 GOMF_BETA_2_ADRENERGIC_RECEPTOR_BINDING
GOMF_BETA_2_MICROGLOBULIN_BI...          SET       8     -0.11129    -0.002291      0.26727      0.66144 GOMF_BETA_2_MICROGLOBULIN_BINDING
GOMF_BETA_CATENIN_BINDING                SET      82     -0.12363   -0.0081325      0.09603      0.90102 GOMF_BETA_CATENIN_BINDING
GOMF_BETA_GALACTOSIDASE_ACTI...          SET       4       0.5051    0.0073534      0.42128      0.11528 GOMF_BETA_GALACTOSIDASE_ACTIVITY
GOMF_BETA_GALACTOSIDE_CMP_AL...          SET       7    -0.032397  -0.00062388      0.28268      0.54562 GOMF_BETA_GALACTOSIDE_CMP_ALPHA_2_3_SIALYLTRANSFERASE_ACTIVITY
GOMF_BETA_GLUCOSIDASE_ACTIVI...          SET       5      0.34958    0.0056899      0.27544       0.1022 GOMF_BETA_GLUCOSIDASE_ACTIVITY
GOMF_BETA_N_ACETYLHEXOSAMINI...          SET       5      0.46946     0.007641       0.3333       0.0795 GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY
GOMF_BETA_TUBULIN_BINDING                SET      36      0.13319    0.0058122      0.13499      0.16191 GOMF_BETA_TUBULIN_BINDING
GOMF_BH3_DOMAIN_BINDING                  SET       6      -0.1885   -0.0033608      0.37616      0.69185 GOMF_BH3_DOMAIN_BINDING
GOMF_BHLH_TRANSCRIPTION_FACT...          SET      30     0.061287    0.0024418      0.13946      0.33017 GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING
GOMF_BH_DOMAIN_BINDING                   SET       9     -0.23687    -0.005172      0.29879      0.78604 GOMF_BH_DOMAIN_BINDING
GOMF_BICARBONATE_MONOATOMIC_...          SET       6      0.78651     0.014023      0.27519    0.0021336 GOMF_BICARBONATE_MONOATOMIC_ANION_ANTIPORTER_ACTIVITY
GOMF_BICARBONATE_TRANSMEMBRA...          SET      23      0.15461    0.0053945      0.15043      0.15204 GOMF_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_BILE_ACID_BINDING                   SET      10    -0.062317   -0.0014342      0.26181      0.59407 GOMF_BILE_ACID_BINDING
GOMF_BILE_ACID_SODIUM_SYMPOR...          SET       5      0.17772    0.0028926      0.36722      0.31421 GOMF_BILE_ACID_SODIUM_SYMPORTER_ACTIVITY
GOMF_BILE_ACID_TRANSMEMBRANE...          SET      19      0.13377    0.0042426      0.20129      0.25317 GOMF_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_BIOACTIVE_LIPID_RECEPTO...          SET      14      -0.1906   -0.0051897      0.21215      0.81551 GOMF_BIOACTIVE_LIPID_RECEPTOR_ACTIVITY
GOMF_BIOTIN_BINDING                      SET       5     -0.22175   -0.0036093      0.37085      0.72506 GOMF_BIOTIN_BINDING
GOMF_BITTER_TASTE_RECEPTOR_A...          SET      23     -0.39782    -0.013881      0.22675      0.96031 GOMF_BITTER_TASTE_RECEPTOR_ACTIVITY
GOMF_BMP_BINDING                         SET      18      0.13669    0.0042197      0.20033      0.24753 GOMF_BMP_BINDING
GOMF_BMP_RECEPTOR_ACTIVITY               SET       7      0.28459    0.0054804      0.25364      0.13094 GOMF_BMP_RECEPTOR_ACTIVITY
GOMF_BMP_RECEPTOR_BINDING                SET       9    -0.092029   -0.0020094      0.33983      0.60673 GOMF_BMP_RECEPTOR_BINDING
GOMF_BOX_H_ACA_SNORNA_BINDING            SET       4      0.39491    0.0057492      0.45382       0.1921 GOMF_BOX_H_ACA_SNORNA_BINDING
GOMF_BRANCHED_CHAIN_AMINO_AC...          SET      10     -0.17674   -0.0040676      0.21541      0.79402 GOMF_BRANCHED_CHAIN_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_BUBBLE_DNA_BINDING                  SET       8     0.053164    0.0010944      0.34293       0.4384 GOMF_BUBBLE_DNA_BINDING
GOMF_BUTYRATE_COA_LIGASE_ACT...          SET       9     -0.41101   -0.0089743       0.3535      0.87751 GOMF_BUTYRATE_COA_LIGASE_ACTIVITY
GOMF_C2H2_ZINC_FINGER_DOMAIN...          SET      12    0.0098027   0.00024713      0.24046      0.48374 GOMF_C2H2_ZINC_FINGER_DOMAIN_BINDING
GOMF_C3HC4_TYPE_RING_FINGER_...          SET       6     -0.46423   -0.0082768       0.3489      0.90832 GOMF_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING
GOMF_C4_DICARBOXYLATE_TRANSM...          SET      16       0.1437    0.0041829      0.21618      0.25312 GOMF_C4_DICARBOXYLATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_CADHERIN_BINDING                    SET     318     0.013877    0.0017862     0.045423         0.38 GOMF_CADHERIN_BINDING
GOMF_CADHERIN_BINDING_INVOLV...          SET      18      0.39466     0.012184      0.20477     0.026974 GOMF_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION
GOMF_CADMIUM_ION_BINDING                 SET       6      0.11989    0.0021376      0.32124       0.3545 GOMF_CADMIUM_ION_BINDING
GOMF_CALCITONIN_FAMILY_RECEP...          SET       6     -0.36608    -0.006527      0.34724      0.85411 GOMF_CALCITONIN_FAMILY_RECEPTOR_ACTIVITY
GOMF_CALCIUM_ACTIVATED_CATIO...          SET      25    -0.099959   -0.0036361      0.16226      0.73107 GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY
GOMF_CALCIUM_ACTIVATED_POTAS...          SET      13      0.11424    0.0029975      0.25442      0.32671 GOMF_CALCIUM_ACTIVATED_POTASSIUM_CHANNEL_ACTIVITY
GOMF_CALCIUM_CHANNEL_INHIBIT...          SET      15       0.2714     0.007649      0.20519     0.092976 GOMF_CALCIUM_CHANNEL_INHIBITOR_ACTIVITY
GOMF_CALCIUM_CHANNEL_REGULAT...          SET      53    -0.078958   -0.0041788       0.1095      0.76457 GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY
GOMF_CALCIUM_DEPENDENT_CYSTE...          SET      16      0.31266    0.0091006      0.21312     0.071189 GOMF_CALCIUM_DEPENDENT_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY
GOMF_CALCIUM_DEPENDENT_PHOSP...1         SET      17    -0.097921   -0.0029379      0.21502      0.67559 GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY
GOMF_CALCIUM_DEPENDENT_PHOSP...2         SET      51    0.0027707   0.00014385      0.12786      0.49136 GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING
GOMF_CALCIUM_DEPENDENT_PROTE...1         SET      59   -0.0035985  -0.00020091      0.10495      0.51368 GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING
GOMF_CALCIUM_DEPENDENT_PROTE...2         SET      23       0.1734    0.0060504      0.16875      0.15209 GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY
GOMF_CALCIUM_DEPENDENT_PROTE...3         SET       7     -0.28978   -0.0055804      0.34471      0.79972 GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY
GOMF_CALCIUM_DEPENDENT_PROTE...4         SET       5       0.1684    0.0027409      0.46945      0.35991 GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_REGULATOR_ACTIVITY
GOMF_CALCIUM_INDEPENDENT_PHO...          SET       9     0.050147    0.0010949      0.25651       0.4225 GOMF_CALCIUM_INDEPENDENT_PHOSPHOLIPASE_A2_ACTIVITY
GOMF_CALCIUM_ION_BINDING                 SET     651    -0.018535   -0.0033828     0.034694      0.70341 GOMF_CALCIUM_ION_BINDING
GOMF_CALCIUM_ION_TRANSMEMBRA...          SET     133      -0.1371     -0.01147     0.075412      0.96546 GOMF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_CALCIUM_MONOATOMIC_CATI...          SET      11     -0.90835    -0.021926      0.23836      0.99993 GOMF_CALCIUM_MONOATOMIC_CATION_ANTIPORTER_ACTIVITY
GOMF_CALCIUM_POTASSIUM_SODIU...          SET       5     -0.47927   -0.0078007      0.48185      0.84004 GOMF_CALCIUM_POTASSIUM_SODIUM_ANTIPORTER_ACTIVITY
GOMF_CALCIUM_RELEASE_CHANNEL...          SET      17      0.09747    0.0029243      0.23887      0.34163 GOMF_CALCIUM_RELEASE_CHANNEL_ACTIVITY
GOMF_CALCIUM_SENSITIVE_GUANY...          SET       5     -0.32866   -0.0053493      0.40837      0.78953 GOMF_CALCIUM_SENSITIVE_GUANYLATE_CYCLASE_ACTIVATOR_ACTIVITY
GOMF_CALMODULIN_BINDING                  SET     190    -0.026957   -0.0026913     0.059252      0.67542 GOMF_CALMODULIN_BINDING
GOMF_CALMODULIN_DEPENDENT_PR...1         SET      24    -0.083559   -0.0029782      0.16838      0.69014 GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY
GOMF_CALMODULIN_DEPENDENT_PR...2         SET       5     -0.29094   -0.0047355      0.41717      0.75722 GOMF_CALMODULIN_DEPENDENT_PROTEIN_PHOSPHATASE_ACTIVITY
GOMF_CAMP_BINDING                        SET      18      0.37965      0.01172      0.19997     0.028821 GOMF_CAMP_BINDING
GOMF_CAMP_DEPENDENT_PROTEIN_...1         SET       5      0.27827    0.0045291      0.59055      0.31875 GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY
GOMF_CAMP_DEPENDENT_PROTEIN_...2         SET      11      0.10826    0.0026132      0.26276      0.34016 GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY
GOMF_CAMP_DEPENDENT_PROTEIN_...3         SET      13      0.20294    0.0053248      0.25583      0.21383 GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY
