# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOCC_AXOLEMMA                            SET      13       0.4854     0.013094      0.42381      0.12605 GOCC_AXOLEMMA
GOCC_AXON                                SET     579      0.13499     0.023913     0.056654    0.0086002 GOCC_AXON
GOCC_AXONAL_GROWTH_CONE                  SET      20      0.50445     0.016875      0.30434     0.048717 GOCC_AXONAL_GROWTH_CONE
GOCC_AXONEMAL_DYNEIN_COMPLEX             SET      22     -0.31376    -0.011008      0.25924      0.88691 GOCC_AXONEMAL_DYNEIN_COMPLEX
GOCC_AXONEMAL_MICROTUBULE                SET      35     -0.19563   -0.0086538      0.20152      0.83416 GOCC_AXONEMAL_MICROTUBULE
GOCC_AXONEME                             SET     151     -0.26754    -0.024502      0.10127      0.99587 GOCC_AXONEME
GOCC_AXON_CYTOPLASM                      SET      56      0.11396     0.006373      0.16743      0.24806 GOCC_AXON_CYTOPLASM
GOCC_AXON_HILLOCK                        SET       7    -0.040074   -0.0007934      0.53416       0.5299 GOCC_AXON_HILLOCK
GOCC_AXON_INITIAL_SEGMENT                SET      20     0.063915    0.0021382      0.32635      0.42237 GOCC_AXON_INITIAL_SEGMENT
GOCC_AZUROPHIL_GRANULE                   SET     134   -0.0044723  -0.00038603      0.10831      0.51647 GOCC_AZUROPHIL_GRANULE
GOCC_AZUROPHIL_GRANULE_LUMEN             SET      79   -0.0021877  -0.00014521       0.1377      0.50634 GOCC_AZUROPHIL_GRANULE_LUMEN
GOCC_AZUROPHIL_GRANULE_MEMBR...          SET      48    -0.087806    -0.004547      0.19549      0.67334 GOCC_AZUROPHIL_GRANULE_MEMBRANE
GOCC_A_BAND                              SET      32   -0.0082553  -0.00034921      0.20457      0.51609 GOCC_A_BAND
GOCC_BARR_BODY                           SET       5     -0.46134     -0.00772      0.56908      0.79122 GOCC_BARR_BODY
GOCC_BASAL_CORTEX                        SET       5     -0.16164   -0.0027048      0.54913      0.61575 GOCC_BASAL_CORTEX
GOCC_BASAL_DENDRITE                      SET       6       0.7082     0.012982      0.60378      0.12042 GOCC_BASAL_DENDRITE
GOCC_BASAL_PART_OF_CELL                  SET     264    -0.037179   -0.0044878     0.083279      0.67236 GOCC_BASAL_PART_OF_CELL
GOCC_BASEMENT_MEMBRANE                   SET      75    -0.040653   -0.0026295      0.16043      0.60002 GOCC_BASEMENT_MEMBRANE
GOCC_BASEMENT_MEMBRANE_COLLA...          SET       6      -1.4846    -0.027214      0.63426      0.99037 GOCC_BASEMENT_MEMBRANE_COLLAGEN_TRIMER
GOCC_BASOLATERAL_PLASMA_MEMB...          SET     214    -0.038061   -0.0041423     0.092513      0.65961 GOCC_BASOLATERAL_PLASMA_MEMBRANE
GOCC_BBAF_COMPLEX                        SET       9      -0.1996   -0.0044808      0.50004      0.65512 GOCC_BBAF_COMPLEX
GOCC_BBSOME                              SET       8     0.076027    0.0016091      0.39915      0.42447 GOCC_BBSOME
GOCC_BCL_2_FAMILY_PROTEIN_CO...          SET       9     -0.31401    -0.007049      0.42873      0.76804 GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX
GOCC_BETA_CATENIN_DESTRUCTIO...          SET      11      0.49226     0.012216      0.39704      0.10753 GOCC_BETA_CATENIN_DESTRUCTION_COMPLEX
GOCC_BETA_CATENIN_TCF_COMPLEX            SET      13      0.40848     0.011019       0.4077       0.1582 GOCC_BETA_CATENIN_TCF_COMPLEX
GOCC_BLEB                                SET       9      0.13883    0.0031164      0.45382      0.37984 GOCC_BLEB
GOCC_BLOC_1_COMPLEX                      SET       8      0.24693    0.0052262      0.54066      0.32394 GOCC_BLOC_1_COMPLEX
GOCC_BLOC_COMPLEX                        SET      12      0.34443    0.0089273      0.42074       0.2065 GOCC_BLOC_COMPLEX
GOCC_BLOOD_MICROPARTICLE                 SET      97     -0.31584    -0.023219      0.13698      0.98943 GOCC_BLOOD_MICROPARTICLE
GOCC_BORC_COMPLEX                        SET       7     0.077676    0.0015379      0.43536       0.4292 GOCC_BORC_COMPLEX
GOCC_BOX_C_D_RNP_COMPLEX                 SET       6      0.71035     0.013021      0.36384     0.025455 GOCC_BOX_C_D_RNP_COMPLEX
GOCC_BOX_H_ACA_RNP_COMPLEX               SET       4     -0.60055   -0.0089887       0.5474      0.86369 GOCC_BOX_H_ACA_RNP_COMPLEX
GOCC_BOX_H_ACA_SNORNP_COMPLEX            SET       4     -0.60055   -0.0089887       0.5474      0.86369 GOCC_BOX_H_ACA_SNORNP_COMPLEX
GOCC_BOX_H_ACA_TELOMERASE_RN...          SET       3      -1.0675    -0.013838      0.59121      0.96451 GOCC_BOX_H_ACA_TELOMERASE_RNP_COMPLEX
GOCC_BRAHMA_COMPLEX                      SET      13     -0.61369    -0.016555      0.41803      0.92894 GOCC_BRAHMA_COMPLEX
GOCC_BRCA1_A_COMPLEX                     SET       7      0.56918     0.011269       0.7442      0.22219 GOCC_BRCA1_A_COMPLEX
GOCC_BRCA1_C_COMPLEX                     SET       6     -0.33276   -0.0060995      0.46715      0.76186 GOCC_BRCA1_C_COMPLEX
GOCC_BRISC_COMPLEX                       SET       5      0.22235    0.0037207      0.61658       0.3592 GOCC_BRISC_COMPLEX
GOCC_BRUSH_BORDER                        SET      96      0.12458     0.009111      0.13535      0.17869 GOCC_BRUSH_BORDER
GOCC_BRUSH_BORDER_MEMBRANE               SET      52      0.11112    0.0059884      0.18177      0.27051 GOCC_BRUSH_BORDER_MEMBRANE
GOCC_B_CELL_RECEPTOR_COMPLEX             SET       5     -0.37895   -0.0063413        0.518      0.76778 GOCC_B_CELL_RECEPTOR_COMPLEX
GOCC_B_WICH_COMPLEX                      SET       7      0.06792    0.0013447      0.49373      0.44529 GOCC_B_WICH_COMPLEX
GOCC_CAJAL_BODY                          SET      54      0.13744     0.007548      0.16499      0.20241 GOCC_CAJAL_BODY
GOCC_CALCINEURIN_COMPLEX                 SET       6      -0.4837   -0.0088664      0.57923      0.79816 GOCC_CALCINEURIN_COMPLEX
GOCC_CALCITONIN_FAMILY_RECEP...          SET       5     -0.33827   -0.0056605      0.59137      0.71634 GOCC_CALCITONIN_FAMILY_RECEPTOR_COMPLEX
GOCC_CALCIUM_AND_CALMODULIN_...          SET       5     -0.61852     -0.01035      0.60444      0.84691 GOCC_CALCIUM_AND_CALMODULIN_DEPENDENT_PROTEIN_KINASE_COMPLEX
GOCC_CALCIUM_CHANNEL_COMPLEX             SET      71    -0.069244   -0.0043583      0.16405      0.66352 GOCC_CALCIUM_CHANNEL_COMPLEX
GOCC_CALYX_OF_HELD                       SET      19     0.075138    0.0024501       0.3155      0.40588 GOCC_CALYX_OF_HELD
GOCC_CAMP_DEPENDENT_PROTEIN_...          SET       4       2.4248     0.036293      0.81815    0.0015219 GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX
GOCC_CARBOXY_TERMINAL_DOMAIN...          SET      16      0.12165    0.0036403      0.32877      0.35569 GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX
GOCC_CARDIAC_MYOFIBRIL                   SET       6     -0.25712   -0.0047131      0.47739      0.70491 GOCC_CARDIAC_MYOFIBRIL
GOCC_CASPASE_COMPLEX                     SET       9     -0.10943   -0.0024564      0.36697      0.61722 GOCC_CASPASE_COMPLEX
GOCC_CATALYTIC_COMPLEX                   SET    1500     0.057821     0.016041     0.034253      0.04571 GOCC_CATALYTIC_COMPLEX
GOCC_CATALYTIC_STEP_1_SPLICE...          SET      10     -0.63697    -0.015072      0.41698      0.93668 GOCC_CATALYTIC_STEP_1_SPLICEOSOME
GOCC_CATALYTIC_STEP_2_SPLICE...          SET      78     0.041302    0.0027242      0.13674      0.38131 GOCC_CATALYTIC_STEP_2_SPLICEOSOME
GOCC_CATENIN_COMPLEX                     SET      31      0.58917     0.024531      0.26145     0.012122 GOCC_CATENIN_COMPLEX
GOCC_CATION_CHANNEL_COMPLEX              SET     178     0.087149    0.0086589      0.10859      0.21113 GOCC_CATION_CHANNEL_COMPLEX
GOCC_CATION_TRANSPORTING_ATP...          SET      17      0.09732    0.0030018      0.34196      0.38798 GOCC_CATION_TRANSPORTING_ATPASE_COMPLEX
GOCC_CATSPER_COMPLEX                     SET      13     -0.23761   -0.0064099      0.30713      0.78043 GOCC_CATSPER_COMPLEX
GOCC_CAVEOLA                             SET      78      0.28025     0.018485      0.15375     0.034184 GOCC_CAVEOLA
GOCC_CBM_COMPLEX                         SET       4     -0.83919    -0.012561      0.63584      0.90654 GOCC_CBM_COMPLEX
GOCC_CCAAT_BINDING_FACTOR_CO...          SET       6      0.32731    0.0059997      0.50282      0.25754 GOCC_CCAAT_BINDING_FACTOR_COMPLEX
GOCC_CCR4_NOT_COMPLEX                    SET      14      0.44033     0.012326      0.31262     0.079503 GOCC_CCR4_NOT_COMPLEX
GOCC_CCR4_NOT_CORE_COMPLEX               SET       6      0.43315    0.0079399      0.55817      0.21887 GOCC_CCR4_NOT_CORE_COMPLEX
GOCC_CD40_RECEPTOR_COMPLEX               SET      11    0.0089454   0.00022199      0.41418      0.49138 GOCC_CD40_RECEPTOR_COMPLEX
GOCC_CD95_DEATH_INDUCING_SIG...          SET       6     -0.53907   -0.0098813      0.60997      0.81158 GOCC_CD95_DEATH_INDUCING_SIGNALING_COMPLEX
GOCC_CDC73_PAF1_COMPLEX                  SET       7       0.4321     0.008555      0.49955      0.19353 GOCC_CDC73_PAF1_COMPLEX
GOCC_CELL_BODY                           SET     506     0.072262     0.011993     0.058713      0.10921 GOCC_CELL_BODY
GOCC_CELL_BODY_FIBER                     SET       6      0.66572     0.012203      0.60117      0.13407 GOCC_CELL_BODY_FIBER
GOCC_CELL_BODY_MEMBRANE                  SET      32    0.0062751   0.00026545      0.24543       0.4898 GOCC_CELL_BODY_MEMBRANE
GOCC_CELL_CELL_CONTACT_ZONE              SET      66      0.11849    0.0071914      0.15793      0.22655 GOCC_CELL_CELL_CONTACT_ZONE
GOCC_CELL_CELL_JUNCTION                  SET     461     0.060604    0.0096126     0.063458      0.16979 GOCC_CELL_CELL_JUNCTION
GOCC_CELL_CORTEX                         SET     280  -0.00041304  -5.1323e-05     0.078997      0.50209 GOCC_CELL_CORTEX
GOCC_CELL_CORTEX_REGION                  SET      39     0.087517    0.0040862      0.20668      0.33599 GOCC_CELL_CORTEX_REGION
GOCC_CELL_DIVISION_SITE                  SET      64    -0.022965   -0.0013726      0.15679      0.55822 GOCC_CELL_DIVISION_SITE
GOCC_CELL_LEADING_EDGE                   SET     389     0.090656     0.013236     0.066744     0.087201 GOCC_CELL_LEADING_EDGE
GOCC_CELL_POLE                           SET       7     0.067279     0.001332      0.35543      0.42493 GOCC_CELL_POLE
GOCC_CELL_PROJECTION_MEMBRANE            SET     318    0.0041609   0.00055039     0.072663      0.47717 GOCC_CELL_PROJECTION_MEMBRANE
GOCC_CELL_SUBSTRATE_JUNCTION             SET     397    0.0083381    0.0012296     0.066172      0.44986 GOCC_CELL_SUBSTRATE_JUNCTION
GOCC_CELL_SURFACE                        SET     772    -0.076303    -0.015521     0.050688      0.93387 GOCC_CELL_SURFACE
GOCC_CELL_TIP                            SET       5       -0.631    -0.010559      0.43018      0.92878 GOCC_CELL_TIP
GOCC_CELL_TRAILING_EDGE                  SET      12     -0.16653   -0.0043162       0.3391      0.68831 GOCC_CELL_TRAILING_EDGE
GOCC_CENTRAL_ELEMENT                     SET       6      0.14552    0.0026674       0.6061      0.40513 GOCC_CENTRAL_ELEMENT
GOCC_CENTRIOLAR_SATELLITE                SET     100   -0.0048759  -0.00036392      0.12343      0.51576 GOCC_CENTRIOLAR_SATELLITE
GOCC_CENTRIOLAR_SUBDISTAL_AP...          SET       9      0.83368     0.018715      0.44924     0.031754 GOCC_CENTRIOLAR_SUBDISTAL_APPENDAGE
GOCC_CENTRIOLE                           SET     141     -0.11475    -0.010158      0.10232      0.86895 GOCC_CENTRIOLE
GOCC_CENTROSOME                          SET     570     0.018457    0.0032451     0.052973      0.36376 GOCC_CENTROSOME
GOCC_CEREBELLAR_CLIMBING_FIB...          SET       7     0.055265    0.0010942      0.44695       0.4508 GOCC_CEREBELLAR_CLIMBING_FIBER_TO_PURKINJE_CELL_SYNAPSE
GOCC_CEREBELLAR_MOSSY_FIBER              SET       6       0.5097     0.009343      0.52795      0.16717 GOCC_CEREBELLAR_MOSSY_FIBER
GOCC_CHAPERONE_COMPLEX                   SET      39      0.14033     0.006552      0.20832      0.25028 GOCC_CHAPERONE_COMPLEX
GOCC_CHAPERONIN_CONTAINING_T...          SET      10      0.38566    0.0091253      0.34584      0.13241 GOCC_CHAPERONIN_CONTAINING_T_COMPLEX
GOCC_CHECKPOINT_CLAMP_COMPLEX            SET       5    -0.037569  -0.00062868      0.46245      0.53237 GOCC_CHECKPOINT_CLAMP_COMPLEX
GOCC_CHITOSOME                           SET      19      0.44737     0.014587       0.3056     0.071619 GOCC_CHITOSOME
GOCC_CHLORIDE_CHANNEL_COMPLEX            SET      47     -0.06183   -0.0031685      0.20948      0.61606 GOCC_CHLORIDE_CHANNEL_COMPLEX
GOCC_CHOLINERGIC_SYNAPSE                 SET      10      -0.1514   -0.0035825      0.44956      0.63186 GOCC_CHOLINERGIC_SYNAPSE
GOCC_CHROMAFFIN_GRANULE                  SET      13       0.1008    0.0027191      0.40198        0.401 GOCC_CHROMAFFIN_GRANULE
GOCC_CHROMAFFIN_GRANULE_MEMB...          SET       9      0.28041    0.0062947      0.46941      0.27514 GOCC_CHROMAFFIN_GRANULE_MEMBRANE
GOCC_CHROMATIN                           SET    1145     0.051082     0.012515     0.040625      0.10431 GOCC_CHROMATIN
GOCC_CHROMATIN_SILENCING_COM...          SET      12    -0.035884  -0.00093006      0.33421      0.54275 GOCC_CHROMATIN_SILENCING_COMPLEX
GOCC_CHROMATOID_BODY                     SET      12     -0.22567   -0.0058492      0.40483      0.71139 GOCC_CHROMATOID_BODY
GOCC_CHROMOCENTER                        SET      13     -0.53487    -0.014429      0.34087      0.94168 GOCC_CHROMOCENTER
GOCC_CHROMOSOMAL_REGION                  SET     344   -0.0056138  -0.00077176     0.068696      0.53256 GOCC_CHROMOSOMAL_REGION
GOCC_CHROMOSOME                          SET    1657    -0.004802   -0.0013935     0.033766      0.55654 GOCC_CHROMOSOME
GOCC_CHROMOSOME_CENTROMERIC_...1         SET       7    -0.050559    -0.001001      0.44187      0.54555 GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN
GOCC_CHROMOSOME_CENTROMERIC_...2         SET     218    -0.049694   -0.0054579     0.087485      0.71499 GOCC_CHROMOSOME_CENTROMERIC_REGION
GOCC_CHROMOSOME_PASSENGER_CO...          SET       6    -0.049886  -0.00091443      0.48133      0.54127 GOCC_CHROMOSOME_PASSENGER_COMPLEX
GOCC_CHROMOSOME_TELOMERIC_RE...1         SET     144     0.088796     0.007943      0.10417        0.197 GOCC_CHROMOSOME_TELOMERIC_REGION
GOCC_CHROMOSOME_TELOMERIC_RE...2         SET      12     -0.17226   -0.0044646      0.35196      0.68772 GOCC_CHROMOSOME_TELOMERIC_REPEAT_REGION
GOCC_CHYLOMICRON                         SET      12     -0.47166    -0.012225      0.38804       0.8879 GOCC_CHYLOMICRON
GOCC_CIA_COMPLEX                         SET       5      -1.2366    -0.020693       0.6759      0.96633 GOCC_CIA_COMPLEX
GOCC_CILIARY_BASAL_BODY                  SET     149    -0.084001   -0.0076424      0.10169      0.79561 GOCC_CILIARY_BASAL_BODY
GOCC_CILIARY_BASE                        SET      43     -0.19402   -0.0095112       0.1853      0.85247 GOCC_CILIARY_BASE
GOCC_CILIARY_MEMBRANE                    SET      66      0.13805    0.0083787      0.15123      0.18067 GOCC_CILIARY_MEMBRANE
GOCC_CILIARY_ROOTLET                     SET      13     -0.49662    -0.013397       0.3738        0.908 GOCC_CILIARY_ROOTLET
GOCC_CILIARY_TIP                         SET      46     -0.11566   -0.0058637      0.18153      0.73797 GOCC_CILIARY_TIP
GOCC_CILIARY_TRANSITION_FIBER            SET       8     -0.40751   -0.0086249      0.45463      0.81496 GOCC_CILIARY_TRANSITION_FIBER
GOCC_CILIARY_TRANSITION_ZONE             SET      69      0.11462    0.0071125      0.14127      0.20858 GOCC_CILIARY_TRANSITION_ZONE
GOCC_CILIUM                              SET     668    -0.031631   -0.0060034     0.049142       0.7401 GOCC_CILIUM
GOCC_CIS_GOLGI_NETWORK                   SET      53     -0.12063   -0.0065632      0.17601      0.75344 GOCC_CIS_GOLGI_NETWORK
GOCC_CIS_GOLGI_NETWORK_MEMBR...          SET       8      0.38529    0.0081546       0.5027      0.22171 GOCC_CIS_GOLGI_NETWORK_MEMBRANE
GOCC_CLATHRIN_ADAPTOR_COMPLEX            SET      22     0.040565    0.0014232      0.26497      0.43916 GOCC_CLATHRIN_ADAPTOR_COMPLEX
GOCC_CLATHRIN_COAT                       SET      40     -0.04462   -0.0021098       0.2003      0.58814 GOCC_CLATHRIN_COAT
GOCC_CLATHRIN_COATED_ENDOCYT...1         SET      80     -0.36422    -0.024328      0.15747      0.98963 GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE
GOCC_CLATHRIN_COATED_ENDOCYT...2         SET      63     -0.32874    -0.019495      0.18001      0.96608 GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE
GOCC_CLATHRIN_COATED_PIT                 SET      69     -0.20214    -0.012543       0.1553      0.90347 GOCC_CLATHRIN_COATED_PIT
GOCC_CLATHRIN_COATED_VESICLE             SET     191     -0.20027    -0.020605     0.095656      0.98185 GOCC_CLATHRIN_COATED_VESICLE
GOCC_CLATHRIN_COATED_VESICLE...          SET     117     -0.20441    -0.016494      0.12783      0.94509 GOCC_CLATHRIN_COATED_VESICLE_MEMBRANE
GOCC_CLATHRIN_COAT_OF_COATED...          SET      16     -0.10887   -0.0032578      0.31035      0.63712 GOCC_CLATHRIN_COAT_OF_COATED_PIT
GOCC_CLATHRIN_COMPLEX                    SET       4     -0.89902    -0.013456      0.85774       0.8527 GOCC_CLATHRIN_COMPLEX
GOCC_CLATHRIN_SCULPTED_GAMMA...          SET       8     -0.15464    -0.003273      0.49582      0.62244 GOCC_CLATHRIN_SCULPTED_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT_VESICLE
GOCC_CLATHRIN_SCULPTED_MONOA...          SET       5       0.6254     0.010465      0.56071      0.13235 GOCC_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE
GOCC_CLATHRIN_SCULPTED_VESIC...          SET      12      0.19218    0.0049811      0.39382      0.31278 GOCC_CLATHRIN_SCULPTED_VESICLE
GOCC_CLATHRIN_VESICLE_COAT               SET      27      -0.1388    -0.005394      0.25828       0.7045 GOCC_CLATHRIN_VESICLE_COAT
GOCC_CLEAVAGE_FURROW                     SET      49      0.06526    0.0034144      0.17764      0.35667 GOCC_CLEAVAGE_FURROW
GOCC_CLOCK_BMAL_TRANSCRIPTIO...          SET       4      -0.1609   -0.0024082      0.77862      0.58185 GOCC_CLOCK_BMAL_TRANSCRIPTION_COMPLEX
GOCC_CLUSTER_OF_ACTIN_BASED_...          SET     149     0.041519    0.0037774      0.10869      0.35123 GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS
GOCC_COATED_VESICLE                      SET     280     -0.10321    -0.012824     0.078254      0.90639 GOCC_COATED_VESICLE
GOCC_COATED_VESICLE_MEMBRANE             SET     177     -0.07579   -0.0075094      0.10066      0.77424 GOCC_COATED_VESICLE_MEMBRANE
GOCC_COHESIN_COMPLEX                     SET       7     -0.59309    -0.011742       0.4255      0.91831 GOCC_COHESIN_COMPLEX
GOCC_COLLAGEN_CONTAINING_EXT...          SET     376    -0.042173   -0.0060559     0.071457      0.72246 GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX
GOCC_COLLAGEN_TRIMER                     SET      79     -0.27843    -0.018481      0.15654      0.96234 GOCC_COLLAGEN_TRIMER
GOCC_COLLAGEN_TYPE_IV_TRIMER             SET       4      -1.2036    -0.018015      0.81995      0.92892 GOCC_COLLAGEN_TYPE_IV_TRIMER
GOCC_COLLAGEN_TYPE_XI_TRIMER             SET       5     -0.85658    -0.014334      0.58349      0.92894 GOCC_COLLAGEN_TYPE_XI_TRIMER
GOCC_COMMITMENT_COMPLEX                  SET       4      0.35905    0.0053741      0.45369      0.21436 GOCC_COMMITMENT_COMPLEX
GOCC_COMPACT_MYELIN                      SET      13      0.19256    0.0051944      0.34883      0.29047 GOCC_COMPACT_MYELIN
GOCC_COMPLEX_OF_COLLAGEN_TRI...          SET      19     -0.71862    -0.023432      0.33432       0.9842 GOCC_COMPLEX_OF_COLLAGEN_TRIMERS
GOCC_CONDENSED_CHROMOSOME                SET     241    -0.057061   -0.0065851      0.08316      0.75369 GOCC_CONDENSED_CHROMOSOME
GOCC_CONDENSED_CHROMOSOME_CE...          SET     155    -0.044826   -0.0041588      0.10313      0.66809 GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION
GOCC_CONDENSED_NUCLEAR_CHROM...          SET      66    -0.067549   -0.0040997      0.15231       0.6713 GOCC_CONDENSED_NUCLEAR_CHROMOSOME
GOCC_CONDENSIN_COMPLEX                   SET       7     0.074483    0.0014747      0.41754      0.42921 GOCC_CONDENSIN_COMPLEX
GOCC_CONE_PHOTORECEPTOR_OUTE...          SET       8      -0.4432   -0.0093803      0.51234      0.80649 GOCC_CONE_PHOTORECEPTOR_OUTER_SEGMENT
GOCC_CONNEXIN_COMPLEX                    SET      17      0.16923    0.0052198      0.35303      0.31585 GOCC_CONNEXIN_COMPLEX
GOCC_CONTRACTILE_FIBER                   SET     224    -0.012429   -0.0013836     0.088749      0.55569 GOCC_CONTRACTILE_FIBER
GOCC_CONTRACTILE_RING                    SET       8     -0.23435     -0.00496      0.39425      0.72388 GOCC_CONTRACTILE_RING
GOCC_COP9_SIGNALOSOME                    SET      17     0.082015    0.0025298      0.29959      0.39214 GOCC_COP9_SIGNALOSOME
GOCC_COPII_COATED_ER_TO_GOLG...          SET      82     -0.02294   -0.0015512      0.14324      0.56362 GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE
GOCC_COPII_VESICLE_COAT                  SET      15     -0.13351   -0.0038686      0.26308      0.69409 GOCC_COPII_VESICLE_COAT
GOCC_COPI_COATED_VESICLE                 SET      21      0.48654     0.016678      0.27983     0.041054 GOCC_COPI_COATED_VESICLE
GOCC_COPI_COATED_VESICLE_MEM...          SET      17      0.49523     0.015276      0.31353     0.057117 GOCC_COPI_COATED_VESICLE_MEMBRANE
GOCC_COPI_VESICLE_COAT                   SET      13      0.59038     0.015926      0.34803     0.044921 GOCC_COPI_VESICLE_COAT
GOCC_CORE_MEDIATOR_COMPLEX               SET      24     -0.25945   -0.0095069      0.26109      0.83981 GOCC_CORE_MEDIATOR_COMPLEX
GOCC_CORNIFIED_ENVELOPE                  SET      58      0.21122      0.01202      0.20122      0.14694 GOCC_CORNIFIED_ENVELOPE
GOCC_CORTICAL_ACTIN_CYTOSKEL...          SET      66     0.091238    0.0055375      0.16053      0.28491 GOCC_CORTICAL_ACTIN_CYTOSKELETON
GOCC_CORTICAL_CYTOSKELETON               SET      95     0.046319      0.00337      0.13497      0.36573 GOCC_CORTICAL_CYTOSKELETON
GOCC_CORTICAL_ENDOPLASMIC_RE...          SET       5     -0.13579   -0.0022722      0.58388      0.59195 GOCC_CORTICAL_ENDOPLASMIC_RETICULUM
GOCC_CORTICAL_GRANULE                    SET       4     -0.05081   -0.0007605       0.6107      0.53315 GOCC_CORTICAL_GRANULE
GOCC_CORVET_COMPLEX                      SET       7      0.15226    0.0030146      0.37331      0.34169 GOCC_CORVET_COMPLEX
GOCC_COSTAMERE                           SET      16     0.038222    0.0011438      0.36076      0.45781 GOCC_COSTAMERE
GOCC_CRD_MEDIATED_MRNA_STABI...          SET       5      0.82314     0.013774      0.72863      0.12931 GOCC_CRD_MEDIATED_MRNA_STABILITY_COMPLEX
GOCC_CTF18_RFC_LIKE_COMPLEX              SET       7     0.026622   0.00052708      0.39206      0.47293 GOCC_CTF18_RFC_LIKE_COMPLEX
GOCC_CUL2_RING_UBIQUITIN_LIG...          SET      20    -0.082853   -0.0027717      0.27514      0.61834 GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX
GOCC_CUL3_RING_UBIQUITIN_LIG...          SET      31      0.31227     0.013002      0.23418     0.091199 GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX
GOCC_CUL4A_RING_E3_UBIQUITIN...          SET      11     -0.33195   -0.0082377      0.39149      0.80175 GOCC_CUL4A_RING_E3_UBIQUITIN_LIGASE_COMPLEX
GOCC_CUL4B_RING_E3_UBIQUITIN...          SET       3     -0.73586   -0.0095386      0.95154      0.78033 GOCC_CUL4B_RING_E3_UBIQUITIN_LIGASE_COMPLEX
GOCC_CUL4_RING_E3_UBIQUITIN_...          SET      29      -0.1677    -0.006754      0.21683      0.78036 GOCC_CUL4_RING_E3_UBIQUITIN_LIGASE_COMPLEX
GOCC_CUL5_RING_UBIQUITIN_LIG...          SET       7      0.47103    0.0093257       0.4758       0.1611 GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX
GOCC_CULLIN_RING_UBIQUITIN_L...          SET     161      0.11897     0.011247      0.10001      0.11711 GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX
GOCC_CUTICULAR_PLATE                     SET       8      0.61123     0.012937       0.4497     0.087053 GOCC_CUTICULAR_PLATE
GOCC_CYCLIN_CDK_POSITIVE_TRA...          SET       6     -0.40741    -0.007468      0.45793      0.81317 GOCC_CYCLIN_CDK_POSITIVE_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX
GOCC_CYCLIN_DEPENDENT_PROTEI...          SET      45      0.01993   0.00099937      0.18793      0.45777 GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX
GOCC_CYTOCHROME_COMPLEX                  SET      31       0.4795     0.019964      0.23536      0.02082 GOCC_CYTOCHROME_COMPLEX
GOCC_CYTOLYTIC_GRANULE                   SET      12      0.74631     0.019343      0.40994     0.034348 GOCC_CYTOLYTIC_GRANULE
GOCC_CYTOPLASMIC_DYNEIN_COMP...          SET      22     0.025797   0.00090506      0.30773       0.4666 GOCC_CYTOPLASMIC_DYNEIN_COMPLEX
GOCC_CYTOPLASMIC_EXOSOME_RNA...          SET      12     -0.58662    -0.015204      0.38078      0.93828 GOCC_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX
GOCC_CYTOPLASMIC_MICROTUBULE             SET      94     -0.25179    -0.018223      0.12934      0.97421 GOCC_CYTOPLASMIC_MICROTUBULE
GOCC_CYTOPLASMIC_REGION                  SET     266     -0.13483    -0.016336     0.077082      0.95986 GOCC_CYTOPLASMIC_REGION
GOCC_CYTOPLASMIC_SIDE_OF_API...          SET       5      -1.4248    -0.023842      0.68392      0.98138 GOCC_CYTOPLASMIC_SIDE_OF_APICAL_PLASMA_MEMBRANE
GOCC_CYTOPLASMIC_SIDE_OF_END...1         SET      13      0.53932     0.014549      0.35159     0.062533 GOCC_CYTOPLASMIC_SIDE_OF_ENDOPLASMIC_RETICULUM_MEMBRANE
GOCC_CYTOPLASMIC_SIDE_OF_END...2         SET       5     -0.42734    -0.007151      0.57998      0.76938 GOCC_CYTOPLASMIC_SIDE_OF_ENDOSOME_MEMBRANE
