# MEAN_SAMPLE_SIZE = 88076
# TOTAL_GENES = 18375
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_VENTRAL_SPINAL_CORD_INT...          SET      12       0.4918     0.012564      0.55515      0.18784 GOBP_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION
GOBP_VENTRICULAR_CARDIAC_MUS...1         SET      32        0.195    0.0081308      0.31447       0.2676 GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GOBP_VENTRICULAR_CARDIAC_MUS...2         SET      10     -0.34001   -0.0079299       0.5776      0.72195 GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT
GOBP_VENTRICULAR_CARDIAC_MUS...3         SET      14   -0.0025484  -7.0319e-05      0.50032      0.50203 GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION
GOBP_VENTRICULAR_CARDIAC_MUS...4         SET      24      0.22559    0.0081478      0.34664      0.25759 GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION
GOBP_VENTRICULAR_CARDIAC_MUS...5         SET      52      -0.1462   -0.0077668      0.23954      0.72918 GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT
GOBP_VENTRICULAR_CARDIAC_MUS...6         SET      43    -0.094505   -0.0045665      0.26297      0.64034 GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS
GOBP_VENTRICULAR_COMPACT_MYO...          SET       7      -1.0744    -0.020967      0.68493      0.94162 GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS
GOBP_VENTRICULAR_SEPTUM_DEVE...          SET      68      0.20052     0.012176      0.20065      0.15881 GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT
GOBP_VENTRICULAR_SEPTUM_MORP...          SET      38      0.18472    0.0083917      0.26792      0.24527 GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS
GOBP_VENTRICULAR_SYSTEM_DEVE...          SET      31      0.35061     0.014389      0.28581      0.10997 GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT
GOBP_VENTRICULAR_TRABECULA_M...          SET      14     -0.33683    -0.009294      0.51035      0.74537 GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS
GOBP_VERY_LONG_CHAIN_FATTY_A...1         SET       6      0.21379    0.0038627      0.51183      0.33809 GOBP_VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
GOBP_VERY_LONG_CHAIN_FATTY_A...2         SET      33     0.034641    0.0014667      0.26684      0.44836 GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS
GOBP_VERY_LOW_DENSITY_LIPOPR...1         SET      11     -0.12886   -0.0031521      0.42769      0.61841 GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY
GOBP_VERY_LOW_DENSITY_LIPOPR...2         SET       6      0.81708     0.014763       0.7051      0.12327 GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_VESICLE_BUDDING_FROM_ME...          SET      79     0.018076    0.0011827      0.15936      0.45484 GOBP_VESICLE_BUDDING_FROM_MEMBRANE
GOBP_VESICLE_CARGO_LOADING               SET      27    -0.055327   -0.0021193      0.28131      0.57796 GOBP_VESICLE_CARGO_LOADING
GOBP_VESICLE_COATING                     SET      38      0.19429    0.0088266      0.21687      0.18516 GOBP_VESICLE_COATING
GOBP_VESICLE_CYTOSKELETAL_TR...          SET      68      0.19576     0.011887      0.17698      0.13434 GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING
GOBP_VESICLE_DOCKING                     SET      64    -0.039543   -0.0023297      0.17897      0.58743 GOBP_VESICLE_DOCKING
GOBP_VESICLE_DOCKING_INVOLVE...          SET      43      0.05113    0.0024706      0.21565      0.40629 GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS
GOBP_VESICLE_FUSION_TO_PLASM...          SET      23     -0.80441    -0.028443      0.32835      0.99285 GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE
GOBP_VESICLE_FUSION_WITH_GOL...          SET       8      0.26871    0.0056057      0.53379      0.30735 GOBP_VESICLE_FUSION_WITH_GOLGI_APPARATUS
GOBP_VESICLE_LOCALIZATION                SET     205     0.073269    0.0076959      0.10459       0.2418 GOBP_VESICLE_LOCALIZATION
GOBP_VESICLE_MEDIATED_CHOLES...          SET       9     -0.40142    -0.008882      0.51296      0.78305 GOBP_VESICLE_MEDIATED_CHOLESTEROL_TRANSPORT
GOBP_VESICLE_MEDIATED_TRANSP...1         SET    1439   -0.0022083   -0.0005933     0.041909      0.52101 GOBP_VESICLE_MEDIATED_TRANSPORT
GOBP_VESICLE_MEDIATED_TRANSP...2         SET      43      0.43688      0.02111      0.24629     0.038053 GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS
GOBP_VESICLE_MEDIATED_TRANSP...3         SET     202    -0.054433   -0.0056759      0.10904      0.69118 GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE
GOBP_VESICLE_MEDIATED_TRANSP...4         SET     141    -0.094404   -0.0082381      0.13147      0.76364 GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE
GOBP_VESICLE_ORGANIZATION                SET     347    -0.038363    -0.005222     0.080085      0.68404 GOBP_VESICLE_ORGANIZATION
GOBP_VESICLE_TARGETING                   SET      63      0.14384    0.0084083      0.18104      0.21345 GOBP_VESICLE_TARGETING
GOBP_VESICLE_TARGETING_ROUGH...          SET      25      0.12079    0.0044523      0.25544      0.31816 GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI
GOBP_VESICLE_TARGETING_TO_FR...          SET      32      0.16174    0.0067438      0.22646      0.23756 GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI
GOBP_VESICLE_TETHERING                   SET      30      0.22104    0.0089244      0.30216      0.23223 GOBP_VESICLE_TETHERING
GOBP_VESICLE_TETHERING_INVOL...          SET       9      0.26229    0.0058037      0.63447      0.33966 GOBP_VESICLE_TETHERING_INVOLVED_IN_EXOCYTOSIS
GOBP_VESICLE_TETHERING_TO_GO...          SET       5      0.33353    0.0055013      0.74076      0.32627 GOBP_VESICLE_TETHERING_TO_GOLGI
GOBP_VESICLE_TRANSPORT_ALONG...          SET      46     0.078273    0.0039115      0.21033       0.3549 GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_VESICLE_UNCOATING                   SET       8     -0.37681   -0.0078609       0.4951      0.77669 GOBP_VESICLE_UNCOATING
GOBP_VESTIBULOCOCHLEAR_NERVE...1         SET      11     -0.79138    -0.019358      0.54603      0.92637 GOBP_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT
GOBP_VESTIBULOCOCHLEAR_NERVE...2         SET       5      -2.1145    -0.034877      0.94869      0.98708 GOBP_VESTIBULOCOCHLEAR_NERVE_FORMATION
GOBP_VESTIBULOCOCHLEAR_NERVE...3         SET       7     -0.85704    -0.016725      0.77253      0.86636 GOBP_VESTIBULOCOCHLEAR_NERVE_MORPHOGENESIS
GOBP_VIRAL_BUDDING                       SET      27    -0.054907   -0.0021032      0.27367      0.57951 GOBP_VIRAL_BUDDING
GOBP_VIRAL_GENE_EXPRESSION               SET      93      0.30131     0.021382      0.14594     0.019488 GOBP_VIRAL_GENE_EXPRESSION
GOBP_VIRAL_GENOME_REPLICATION            SET     117     -0.07565   -0.0060175      0.14779      0.69562 GOBP_VIRAL_GENOME_REPLICATION
GOBP_VIRAL_LIFE_CYCLE                    SET     299     -0.17142    -0.021689     0.092225      0.96846 GOBP_VIRAL_LIFE_CYCLE
GOBP_VIRAL_PROCESS                       SET     397    -0.034764   -0.0050546     0.078704      0.67065 GOBP_VIRAL_PROCESS
GOBP_VIRAL_PROTEIN_PROCESSING            SET      31      0.28207     0.011576       0.2551      0.13443 GOBP_VIRAL_PROTEIN_PROCESSING
GOBP_VIRAL_RELEASE_FROM_HOST...          SET      28     -0.40711     -0.01588      0.28137      0.92603 GOBP_VIRAL_RELEASE_FROM_HOST_CELL
GOBP_VIRAL_RNA_GENOME_REPLIC...          SET      28      0.10987    0.0042859      0.31379      0.36312 GOBP_VIRAL_RNA_GENOME_REPLICATION
GOBP_VIRAL_TRANSCRIPTION                 SET      47      0.29358     0.014829      0.20191     0.072987 GOBP_VIRAL_TRANSCRIPTION
GOBP_VIRAL_TRANSLATION                   SET      16       0.3725     0.010987      0.37011      0.15711 GOBP_VIRAL_TRANSLATION
GOBP_VIRAL_TRANSLATIONAL_TER...          SET       5      0.14731    0.0024297      0.58749      0.40101 GOBP_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION
GOBP_VIRION_ASSEMBLY                     SET      36     -0.12861   -0.0056874      0.22943      0.71246 GOBP_VIRION_ASSEMBLY
GOBP_VIRION_ATTACHMENT_TO_HO...          SET       9     -0.49435    -0.010938        0.578      0.80379 GOBP_VIRION_ATTACHMENT_TO_HOST_CELL
GOBP_VISUAL_BEHAVIOR                     SET      51      0.11093    0.0058361      0.22279      0.30927 GOBP_VISUAL_BEHAVIOR
GOBP_VITAMIN_A_METABOLIC_PRO...          SET       8     0.041011   0.00085556      0.53594       0.4695 GOBP_VITAMIN_A_METABOLIC_PROCESS
GOBP_VITAMIN_B6_METABOLIC_PR...          SET       5     -0.36813   -0.0060719      0.73346      0.69213 GOBP_VITAMIN_B6_METABOLIC_PROCESS
GOBP_VITAMIN_BIOSYNTHETIC_PR...          SET      19      0.16655    0.0053531      0.34873      0.31647 GOBP_VITAMIN_BIOSYNTHETIC_PROCESS
GOBP_VITAMIN_CATABOLIC_PROCE...          SET      13     -0.63211    -0.016808      0.47805      0.90695 GOBP_VITAMIN_CATABOLIC_PROCESS
GOBP_VITAMIN_D3_METABOLIC_PR...          SET       5    -0.051073  -0.00084239      0.62397      0.53262 GOBP_VITAMIN_D3_METABOLIC_PROCESS
GOBP_VITAMIN_D_BIOSYNTHETIC_...          SET      10      0.28441    0.0066333      0.46969      0.27242 GOBP_VITAMIN_D_BIOSYNTHETIC_PROCESS
GOBP_VITAMIN_D_METABOLIC_PRO...          SET      19     -0.19675   -0.0063235      0.36904      0.70302 GOBP_VITAMIN_D_METABOLIC_PROCESS
GOBP_VITAMIN_D_RECEPTOR_SIGN...          SET      12     -0.35196   -0.0089916      0.45769      0.77904 GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY
GOBP_VITAMIN_E_METABOLIC_PRO...          SET       5       0.3315    0.0054678      0.57142      0.28092 GOBP_VITAMIN_E_METABOLIC_PROCESS
GOBP_VITAMIN_K_METABOLIC_PRO...          SET       9     -0.15664   -0.0034659      0.50693      0.62133 GOBP_VITAMIN_K_METABOLIC_PROCESS
GOBP_VITAMIN_METABOLIC_PROCE...          SET     102     -0.15154    -0.011259      0.15352       0.8382 GOBP_VITAMIN_METABOLIC_PROCESS
GOBP_VITAMIN_TRANSMEMBRANE_T...          SET      20     -0.86432    -0.028501      0.34655      0.99368 GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT
GOBP_VITAMIN_TRANSPORT                   SET      51     -0.46644     -0.02454       0.2058      0.98828 GOBP_VITAMIN_TRANSPORT
GOBP_VOCALIZATION_BEHAVIOR               SET      15       1.3156     0.037575      0.42604    0.0010091 GOBP_VOCALIZATION_BEHAVIOR
GOBP_VOLUNTARY_MUSCULOSKELET...          SET       7      0.89341     0.017435      0.74391      0.11489 GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT
GOBP_VOLUNTARY_SKELETAL_MUSC...          SET       4     0.082899     0.001223      0.88592      0.46272 GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION
GOBP_V_D_J_RECOMBINATION                 SET      19      0.35688      0.01147      0.36982      0.16728 GOBP_V_D_J_RECOMBINATION
GOBP_WALKING_BEHAVIOR                    SET      34      0.38028     0.016343      0.24656     0.061502 GOBP_WALKING_BEHAVIOR
GOBP_WATER_HOMEOSTASIS                   SET      35     -0.40025    -0.017452      0.28328      0.92115 GOBP_WATER_HOMEOSTASIS
GOBP_WATER_SOLUBLE_VITAMIN_B...          SET       6     -0.48049   -0.0086813      0.61639      0.78216 GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS
GOBP_WATER_SOLUBLE_VITAMIN_M...          SET      56     -0.16383   -0.0090309      0.21056      0.78173 GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS
GOBP_WATER_TRANSPORT                     SET      23     -0.02813  -0.00099464      0.33992      0.53298 GOBP_WATER_TRANSPORT
GOBP_WHITE_FAT_CELL_DIFFEREN...          SET      17     0.053645     0.001631       0.3676      0.44199 GOBP_WHITE_FAT_CELL_DIFFERENTIATION
GOBP_WNT_PROTEIN_SECRETION               SET       5      0.43488    0.0071729      0.68587      0.26303 GOBP_WNT_PROTEIN_SECRETION
GOBP_WNT_SIGNALING_PATHWAY_C...          SET       5     -0.74819    -0.012341      0.83719      0.81425 GOBP_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY
GOBP_WNT_SIGNALING_PATHWAY_I...1         SET      11     -0.14105   -0.0034503      0.49197      0.61283 GOBP_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_WNT_SIGNALING_PATHWAY_I...2         SET      11     0.050206    0.0012281      0.49932      0.45995 GOBP_WNT_SIGNALING_PATHWAY_INVOLVED_IN_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION
GOBP_WOUND_HEALING                       SET     408     -0.13245    -0.019516     0.078519      0.95417 GOBP_WOUND_HEALING
GOBP_WOUND_HEALING_INVOLVED_...          SET       7      0.22527    0.0043961      0.66205      0.36683 GOBP_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE
GOBP_WOUND_HEALING_SPREADING...          SET      20     -0.32336    -0.010662      0.36156      0.81442 GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS
GOBP_WYBUTOSINE_METABOLIC_PR...          SET       5      0.79414     0.013098      0.68926      0.12464 GOBP_WYBUTOSINE_METABOLIC_PROCESS
GOBP_XENOBIOTIC_CATABOLIC_PR...          SET      25      0.13132    0.0048405      0.31252      0.33718 GOBP_XENOBIOTIC_CATABOLIC_PROCESS
GOBP_XENOBIOTIC_EXPORT_FROM_...          SET      14     -0.18711   -0.0051629      0.40914      0.67628 GOBP_XENOBIOTIC_EXPORT_FROM_CELL
GOBP_XENOBIOTIC_GLUCURONIDAT...          SET       5     -0.07239    -0.001194      0.92716      0.53112 GOBP_XENOBIOTIC_GLUCURONIDATION
GOBP_XENOBIOTIC_METABOLIC_PR...          SET     117    -0.061584   -0.0048986      0.15602      0.65347 GOBP_XENOBIOTIC_METABOLIC_PROCESS
GOBP_XENOBIOTIC_TRANSMEMBRAN...          SET      14     -0.74943    -0.020679      0.48467      0.93897 GOBP_XENOBIOTIC_TRANSMEMBRANE_TRANSPORT
GOBP_XENOBIOTIC_TRANSPORT                SET      43     -0.55678    -0.026904      0.25155      0.98656 GOBP_XENOBIOTIC_TRANSPORT
GOBP_XENOBIOTIC_TRANSPORT_AC...          SET       6    -0.045939  -0.00083001      0.75558      0.52424 GOBP_XENOBIOTIC_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER
GOBP_XENOPHAGY                           SET      13     0.026966   0.00071701      0.39171      0.47256 GOBP_XENOPHAGY
GOBP_XMP_METABOLIC_PROCESS               SET       7      0.26427    0.0051573      0.53037      0.30915 GOBP_XMP_METABOLIC_PROCESS
GOBP_XYLULOSE_5_PHOSPHATE_ME...          SET       5      0.35818    0.0059078      0.60249      0.27609 GOBP_XYLULOSE_5_PHOSPHATE_METABOLIC_PROCESS
GOBP_ZINC_ION_IMPORT_ACROSS_...          SET       8     -0.15276   -0.0031867      0.55677      0.60809 GOBP_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_ZINC_ION_IMPORT_INTO_OR...          SET       8     -0.49746    -0.010378      0.49064      0.84468 GOBP_ZINC_ION_IMPORT_INTO_ORGANELLE
GOBP_ZINC_ION_TRANSPORT                  SET      28     -0.50263    -0.019606       0.2901      0.95841 GOBP_ZINC_ION_TRANSPORT
GOBP_ZYGOTIC_DETERMINATION_O...          SET       6     -0.81737    -0.014768      0.84717      0.83268 GOBP_ZYGOTIC_DETERMINATION_OF_ANTERIOR_POSTERIOR_AXIS_EMBRYO
GOBP_ZYMOGEN_ACTIVATION                  SET      60     -0.22661    -0.012928      0.22742      0.84048 GOBP_ZYMOGEN_ACTIVATION
GOBP_ZYMOGEN_INHIBITION                  SET       7      0.11602    0.0022641      0.56033      0.41798 GOBP_ZYMOGEN_INHIBITION
GOCC_90S_PRERIBOSOME                     SET      26     0.098841    0.0037155      0.25629      0.34988 GOCC_90S_PRERIBOSOME
GOCC_9PLUS0_MOTILE_CILIUM                SET       4      0.26429    0.0038991      0.84999      0.37793 GOCC_9PLUS0_MOTILE_CILIUM
GOCC_9PLUS0_NON_MOTILE_CILIUM            SET     121      0.04331     0.003503      0.14088      0.37926 GOCC_9PLUS0_NON_MOTILE_CILIUM
GOCC_9PLUS2_MOTILE_CILIUM                SET     154     0.032955    0.0030043      0.12534      0.39631 GOCC_9PLUS2_MOTILE_CILIUM
GOCC_ACETYLCHOLINE_GATED_CHA...          SET      15     0.042885    0.0012248      0.46187      0.46301 GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX
GOCC_ACETYLTRANSFERASE_COMPL...          SET      86      0.23236     0.015859      0.14951     0.060087 GOCC_ACETYLTRANSFERASE_COMPLEX
GOCC_ACROSOMAL_MEMBRANE                  SET      31     -0.12704   -0.0052137      0.27223      0.67962 GOCC_ACROSOMAL_MEMBRANE
GOCC_ACROSOMAL_VESICLE                   SET     130    -0.092941   -0.0077899      0.13477      0.75478 GOCC_ACROSOMAL_VESICLE
GOCC_ACTIN_BASED_CELL_PROJEC...          SET     212     0.056872    0.0060735      0.10643      0.29655 GOCC_ACTIN_BASED_CELL_PROJECTION
GOCC_ACTIN_CYTOSKELETON                  SET     464    -0.030312   -0.0047557     0.074434      0.65808 GOCC_ACTIN_CYTOSKELETON
GOCC_ACTIN_FILAMENT                      SET      93      0.10641    0.0075513      0.16736      0.26245 GOCC_ACTIN_FILAMENT
GOCC_ACTIN_FILAMENT_BUNDLE               SET      71    -0.062759   -0.0038937      0.19835      0.62415 GOCC_ACTIN_FILAMENT_BUNDLE
GOCC_ACTIVIN_RECEPTOR_COMPLEX            SET       6       1.0518     0.019004      0.87703      0.11521 GOCC_ACTIVIN_RECEPTOR_COMPLEX
GOCC_ACTOMYOSIN                          SET      73     -0.14536    -0.009144      0.19368      0.77352 GOCC_ACTOMYOSIN
GOCC_ADHERENS_JUNCTION                   SET     174       0.1181     0.011438      0.12763      0.17741 GOCC_ADHERENS_JUNCTION
GOCC_AGGRESOME                           SET      32    -0.018269  -0.00076174      0.25591      0.52845 GOCC_AGGRESOME
GOCC_ALPHA_BETA_T_CELL_RECEP...          SET       5    -0.020691  -0.00034128      0.64599      0.51278 GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX
GOCC_ALPHA_DNA_POLYMERASE_PR...          SET       4    -0.010406  -0.00015352      0.66362      0.50626 GOCC_ALPHA_DNA_POLYMERASE_PRIMASE_COMPLEX
GOCC_ALVEOLAR_LAMELLAR_BODY              SET       7     -0.24163   -0.0047153      0.58635      0.65986 GOCC_ALVEOLAR_LAMELLAR_BODY
GOCC_AMINOACYL_TRNA_SYNTHETA...          SET      11       0.5418     0.013253      0.42676      0.10213 GOCC_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX
GOCC_AMPA_GLUTAMATE_RECEPTOR...          SET      23       1.0618     0.037542      0.32822    0.0006097 GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX
GOCC_AMPHISOME                           SET      13     -0.23108   -0.0061445      0.38123      0.72779 GOCC_AMPHISOME
GOCC_AMPHISOME_MEMBRANE                  SET      11     -0.14012   -0.0034273      0.41664      0.63168 GOCC_AMPHISOME_MEMBRANE
GOCC_ANAPHASE_PROMOTING_COMP...          SET      20     0.083858    0.0027652      0.30141      0.39042 GOCC_ANAPHASE_PROMOTING_COMPLEX
GOCC_ANCHORING_JUNCTION                  SET     845     0.063165     0.013231     0.054895      0.12495 GOCC_ANCHORING_JUNCTION
GOCC_ANNULATE_LAMELLAE                   SET       5      0.25677    0.0042352      0.56848      0.32575 GOCC_ANNULATE_LAMELLAE
GOCC_APICAL_CORTEX                       SET       9     -0.74425    -0.016468      0.43713      0.95567 GOCC_APICAL_CORTEX
GOCC_APICAL_DENDRITE                     SET      15     0.067216    0.0019197      0.38197      0.43016 GOCC_APICAL_DENDRITE
GOCC_APICAL_JUNCTION_COMPLEX             SET     136    -0.068917   -0.0059072      0.13255      0.69844 GOCC_APICAL_JUNCTION_COMPLEX
GOCC_APICAL_PART_OF_CELL                 SET     424     -0.11663    -0.017511     0.078747       0.9307 GOCC_APICAL_PART_OF_CELL
GOCC_APICOLATERAL_PLASMA_MEM...          SET      22      0.19743    0.0068276      0.35231      0.28761 GOCC_APICOLATERAL_PLASMA_MEMBRANE
GOCC_APOLIPOPROTEIN_B_MRNA_E...          SET       5     -0.44465   -0.0073341      0.76612      0.71917 GOCC_APOLIPOPROTEIN_B_MRNA_EDITING_ENZYME_COMPLEX
GOCC_AP_1_ADAPTOR_COMPLEX                SET      10      0.41786    0.0097456      0.50409      0.20358 GOCC_AP_1_ADAPTOR_COMPLEX
GOCC_AP_2_ADAPTOR_COMPLEX                SET       9      0.33805    0.0074799      0.51875      0.25732 GOCC_AP_2_ADAPTOR_COMPLEX
GOCC_AP_3_ADAPTOR_COMPLEX                SET       9      0.10264    0.0022712      0.48035       0.4154 GOCC_AP_3_ADAPTOR_COMPLEX
GOCC_AP_TYPE_MEMBRANE_COAT_A...          SET      35      0.13602    0.0059309      0.25175       0.2945 GOCC_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX
GOCC_ARP2_3_PROTEIN_COMPLEX              SET       9       -0.463    -0.010245       0.4997      0.82291 GOCC_ARP2_3_PROTEIN_COMPLEX
GOCC_ARYL_HYDROCARBON_RECEPT...          SET       8      0.52113     0.010872      0.62088      0.20065 GOCC_ARYL_HYDROCARBON_RECEPTOR_COMPLEX
GOCC_ASTER                               SET      10      0.53183     0.012404      0.45768      0.12263 GOCC_ASTER
GOCC_ASTROCYTE_END_FOOT                  SET       8      0.24961    0.0052072      0.42796      0.27987 GOCC_ASTROCYTE_END_FOOT
GOCC_ASTROCYTE_PROJECTION                SET      19        0.421     0.013531      0.32364     0.096673 GOCC_ASTROCYTE_PROJECTION
GOCC_ASYMMETRIC_GLUTAMATERGI...          SET      13      0.36997    0.0098376      0.41217       0.1847 GOCC_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE
GOCC_ATAC_COMPLEX                        SET      13     -0.23524   -0.0062549      0.40114       0.7212 GOCC_ATAC_COMPLEX
GOCC_ATG1_ULK1_KINASE_COMPLEX            SET       6      0.64824     0.011712      0.70485      0.17888 GOCC_ATG1_ULK1_KINASE_COMPLEX
GOCC_ATPASE_COMPLEX                      SET     136      0.17361     0.014881       0.1276     0.086831 GOCC_ATPASE_COMPLEX
GOCC_ATPASE_DEPENDENT_TRANSM...          SET      23    -0.024491  -0.00086595      0.33738      0.52893 GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX
GOCC_ATP_BINDING_CASSETTE_AB...          SET       6     0.045507   0.00082221      0.54803      0.46691 GOCC_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX
GOCC_AUTOLYSOSOME                        SET       9     -0.25956   -0.0057431      0.53125      0.68743 GOCC_AUTOLYSOSOME
GOCC_AUTOPHAGOSOME                       SET     105      0.08906    0.0067132      0.14586      0.27075 GOCC_AUTOPHAGOSOME
GOCC_AUTOPHAGOSOME_MEMBRANE              SET      46     0.031446    0.0015714      0.22528       0.4445 GOCC_AUTOPHAGOSOME_MEMBRANE
GOCC_AXOLEMMA                            SET      14      0.39065     0.010779      0.51607      0.22454 GOCC_AXOLEMMA
GOCC_AXON                                SET     594      0.23532     0.041622     0.065987   0.00018161 GOCC_AXON
GOCC_AXONAL_GROWTH_CONE                  SET      21      0.52978       0.0179      0.32511     0.051607 GOCC_AXONAL_GROWTH_CONE
GOCC_AXONEMAL_DYNEIN_COMPLEX             SET      22     -0.69015    -0.023867      0.32685      0.98263 GOCC_AXONEMAL_DYNEIN_COMPLEX
GOCC_AXONEMAL_MICROTUBULE                SET      36    -0.021096  -0.00093289      0.23294      0.53608 GOCC_AXONEMAL_MICROTUBULE
GOCC_AXONEME                             SET     153     0.011871    0.0010787      0.11765      0.45982 GOCC_AXONEME
GOCC_AXON_CYTOPLASM                      SET      58      0.23482     0.013173      0.19576      0.11517 GOCC_AXON_CYTOPLASM
GOCC_AXON_HILLOCK                        SET       7     -0.15095   -0.0029457      0.54895      0.60833 GOCC_AXON_HILLOCK
GOCC_AXON_INITIAL_SEGMENT                SET      20       0.5702     0.018802      0.38614     0.069892 GOCC_AXON_INITIAL_SEGMENT
GOCC_AZUROPHIL_GRANULE                   SET     140     -0.13686    -0.011901      0.12053       0.8719 GOCC_AZUROPHIL_GRANULE
GOCC_AZUROPHIL_GRANULE_LUMEN             SET      80     -0.18295    -0.012046      0.15108      0.88704 GOCC_AZUROPHIL_GRANULE_LUMEN
GOCC_AZUROPHIL_GRANULE_MEMBR...          SET      53    0.0007692   4.1252e-05      0.21303      0.49856 GOCC_AZUROPHIL_GRANULE_MEMBRANE
GOCC_A_BAND                              SET      32      0.41444     0.017281      0.24989     0.048617 GOCC_A_BAND
GOCC_BARR_BODY                           SET       5      0.66565     0.010979      0.76221      0.19125 GOCC_BARR_BODY
GOCC_BASAL_CORTEX                        SET       5     -0.74239    -0.012245      0.65761      0.87053 GOCC_BASAL_CORTEX
GOCC_BASAL_DENDRITE                      SET       6    -0.057186   -0.0010332      0.70281      0.53242 GOCC_BASAL_DENDRITE
GOCC_BASAL_PART_OF_CELL                  SET     270    0.0029088      0.00035       0.0981      0.48817 GOCC_BASAL_PART_OF_CELL
GOCC_BASEMENT_MEMBRANE                   SET      78     -0.29525    -0.019196      0.18759      0.94224 GOCC_BASEMENT_MEMBRANE
GOCC_BASEMENT_MEMBRANE_COLLA...          SET       6       -1.973    -0.035648      0.75475      0.99552 GOCC_BASEMENT_MEMBRANE_COLLAGEN_TRIMER
GOCC_BASOLATERAL_PLASMA_MEMB...          SET     220     0.035082    0.0038157      0.10795       0.3726 GOCC_BASOLATERAL_PLASMA_MEMBRANE
GOCC_BBAF_COMPLEX                        SET      10      0.64441     0.015029      0.46301     0.082005 GOCC_BBAF_COMPLEX
GOCC_BBSOME                              SET       8      0.15192    0.0031693      0.64382      0.40673 GOCC_BBSOME
GOCC_BCL_2_FAMILY_PROTEIN_CO...          SET      10      0.31275    0.0072942       0.4986      0.26525 GOCC_BCL_2_FAMILY_PROTEIN_COMPLEX
GOCC_BETA_CATENIN_DESTRUCTIO...          SET      11      0.35882    0.0087768      0.42335      0.19835 GOCC_BETA_CATENIN_DESTRUCTION_COMPLEX
