# MEAN_SAMPLE_SIZE = 55413
# TOTAL_GENES = 18952
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_CELL_MATU...          SET      20     0.040773    0.0013239      0.26926      0.43982 GOBP_REGULATION_OF_CELL_MATURATION
GOBP_REGULATION_OF_CELL_MIGR...          SET      37     -0.26302     -0.01161      0.21624      0.88807 GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
GOBP_REGULATION_OF_CELL_MORP...1         SET     226      0.19269     0.020916     0.086563     0.013014 GOBP_REGULATION_OF_CELL_MORPHOGENESIS
GOBP_REGULATION_OF_CELL_MORP...2         SET      33      0.24348     0.010152      0.20288      0.11505 GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION
GOBP_REGULATION_OF_CELL_POPU...          SET    1550     0.023067    0.0063214     0.032952      0.24196 GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION
GOBP_REGULATION_OF_CELL_PROJ...1         SET     207      0.11414     0.011863     0.084129     0.087451 GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY
GOBP_REGULATION_OF_CELL_PROJ...2         SET     638      0.19275     0.034765     0.049672   5.2329e-05 GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION
GOBP_REGULATION_OF_CELL_PROJ...3         SET      11     -0.49471    -0.011915      0.32802      0.93424 GOBP_REGULATION_OF_CELL_PROJECTION_SIZE
GOBP_REGULATION_OF_CELL_PROL...          SET      15     -0.47191    -0.013271      0.30642      0.93822 GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_REGULATION_OF_CELL_SHAPE            SET     128       0.1237     0.010132      0.11847      0.14821 GOBP_REGULATION_OF_CELL_SHAPE
GOBP_REGULATION_OF_CELL_SIZE             SET     165     0.069477    0.0064545     0.095689       0.2339 GOBP_REGULATION_OF_CELL_SIZE
GOBP_REGULATION_OF_CELL_SUBS...1         SET     208    -0.077263   -0.0080499     0.090867      0.80241 GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION
GOBP_REGULATION_OF_CELL_SUBS...2         SET      67     -0.27272    -0.016187      0.15846      0.95738 GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION
GOBP_REGULATION_OF_CENTRIOLE...          SET      23     0.059168      0.00206      0.22873      0.39794 GOBP_REGULATION_OF_CENTRIOLE_REPLICATION
GOBP_REGULATION_OF_CENTROSOM...          SET      54     0.023574    0.0012566      0.16044       0.4416 GOBP_REGULATION_OF_CENTROSOME_CYCLE
GOBP_REGULATION_OF_CEREBELLA...          SET      10      0.60679     0.013935      0.39439     0.061965 GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION
GOBP_REGULATION_OF_CGMP_MEDI...          SET      13     -0.21453   -0.0056168      0.34423      0.73343 GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING
GOBP_REGULATION_OF_CHAPERONE...          SET       8      0.18385    0.0037767      0.31772      0.28141 GOBP_REGULATION_OF_CHAPERONE_MEDIATED_AUTOPHAGY
GOBP_REGULATION_OF_CHEMOKINE...          SET       8     0.040879   0.00083973       0.4974      0.46725 GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_CHEMOTAXIS            SET     210     0.056618    0.0059269     0.090383      0.26552 GOBP_REGULATION_OF_CHEMOTAXIS
GOBP_REGULATION_OF_CHLORIDE_...          SET       7     -0.78221    -0.015031      0.38241      0.97959 GOBP_REGULATION_OF_CHLORIDE_TRANSPORT
GOBP_REGULATION_OF_CHOLESTER...1         SET      19      0.60406     0.019117      0.27311     0.013496 GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_CHOLESTER...2         SET      37      0.20054    0.0088525       0.2017      0.16005 GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX
GOBP_REGULATION_OF_CHOLESTER...3         SET      35      0.32487     0.013948      0.20004     0.052197 GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS
GOBP_REGULATION_OF_CHONDROCY...1         SET       6     0.099627    0.0017724      0.59481      0.43349 GOBP_REGULATION_OF_CHONDROCYTE_DEVELOPMENT
GOBP_REGULATION_OF_CHONDROCY...2         SET      53    -0.043592   -0.0023021      0.17936      0.59601 GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_CHROMATIN...1         SET      23   0.00081216   2.8276e-05      0.24677      0.49869 GOBP_REGULATION_OF_CHROMATIN_BINDING
GOBP_REGULATION_OF_CHROMATIN...2         SET      41    -0.035247   -0.0016377      0.17891      0.57809 GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION
GOBP_REGULATION_OF_CHROMOSOM...1         SET      11      0.12652    0.0030473      0.33211      0.35162 GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION
GOBP_REGULATION_OF_CHROMOSOM...2         SET     244      0.18151     0.020463     0.072209     0.005978 GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION
GOBP_REGULATION_OF_CHROMOSOM...3         SET     129       0.1297     0.010664      0.09789     0.092608 GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION
GOBP_REGULATION_OF_CHRONIC_I...          SET       8      0.57449     0.011801      0.44088     0.096288 GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE
GOBP_REGULATION_OF_CILIUM_AS...          SET      88      0.16218     0.011026      0.12547     0.098082 GOBP_REGULATION_OF_CILIUM_ASSEMBLY
GOBP_REGULATION_OF_CILIUM_BE...1         SET      15      0.18669    0.0052503      0.31501      0.27671 GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY
GOBP_REGULATION_OF_CILIUM_BE...2         SET       9     0.022377   0.00048752      0.40655      0.47805 GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY
GOBP_REGULATION_OF_CILIUM_DE...          SET      27     -0.27724    -0.010457      0.22646      0.88956 GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY
GOBP_REGULATION_OF_CILIUM_MO...          SET      36    -0.093541   -0.0040731      0.19379      0.68534 GOBP_REGULATION_OF_CILIUM_MOVEMENT
GOBP_REGULATION_OF_CIRCADIAN...          SET     111     0.053189    0.0040587      0.12339      0.33321 GOBP_REGULATION_OF_CIRCADIAN_RHYTHM
GOBP_REGULATION_OF_CLATHRIN_...          SET      18     -0.34507     -0.01063      0.29083      0.88228 GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS
GOBP_REGULATION_OF_COAGULATI...          SET      74    -0.077508   -0.0048339      0.15349      0.69321 GOBP_REGULATION_OF_COAGULATION
GOBP_REGULATION_OF_COA_TRANS...          SET       8      0.19609    0.0040279      0.45655      0.33378 GOBP_REGULATION_OF_COA_TRANSFERASE_ACTIVITY
GOBP_REGULATION_OF_COLLAGEN_...1         SET       7      0.41032    0.0078846      0.46416      0.18835 GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION
GOBP_REGULATION_OF_COLLAGEN_...2         SET      38     -0.16599   -0.0074255      0.20534      0.79055 GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS
GOBP_REGULATION_OF_COLLATERA...          SET      19      0.63389     0.020061      0.26685    0.0087686 GOBP_REGULATION_OF_COLLATERAL_SPROUTING
GOBP_REGULATION_OF_COMPLEMEN...1         SET      20     -0.56194    -0.018246      0.30692      0.96643 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION
GOBP_REGULATION_OF_COMPLEMEN...2         SET       3       -1.138    -0.014316      0.79514       0.9238 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...3         SET       9     -0.94202    -0.020524      0.52512      0.96358 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...4         SET      11     -0.59822    -0.014408      0.37427      0.94501 GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY
GOBP_REGULATION_OF_CONNECTIV...          SET       5     -0.35026   -0.0056885      0.65482      0.70363 GOBP_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT
GOBP_REGULATION_OF_CORE_PROM...          SET       7      0.19054    0.0036614       0.5336      0.36052 GOBP_REGULATION_OF_CORE_PROMOTER_BINDING
GOBP_REGULATION_OF_CORTICOST...          SET      16     -0.13041   -0.0037876       0.3223      0.65712 GOBP_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION
GOBP_REGULATION_OF_CORTICOTR...          SET       5     0.072856    0.0011833      0.59292       0.4511 GOBP_REGULATION_OF_CORTICOTROPIN_SECRETION
GOBP_REGULATION_OF_CORTISOL_...          SET       7     0.010638   0.00020442      0.43513      0.49025 GOBP_REGULATION_OF_CORTISOL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_CYCLIC_NU...          SET       9        1.234     0.026885      0.44229    0.0026384 GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
GOBP_REGULATION_OF_CYCLIN_DE...          SET      95    0.0020689   0.00014611      0.12338      0.49331 GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...1         SET     218    -0.013082    -0.001395     0.083953      0.56191 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...2         SET      17     0.024349   0.00072895      0.28446      0.46589 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_CYSTEINE_...3         SET       6      0.60717     0.010802      0.58458      0.14949 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS
GOBP_REGULATION_OF_CYTOKINES...          SET      85      0.11564    0.0077273      0.12305      0.17366 GOBP_REGULATION_OF_CYTOKINESIS
GOBP_REGULATION_OF_CYTOPLASM...1         SET       7      0.13624    0.0026179      0.35603      0.35099 GOBP_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY
GOBP_REGULATION_OF_CYTOPLASM...2         SET      26      0.27382     0.010135      0.20971     0.095832 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION
GOBP_REGULATION_OF_CYTOPLASM...3         SET      10    0.0061668   0.00014162       0.3491      0.49295 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION
GOBP_REGULATION_OF_CYTOPLASM...4         SET       5     -0.12113   -0.0019673      0.36762      0.62911 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION
GOBP_REGULATION_OF_CYTOPLASM...5         SET      27      0.43869     0.016547      0.25281     0.041355 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT
GOBP_REGULATION_OF_CYTOSKELE...          SET     484     0.077212     0.012181      0.05579     0.083189 GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION
GOBP_REGULATION_OF_CYTOSOLIC...          SET      58   -0.0085477  -0.00047215      0.17594      0.51937 GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_DEACETYLA...          SET      11      0.59516     0.014335      0.34419     0.041898 GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY
GOBP_REGULATION_OF_DEFENSE_R...1         SET     684    -0.028471   -0.0053104     0.048703      0.72058 GOBP_REGULATION_OF_DEFENSE_RESPONSE
GOBP_REGULATION_OF_DEFENSE_R...2         SET      19     -0.41263    -0.013059      0.27825      0.93095 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM
GOBP_REGULATION_OF_DEFENSE_R...3         SET       5     -0.74549    -0.012107      0.50243      0.93105 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS
GOBP_REGULATION_OF_DEFENSE_R...4         SET      72     0.031889    0.0019619       0.1416      0.41091 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS
GOBP_REGULATION_OF_DEFENSE_R...5         SET      39     0.040863    0.0018518       0.1845      0.41236 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST
GOBP_REGULATION_OF_DELAYED_R...          SET      17     -0.20494   -0.0061352      0.32361      0.73672 GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
GOBP_REGULATION_OF_DENDRITE_...1         SET      94      0.34926     0.024537      0.12791    0.0031648 GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITE_...2         SET      25       0.6503     0.023604      0.27663    0.0093712 GOBP_REGULATION_OF_DENDRITE_EXTENSION
GOBP_REGULATION_OF_DENDRITE_...3         SET      58      0.31847     0.017592      0.16026     0.023453 GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS
GOBP_REGULATION_OF_DENDRITIC...1         SET      11     -0.34894   -0.0084044       0.3845      0.81793 GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_REGULATION_OF_DENDRITIC...2         SET      12     -0.81288    -0.020448      0.35784      0.98844 GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_DENDRITIC...3         SET      13      0.14159    0.0037072      0.34758      0.34187 GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_DENDRITIC...4         SET      49      0.40025     0.020326      0.18709     0.016209 GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITIC...5         SET      11      0.29875    0.0071955      0.40387      0.22974 GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE
GOBP_REGULATION_OF_DENDRITIC...6         SET      38       0.2865     0.012816      0.20348     0.079574 GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
GOBP_REGULATION_OF_DEOXYRIBO...          SET      10       0.4617     0.010603      0.36328      0.10189 GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_DEPHOSPHO...          SET     118      0.19305     0.015186        0.114     0.045197 GOBP_REGULATION_OF_DEPHOSPHORYLATION
GOBP_REGULATION_OF_DEVELOPME...1         SET     291      0.19818     0.024369      0.07563    0.0043951 GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH
GOBP_REGULATION_OF_DEVELOPME...2         SET      12      0.35318    0.0088845      0.36786      0.16851 GOBP_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC
GOBP_REGULATION_OF_DIGESTIVE...          SET      43     -0.10745   -0.0051123      0.18745      0.71674 GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
GOBP_REGULATION_OF_DNA_BINDI...1         SET     117     0.037377    0.0029278      0.11766      0.37537 GOBP_REGULATION_OF_DNA_BINDING
GOBP_REGULATION_OF_DNA_BINDI...2         SET     412     0.036075     0.005261     0.062412      0.28163 GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
GOBP_REGULATION_OF_DNA_BIOSY...          SET     119      0.18044     0.014253      0.11066     0.051495 GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_DNA_CATAB...          SET       9     -0.42926   -0.0093524      0.37225      0.87557 GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_DAMAG...1         SET      24      0.15467    0.0055006       0.2374      0.25736 GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT
GOBP_REGULATION_OF_DNA_DAMAG...2         SET      36     0.070566    0.0030727      0.18961      0.35489 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DAMAG...3         SET       6    0.0048923   8.7037e-05      0.42204      0.49538 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DEMET...          SET      11    -0.051268   -0.0012348      0.45373      0.54498 GOBP_REGULATION_OF_DNA_DEMETHYLATION
GOBP_REGULATION_OF_DNA_DIREC...          SET      13    -0.068586   -0.0017957      0.29713      0.59128 GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY
GOBP_REGULATION_OF_DNA_DUPLE...          SET       7     -0.26418   -0.0050764      0.37798       0.7577 GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING
GOBP_REGULATION_OF_DNA_HELIC...          SET       5     -0.14515   -0.0023573      0.50316       0.6135 GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY
GOBP_REGULATION_OF_DNA_LIGAT...          SET       6     -0.14263   -0.0025375      0.44583      0.62548 GOBP_REGULATION_OF_DNA_LIGATION
GOBP_REGULATION_OF_DNA_METAB...          SET     506     0.092822     0.014964     0.052912       0.0397 GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_METHY...1         SET      19     -0.28565   -0.0090402      0.28468      0.84216 GOBP_REGULATION_OF_DNA_METHYLATION
GOBP_REGULATION_OF_DNA_METHY...2         SET      19      0.46887     0.014839      0.28219     0.048312 GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION
GOBP_REGULATION_OF_DNA_PRIMA...          SET       5    -0.060418  -0.00098125      0.58227      0.54132 GOBP_REGULATION_OF_DNA_PRIMASE_ACTIVITY
GOBP_REGULATION_OF_DNA_RECOM...          SET     126     0.064583    0.0052486       0.1023      0.26392 GOBP_REGULATION_OF_DNA_RECOMBINATION
GOBP_REGULATION_OF_DNA_REPAIR            SET     203     0.067137    0.0069112     0.078669      0.19672 GOBP_REGULATION_OF_DNA_REPAIR
GOBP_REGULATION_OF_DNA_REPLI...          SET     131     0.097154    0.0080496      0.10019       0.1661 GOBP_REGULATION_OF_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_STRAN...          SET      17      0.33801     0.010119      0.25402     0.091659 GOBP_REGULATION_OF_DNA_STRAND_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...1         SET      56     -0.05531   -0.0030022      0.14424       0.6493 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_TEMPL...2         SET      15    -0.011446  -0.00032191      0.27589      0.51655 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...3         SET     102      0.35657     0.026089      0.12046    0.0015396 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...4         SET      75      0.36136     0.022688        0.135      0.00372 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...5         SET      42      0.22451     0.010557      0.19263      0.12192 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS
GOBP_REGULATION_OF_DNA_TOPOI...          SET       4      0.18148    0.0026364      0.56359      0.37372 GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY
GOBP_REGULATION_OF_DOPAMINER...          SET      11      -0.3747   -0.0090249      0.41358      0.81753 GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION
GOBP_REGULATION_OF_DOPAMINE_...          SET      11      0.20565    0.0049531      0.39245      0.30014 GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_DOSAGE_CO...          SET       9      0.54548     0.011884      0.36913     0.069748 GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME
GOBP_REGULATION_OF_DOUBLE_ST...1         SET     125    -0.020596   -0.0016672      0.10085      0.58091 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR
GOBP_REGULATION_OF_DOUBLE_ST...2         SET      66    -0.020506   -0.0012081      0.13485      0.56043 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION
GOBP_REGULATION_OF_DOUBLE_ST...3         SET      27     -0.15728   -0.0059323      0.21871      0.76396 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING
GOBP_REGULATION_OF_EARLY_END...          SET      17      0.61461       0.0184       0.3098     0.023642 GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT
GOBP_REGULATION_OF_EATING_BE...          SET       8       0.1428    0.0029333      0.48127      0.38335 GOBP_REGULATION_OF_EATING_BEHAVIOR
GOBP_REGULATION_OF_ELECTRON_...          SET       7      0.35109    0.0067464      0.38573      0.18137 GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY
GOBP_REGULATION_OF_EMBRYONIC...          SET      88     0.042876    0.0029149      0.12556      0.36637 GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT
GOBP_REGULATION_OF_ENAMEL_MI...          SET       7     -0.16232    -0.003119      0.42587      0.64845 GOBP_REGULATION_OF_ENAMEL_MINERALIZATION
GOBP_REGULATION_OF_ENDOCRINE...          SET      39     -0.24723    -0.011204      0.20938      0.88115 GOBP_REGULATION_OF_ENDOCRINE_PROCESS
GOBP_REGULATION_OF_ENDOCYTIC...          SET      18     0.035568    0.0010957      0.30251       0.4532 GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING
GOBP_REGULATION_OF_ENDOCYTOS...          SET     203    0.0090647   0.00093315     0.085034      0.45755 GOBP_REGULATION_OF_ENDOCYTOSIS
GOBP_REGULATION_OF_ENDODEOXY...          SET       8      0.65461     0.013447      0.44244     0.069504 GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_ENDODERMA...          SET       7     -0.64081    -0.012314      0.54851      0.87865 GOBP_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ENDOPEPTI...          SET     301     -0.04732   -0.0059161     0.072954       0.7417 GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_ENDOPLASM...1         SET      31      0.23428    0.0094679      0.18763       0.1059 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_ENDOPLASM...2         SET       6     -0.38096   -0.0067775      0.44959      0.80159 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION
GOBP_REGULATION_OF_ENDOPLASM...3         SET      28      0.16874    0.0064811       0.2276      0.22924 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE
GOBP_REGULATION_OF_ENDOSOME_...1         SET       5      0.37604    0.0061073      0.55605      0.24944 GOBP_REGULATION_OF_ENDOSOME_ORGANIZATION
GOBP_REGULATION_OF_ENDOSOME_...2         SET      13     0.041514    0.0010869      0.29703      0.44442 GOBP_REGULATION_OF_ENDOSOME_SIZE
GOBP_REGULATION_OF_ENDOSOME_...3         SET       4      0.25268    0.0036706      0.62405      0.34278 GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT
GOBP_REGULATION_OF_ENDOTHELI...1         SET      19      0.10072    0.0031876      0.30011      0.36858 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_ENDOTHELI...2         SET      18     0.060809    0.0018732      0.31419      0.42327 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT
GOBP_REGULATION_OF_ENDOTHELI...3         SET      36    -0.027536    -0.001199      0.21808      0.55024 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ENDOTHELI...4         SET     161      -0.1303    -0.011958     0.099668      0.90444 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
GOBP_REGULATION_OF_ENDOTHELI...5         SET       5      0.32849    0.0053349      0.64898      0.30638 GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS
GOBP_REGULATION_OF_ENTRY_OF_...          SET       7      -0.3641   -0.0069964      0.41408      0.81038 GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL
GOBP_REGULATION_OF_EOSINOPHI...          SET       6      0.24475    0.0043543      0.50575      0.31422 GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION
GOBP_REGULATION_OF_EPIDERMAL...          SET      28     -0.13153    -0.005052      0.21602       0.7287 GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY
GOBP_REGULATION_OF_EPIDERMIS...          SET      66    0.0099156   0.00058414      0.15748       0.4749 GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT
GOBP_REGULATION_OF_EPINEPHRI...          SET       6     -0.25273   -0.0044962      0.58746      0.66647 GOBP_REGULATION_OF_EPINEPHRINE_SECRETION
GOBP_REGULATION_OF_EPITHELIA...1         SET      95     0.058256    0.0041143      0.13029      0.32739 GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_EPITHELIA...2         SET     148      0.05167    0.0045483       0.1093       0.3182 GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_EPITHELIA...3         SET      13     -0.02546  -0.00066661      0.40251      0.52522 GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_REGULATION_OF_EPITHELIA...4         SET     219      -0.1031    -0.011019     0.086649      0.88295 GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION
GOBP_REGULATION_OF_EPITHELIA...5         SET       7      0.97829     0.018798       0.5147     0.028681 GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS
GOBP_REGULATION_OF_EPITHELIA...6         SET      98     0.023327    0.0016731      0.13487      0.43134 GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
GOBP_REGULATION_OF_EPITHELIA...7         SET       8     -0.16364   -0.0033615      0.52865      0.62155 GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION
