# MEAN_SAMPLE_SIZE = 88076
# TOTAL_GENES = 18375
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_CELL_CYCLE            SET    1020      0.11953     0.027369       0.0484    0.0067694 GOBP_REGULATION_OF_CELL_CYCLE
GOBP_REGULATION_OF_CELL_CYCL...1         SET      46      0.33825     0.016903       0.2468     0.085267 GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT
GOBP_REGULATION_OF_CELL_CYCL...2         SET     177      0.21039      0.02055      0.11426     0.032793 GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION
GOBP_REGULATION_OF_CELL_CYCL...3         SET     105     -0.24337    -0.018345      0.15095      0.94653 GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION
GOBP_REGULATION_OF_CELL_CYCL...4         SET     411      0.14834     0.021936     0.075263     0.024372 GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION
GOBP_REGULATION_OF_CELL_CYCL...5         SET     680      0.11579     0.021859     0.059259      0.02536 GOBP_REGULATION_OF_CELL_CYCLE_PROCESS
GOBP_REGULATION_OF_CELL_DEATH            SET    1484     0.067294     0.018336     0.041265     0.051478 GOBP_REGULATION_OF_CELL_DEATH
GOBP_REGULATION_OF_CELL_DEVE...          SET     762      0.19143     0.038166     0.057708   0.00045569 GOBP_REGULATION_OF_CELL_DEVELOPMENT
GOBP_REGULATION_OF_CELL_DIFF...          SET    1424      0.15555     0.041592     0.042665   0.00013366 GOBP_REGULATION_OF_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_CELL_DIVI...          SET     172      0.10437     0.010051      0.12533      0.20249 GOBP_REGULATION_OF_CELL_DIVISION
GOBP_REGULATION_OF_CELL_FATE...1         SET      35      0.15134    0.0065987      0.26803      0.28617 GOBP_REGULATION_OF_CELL_FATE_COMMITMENT
GOBP_REGULATION_OF_CELL_FATE...2         SET      22      0.57615     0.019924      0.31369     0.033138 GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION
GOBP_REGULATION_OF_CELL_GROW...1         SET     385      0.13826     0.019802     0.079763     0.041528 GOBP_REGULATION_OF_CELL_GROWTH
GOBP_REGULATION_OF_CELL_GROW...2         SET      15    0.0090316   0.00025795      0.36693      0.49018 GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT
GOBP_REGULATION_OF_CELL_JUNC...          SET     195      0.35646     0.036527      0.11573    0.0010359 GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY
GOBP_REGULATION_OF_CELL_KILL...          SET     107     -0.37183    -0.028292      0.15527      0.99168 GOBP_REGULATION_OF_CELL_KILLING
GOBP_REGULATION_OF_CELL_MATR...          SET     115     0.067885    0.0053538      0.15092      0.32643 GOBP_REGULATION_OF_CELL_MATRIX_ADHESION
GOBP_REGULATION_OF_CELL_MATU...          SET      20     -0.16883   -0.0055672      0.36277      0.67917 GOBP_REGULATION_OF_CELL_MATURATION
GOBP_REGULATION_OF_CELL_MIGR...          SET      36     -0.35407    -0.015657       0.2707      0.90455 GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
GOBP_REGULATION_OF_CELL_MORP...1         SET     223      0.24968     0.027339      0.10733     0.010011 GOBP_REGULATION_OF_CELL_MORPHOGENESIS
GOBP_REGULATION_OF_CELL_MORP...2         SET      32      0.48008     0.020017      0.26474     0.034897 GOBP_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION
GOBP_REGULATION_OF_CELL_POPU...          SET    1519     0.021471    0.0059127     0.041105      0.30072 GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION
GOBP_REGULATION_OF_CELL_PROJ...1         SET     203      0.10278     0.010743      0.10909      0.17308 GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY
GOBP_REGULATION_OF_CELL_PROJ...2         SET     634      0.20233      0.03693     0.062643   0.00062051 GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION
GOBP_REGULATION_OF_CELL_PROJ...3         SET      11     -0.36408   -0.0089055      0.46004      0.78564 GOBP_REGULATION_OF_CELL_PROJECTION_SIZE
GOBP_REGULATION_OF_CELL_PROL...          SET      15      -0.6408    -0.018302      0.44755      0.92389 GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT
GOBP_REGULATION_OF_CELL_SHAPE            SET     126     0.099971    0.0082501      0.14395      0.24369 GOBP_REGULATION_OF_CELL_SHAPE
GOBP_REGULATION_OF_CELL_SIZE             SET     163      0.24606     0.023073      0.12604     0.025466 GOBP_REGULATION_OF_CELL_SIZE
GOBP_REGULATION_OF_CELL_SUBS...1         SET     206     0.021569     0.002271      0.11229      0.42384 GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION
GOBP_REGULATION_OF_CELL_SUBS...2         SET      65      0.07598    0.0045111      0.19844       0.3509 GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION
GOBP_REGULATION_OF_CENTRIOLE...          SET      22     0.082792    0.0028631      0.29963      0.39115 GOBP_REGULATION_OF_CENTRIOLE_REPLICATION
GOBP_REGULATION_OF_CENTROSOM...          SET      53     0.047095    0.0025257       0.1996      0.40674 GOBP_REGULATION_OF_CENTROSOME_CYCLE
GOBP_REGULATION_OF_CEREBELLA...          SET      10      0.34468    0.0080389       0.4311        0.212 GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION
GOBP_REGULATION_OF_CGMP_MEDI...          SET      13      0.12478     0.003318      0.42374       0.3842 GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING
GOBP_REGULATION_OF_CHAPERONE...          SET       8      0.71117     0.014836      0.45732     0.059972 GOBP_REGULATION_OF_CHAPERONE_MEDIATED_AUTOPHAGY
GOBP_REGULATION_OF_CHEMOKINE...          SET       8     -0.26503    -0.005529      0.63625      0.66149 GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_CHEMOTAXIS            SET     209     -0.22303    -0.023651       0.1096      0.97906 GOBP_REGULATION_OF_CHEMOTAXIS
GOBP_REGULATION_OF_CHLORIDE_...          SET       7      -0.4083   -0.0079679      0.60524      0.75003 GOBP_REGULATION_OF_CHLORIDE_TRANSPORT
GOBP_REGULATION_OF_CHOLESTER...1         SET      19      0.32845     0.010556      0.33751      0.16524 GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_CHOLESTER...2         SET      37     -0.15643   -0.0070128      0.26473      0.72271 GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX
GOBP_REGULATION_OF_CHOLESTER...3         SET      35      0.17631    0.0076878      0.23432       0.2259 GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS
GOBP_REGULATION_OF_CHONDROCY...1         SET       6     0.077878    0.0014071      0.74223      0.45822 GOBP_REGULATION_OF_CHONDROCYTE_DEVELOPMENT
GOBP_REGULATION_OF_CHONDROCY...2         SET      53     0.020471    0.0010979      0.23581      0.46541 GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION
GOBP_REGULATION_OF_CHROMATIN...1         SET      23      0.48864     0.017278      0.31576     0.060879 GOBP_REGULATION_OF_CHROMATIN_BINDING
GOBP_REGULATION_OF_CHROMATIN...2         SET      40      0.35434     0.016515      0.24334     0.072678 GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION
GOBP_REGULATION_OF_CHROMOSOM...1         SET      11      0.27589    0.0067483      0.39525      0.24259 GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION
GOBP_REGULATION_OF_CHROMOSOM...2         SET     240      0.36098     0.040986     0.096981   9.9077e-05 GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION
GOBP_REGULATION_OF_CHROMOSOM...3         SET     128      0.23978     0.019943      0.13376     0.036527 GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION
GOBP_REGULATION_OF_CHRONIC_I...          SET       8     -0.47163    -0.009839      0.58204      0.79111 GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE
GOBP_REGULATION_OF_CILIUM_AS...          SET      86    -0.011495  -0.00078456      0.16987      0.52697 GOBP_REGULATION_OF_CILIUM_ASSEMBLY
GOBP_REGULATION_OF_CILIUM_BE...1         SET      15    -0.083915   -0.0023966      0.42524      0.57822 GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY
GOBP_REGULATION_OF_CILIUM_BE...2         SET       9      0.15809     0.003498      0.58834      0.39408 GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY
GOBP_REGULATION_OF_CILIUM_DE...          SET      27     -0.39824    -0.015255      0.33537      0.88247 GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY
GOBP_REGULATION_OF_CILIUM_MO...          SET      36     -0.12308   -0.0054426       0.2762      0.67206 GOBP_REGULATION_OF_CILIUM_MOVEMENT
GOBP_REGULATION_OF_CIRCADIAN...          SET     108      0.36728     0.028076        0.156    0.0092826 GOBP_REGULATION_OF_CIRCADIAN_RHYTHM
GOBP_REGULATION_OF_CLATHRIN_...          SET      18       0.2585    0.0080868      0.35509      0.23332 GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS
GOBP_REGULATION_OF_COAGULATI...          SET      74       -0.192     -0.01216      0.18738      0.84722 GOBP_REGULATION_OF_COAGULATION
GOBP_REGULATION_OF_COA_TRANS...          SET       8     -0.11175   -0.0023314       0.5466        0.581 GOBP_REGULATION_OF_COA_TRANSFERASE_ACTIVITY
GOBP_REGULATION_OF_COLLAGEN_...1         SET       7     -0.26961   -0.0052613       0.5306      0.69431 GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION
GOBP_REGULATION_OF_COLLAGEN_...2         SET      36      -0.1321   -0.0058416      0.26837      0.68872 GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS
GOBP_REGULATION_OF_COLLATERA...          SET      19       1.1454     0.036814      0.40311    0.0022478 GOBP_REGULATION_OF_COLLATERAL_SPROUTING
GOBP_REGULATION_OF_COMPLEMEN...1         SET      20     -0.37313    -0.012304      0.37295      0.84145 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION
GOBP_REGULATION_OF_COMPLEMEN...2         SET       3     0.093619    0.0011962      0.95474      0.46094 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...3         SET       9     -0.16625   -0.0036786      0.67685      0.59701 GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
GOBP_REGULATION_OF_COMPLEMEN...4         SET      11     -0.91893    -0.022478      0.49022      0.96956 GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY
GOBP_REGULATION_OF_CONNECTIV...          SET       5    -0.055081   -0.0009085      0.75105      0.52923 GOBP_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT
GOBP_REGULATION_OF_CORE_PROM...          SET       6    -0.063867   -0.0011539      0.65334      0.53894 GOBP_REGULATION_OF_CORE_PROMOTER_BINDING
GOBP_REGULATION_OF_CORTICOST...          SET      16       0.1827     0.005389      0.39434      0.32157 GOBP_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION
GOBP_REGULATION_OF_CORTICOTR...          SET       4      0.16112     0.002377      0.68318      0.40678 GOBP_REGULATION_OF_CORTICOTROPIN_SECRETION
GOBP_REGULATION_OF_CORTISOL_...          SET       7        0.221    0.0043128      0.52114      0.33576 GOBP_REGULATION_OF_CORTISOL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_CYCLIC_NU...          SET       9      0.80488     0.017809      0.52285     0.061863 GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY
GOBP_REGULATION_OF_CYCLIN_DE...          SET      95    -0.050582   -0.0036277      0.16073      0.62351 GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...1         SET     216     -0.11122    -0.011988      0.10953      0.84504 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_CYSTEINE_...2         SET      17     -0.10132   -0.0030805      0.37174       0.6074 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_CYSTEINE_...3         SET       6     -0.46398   -0.0083831      0.58098      0.78774 GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS
GOBP_REGULATION_OF_CYTOKINES...          SET      85     0.089047    0.0060426      0.18432      0.31451 GOBP_REGULATION_OF_CYTOKINESIS
GOBP_REGULATION_OF_CYTOPLASM...1         SET       7     -0.20308    -0.003963      0.49745      0.65845 GOBP_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY
GOBP_REGULATION_OF_CYTOPLASM...2         SET      26      0.11739    0.0044128      0.28009      0.33757 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION
GOBP_REGULATION_OF_CYTOPLASM...3         SET      10     -0.31326    -0.007306      0.43389      0.76484 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION
GOBP_REGULATION_OF_CYTOPLASM...4         SET       5     -0.32481   -0.0053574      0.50651      0.73932 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION
GOBP_REGULATION_OF_CYTOPLASM...5         SET      27      0.35149     0.013464      0.29845      0.11947 GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT
GOBP_REGULATION_OF_CYTOSKELE...          SET     477    -0.026957   -0.0042867     0.071396      0.64712 GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION
GOBP_REGULATION_OF_CYTOSOLIC...          SET      58     0.045606    0.0025583      0.22179      0.41854 GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_DEACETYLA...          SET      11      0.44745     0.010945      0.45067       0.1604 GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY
GOBP_REGULATION_OF_DEFENSE_R...1         SET     672   0.00059111   0.00011096     0.061332      0.49616 GOBP_REGULATION_OF_DEFENSE_RESPONSE
GOBP_REGULATION_OF_DEFENSE_R...2         SET      19     -0.65174    -0.020947      0.33358      0.97463 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM
GOBP_REGULATION_OF_DEFENSE_R...3         SET       5     -0.36932   -0.0060915      0.64975      0.71511 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS
GOBP_REGULATION_OF_DEFENSE_R...4         SET      71     0.082276    0.0051046      0.18609       0.3292 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS
GOBP_REGULATION_OF_DEFENSE_R...5         SET      38     0.062213    0.0028263      0.25241      0.40266 GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST
GOBP_REGULATION_OF_DELAYED_R...          SET      17      -0.3677    -0.011179      0.39227      0.82571 GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY
GOBP_REGULATION_OF_DENDRITE_...1         SET      92      0.36558     0.025804       0.1626     0.012284 GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITE_...2         SET      25      0.56363     0.020776      0.33445     0.045979 GOBP_REGULATION_OF_DENDRITE_EXTENSION
GOBP_REGULATION_OF_DENDRITE_...3         SET      57      0.50906     0.028309      0.21438     0.008791 GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS
GOBP_REGULATION_OF_DENDRITIC...1         SET      11     -0.46464    -0.011365       0.4572      0.84524 GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_REGULATION_OF_DENDRITIC...2         SET      12      -1.1028    -0.028173      0.45113      0.99274 GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_DENDRITIC...3         SET      12      0.20691     0.005286      0.43769      0.31821 GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_DENDRITIC...4         SET      48      0.57888     0.029549      0.22952     0.005838 GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT
GOBP_REGULATION_OF_DENDRITIC...5         SET      11      0.44096     0.010786      0.51695      0.19683 GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE
GOBP_REGULATION_OF_DENDRITIC...6         SET      38      0.37448     0.017012      0.26302     0.077269 GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
GOBP_REGULATION_OF_DEOXYRIBO...          SET      10      0.85946     0.020045      0.50559     0.044581 GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_DEPHOSPHO...          SET     117     0.060576    0.0048184       0.1354       0.3273 GOBP_REGULATION_OF_DEPHOSPHORYLATION
GOBP_REGULATION_OF_DEVELOPME...1         SET     285      0.18511     0.022875     0.096568     0.027632 GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH
GOBP_REGULATION_OF_DEVELOPME...2         SET      12      0.74525     0.019039      0.51597     0.074326 GOBP_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC
GOBP_REGULATION_OF_DIGESTIVE...          SET      40     0.049303    0.0022979       0.2467       0.4208 GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
GOBP_REGULATION_OF_DNA_BINDI...1         SET     116    -0.054316   -0.0043021      0.15166      0.63988 GOBP_REGULATION_OF_DNA_BINDING
GOBP_REGULATION_OF_DNA_BINDI...2         SET     403     0.067157    0.0098361     0.078368      0.19575 GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY
GOBP_REGULATION_OF_DNA_BIOSY...          SET     118      0.19657     0.015702      0.13624     0.074549 GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_DNA_CATAB...          SET       9      0.18256    0.0040395      0.49937      0.35734 GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_DAMAG...1         SET      24      0.17589    0.0063529      0.34142      0.30322 GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT
GOBP_REGULATION_OF_DNA_DAMAG...2         SET      35      0.70224      0.03062      0.25849    0.0032998 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DAMAG...3         SET       6      0.49261    0.0089003      0.64961      0.22414 GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR
GOBP_REGULATION_OF_DNA_DEMET...          SET      11    -0.051962    -0.001271      0.43253      0.54781 GOBP_REGULATION_OF_DNA_DEMETHYLATION
GOBP_REGULATION_OF_DNA_DIREC...          SET      13     0.053199    0.0014146      0.36693      0.44236 GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY
GOBP_REGULATION_OF_DNA_DUPLE...          SET       6      0.39109    0.0070661      0.54449       0.2363 GOBP_REGULATION_OF_DNA_DUPLEX_UNWINDING
GOBP_REGULATION_OF_DNA_HELIC...          SET       4      0.31604    0.0046626      0.58548      0.29467 GOBP_REGULATION_OF_DNA_HELICASE_ACTIVITY
GOBP_REGULATION_OF_DNA_LIGAT...          SET       6      0.22597    0.0040828      0.66246      0.36651 GOBP_REGULATION_OF_DNA_LIGATION
GOBP_REGULATION_OF_DNA_METAB...          SET     497     0.086699     0.014065      0.06707     0.098073 GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS
GOBP_REGULATION_OF_DNA_METHY...1         SET      19      0.52516     0.016879      0.37618     0.081361 GOBP_REGULATION_OF_DNA_METHYLATION
GOBP_REGULATION_OF_DNA_METHY...2         SET      18      0.47976     0.015009      0.36314     0.093237 GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION
GOBP_REGULATION_OF_DNA_PRIMA...          SET       5      0.10241    0.0016891      0.67217      0.43946 GOBP_REGULATION_OF_DNA_PRIMASE_ACTIVITY
GOBP_REGULATION_OF_DNA_RECOM...          SET     123    -0.046115   -0.0037604      0.13272      0.63587 GOBP_REGULATION_OF_DNA_RECOMBINATION
GOBP_REGULATION_OF_DNA_REPAIR            SET     201      0.10374     0.010791       0.1019      0.15434 GOBP_REGULATION_OF_DNA_REPAIR
GOBP_REGULATION_OF_DNA_REPLI...          SET     129     0.065706    0.0054862       0.1301      0.30677 GOBP_REGULATION_OF_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_STRAN...          SET      17       0.4002     0.012168      0.34054      0.11997 GOBP_REGULATION_OF_DNA_STRAND_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...1         SET      56     -0.10047   -0.0055379      0.18143      0.71012 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION
GOBP_REGULATION_OF_DNA_TEMPL...2         SET      15     -0.26485   -0.0075642      0.35727      0.77074 GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...3         SET     100      0.38652     0.028437       0.1417    0.0031908 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION
GOBP_REGULATION_OF_DNA_TEMPL...4         SET      74      0.41282     0.026146      0.17069    0.0077956 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION
GOBP_REGULATION_OF_DNA_TEMPL...5         SET      41      0.23667     0.011167       0.2345      0.15643 GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS
GOBP_REGULATION_OF_DNA_TOPOI...          SET       4      0.12757     0.001882      0.79744      0.43645 GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY
GOBP_REGULATION_OF_DOPAMINER...          SET      11      -0.2088   -0.0051072      0.49138      0.66455 GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION
GOBP_REGULATION_OF_DOPAMINE_...          SET      11       1.0657     0.026067      0.52077     0.020368 GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_DOSAGE_CO...          SET       9       1.5607     0.034533      0.50527    0.0010064 GOBP_REGULATION_OF_DOSAGE_COMPENSATION_BY_INACTIVATION_OF_X_CHROMOSOME
GOBP_REGULATION_OF_DOUBLE_ST...1         SET     124      0.13074     0.010704      0.12973      0.15678 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR
GOBP_REGULATION_OF_DOUBLE_ST...2         SET      66    -0.032715   -0.0019572      0.17372      0.57468 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION
GOBP_REGULATION_OF_DOUBLE_ST...3         SET      26      0.23042    0.0086618      0.28823      0.21203 GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING
GOBP_REGULATION_OF_EARLY_END...          SET      17      0.48629     0.014785       0.3677     0.093008 GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT
GOBP_REGULATION_OF_EATING_BE...          SET       8      0.58003       0.0121      0.59224       0.1637 GOBP_REGULATION_OF_EATING_BEHAVIOR
GOBP_REGULATION_OF_ELECTRON_...          SET       7     -0.34362   -0.0067057      0.46474      0.77016 GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY
GOBP_REGULATION_OF_EMBRYONIC...          SET      87     0.064073    0.0043985      0.16002      0.34443 GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT
GOBP_REGULATION_OF_ENAMEL_MI...          SET       7      0.46519    0.0090782      0.58316      0.21253 GOBP_REGULATION_OF_ENAMEL_MINERALIZATION
GOBP_REGULATION_OF_ENDOCRINE...          SET      38    -0.092288   -0.0041926      0.26515       0.6361 GOBP_REGULATION_OF_ENDOCRINE_PROCESS
GOBP_REGULATION_OF_ENDOCYTIC...          SET      18      0.15379     0.004811      0.34314      0.32702 GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING
GOBP_REGULATION_OF_ENDOCYTOS...          SET     201    -0.012448   -0.0012948      0.10216      0.54849 GOBP_REGULATION_OF_ENDOCYTOSIS
GOBP_REGULATION_OF_ENDODEOXY...          SET       8      0.23239     0.004848      0.56048      0.33921 GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY
GOBP_REGULATION_OF_ENDODERMA...          SET       7     -0.39502   -0.0077088      0.69959      0.71384 GOBP_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_ENDOPEPTI...          SET     297    -0.085315    -0.010759     0.095329      0.81459 GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_ENDOPLASM...1         SET      30      0.57141      0.02307       0.3132     0.034054 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_ENDOPLASM...2         SET       6     -0.55218   -0.0099766      0.62231      0.81254 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION
GOBP_REGULATION_OF_ENDOPLASM...3         SET      28      0.19247    0.0075077      0.28875      0.25253 GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE
GOBP_REGULATION_OF_ENDOSOME_...1         SET       5     -0.28857   -0.0047596      0.52176      0.70989 GOBP_REGULATION_OF_ENDOSOME_ORGANIZATION
GOBP_REGULATION_OF_ENDOSOME_...2         SET      13     -0.52606    -0.013988      0.39752      0.90713 GOBP_REGULATION_OF_ENDOSOME_SIZE
GOBP_REGULATION_OF_ENDOSOME_...3         SET       4      0.68378     0.010088      0.79314      0.19432 GOBP_REGULATION_OF_ENDOSOME_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT
GOBP_REGULATION_OF_ENDOTHELI...1         SET      18     0.063221    0.0019778      0.37124      0.43239 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_ENDOTHELI...2         SET      18      0.51136     0.015997      0.35089     0.072522 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT
GOBP_REGULATION_OF_ENDOTHELI...3         SET      36      0.20551    0.0090876      0.26591      0.21981 GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION
