# MEAN_SAMPLE_SIZE = 24836
# TOTAL_GENES = 19173
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOMF_FAD_BINDING                         SET      38      0.26413     0.011747      0.14231     0.031738 GOMF_FAD_BINDING
GOMF_FATTY_ACID_BINDING                  SET      49      0.24177     0.012207      0.11822     0.020433 GOMF_FATTY_ACID_BINDING
GOMF_FATTY_ACID_DERIVATIVE_B...          SET      17   0.00052595   1.5655e-05      0.21927      0.49904 GOMF_FATTY_ACID_DERIVATIVE_BINDING
GOMF_FATTY_ACID_LIGASE_ACTIV...          SET      21    -0.044946   -0.0014867      0.18199      0.59753 GOMF_FATTY_ACID_LIGASE_ACTIVITY
GOMF_FATTY_ACID_OMEGA_HYDROX...          SET       8      -0.1216   -0.0024834      0.35021      0.63578 GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY
GOMF_FATTY_ACID_SYNTHASE_ACT...          SET      12      0.22539    0.0056371      0.25135      0.18495 GOMF_FATTY_ACID_SYNTHASE_ACTIVITY
GOMF_FATTY_ACID_TRANSMEMBRAN...          SET      10    -0.049003   -0.0011188      0.26407      0.57361 GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FATTY_ACYL_COA_SYNTHASE...          SET       7     -0.18582     -0.00355      0.40076      0.67855 GOMF_FATTY_ACYL_COA_SYNTHASE_ACTIVITY
GOMF_FATZ_BINDING                        SET       5        -0.36   -0.0058129      0.35119      0.84733 GOMF_FATZ_BINDING
GOMF_FERRIC_IRON_BINDING                 SET       8     0.040392   0.00082494      0.30104      0.44663 GOMF_FERRIC_IRON_BINDING
GOMF_FERROUS_IRON_BINDING                SET      23      0.15577     0.005392      0.17666      0.18897 GOMF_FERROUS_IRON_BINDING
GOMF_FERROUS_IRON_TRANSMEMBR...          SET       5     -0.13309    -0.002149      0.37921      0.63719 GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FIBROBLAST_GROWTH_FACTO...1         SET      23     -0.24603   -0.0085166      0.18853      0.90405 GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING
GOMF_FIBROBLAST_GROWTH_FACTO...2         SET       5     -0.26368   -0.0042576      0.38161       0.7552 GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_ACTIVITY
GOMF_FIBROBLAST_GROWTH_FACTO...3         SET      24     -0.26537   -0.0093832      0.18367      0.92574 GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING
GOMF_FIBRONECTIN_BINDING                 SET      31    -0.033833   -0.0013594      0.16416      0.58164 GOMF_FIBRONECTIN_BINDING
GOMF_FILAMIN_BINDING                     SET      14      0.52509     0.014184      0.22466    0.0097193 GOMF_FILAMIN_BINDING
GOMF_FK506_BINDING                       SET      10      -0.1414   -0.0032286      0.21306      0.74655 GOMF_FK506_BINDING
GOMF_FLAP_ENDONUCLEASE_ACTIV...          SET       6     -0.56596    -0.010011      0.34805      0.94802 GOMF_FLAP_ENDONUCLEASE_ACTIVITY
GOMF_FLAVIN_ADENINE_DINUCLEO...          SET      83      0.17385     0.011414     0.096767     0.036207 GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING
GOMF_FLIPPASE_ACTIVITY                   SET      15      0.16278    0.0045513      0.23382      0.24317 GOMF_FLIPPASE_ACTIVITY
GOMF_FLOPPASE_ACTIVITY                   SET      15     -0.04949   -0.0013838      0.23386       0.5838 GOMF_FLOPPASE_ACTIVITY
GOMF_FMN_BINDING                         SET      14      0.10768    0.0029088      0.21579      0.30889 GOMF_FMN_BINDING
GOMF_FOLIC_ACID_BINDING                  SET      13      -0.2015   -0.0052454      0.20581      0.83622 GOMF_FOLIC_ACID_BINDING
GOMF_FOLIC_ACID_TRANSMEMBRAN...          SET       5    -0.062942   -0.0010163      0.33568      0.57437 GOMF_FOLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FOUR_WAY_JUNCTION_DNA_B...          SET      16    -0.011848  -0.00034213      0.20703      0.52282 GOMF_FOUR_WAY_JUNCTION_DNA_BINDING
GOMF_FOUR_WAY_JUNCTION_HELIC...          SET       6     -0.51038   -0.0090276      0.30693      0.95182 GOMF_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY
GOMF_FRIZZLED_BINDING                    SET      36     0.053246    0.0023052      0.14387      0.35566 GOMF_FRIZZLED_BINDING
GOMF_FRUCTOSE_2_6_BISPHOSPHA...          SET       4     -0.13016   -0.0018799      0.34079      0.64875 GOMF_FRUCTOSE_2_6_BISPHOSPHATE_2_PHOSPHATASE_ACTIVITY
GOMF_FRUCTOSE_6_PHOSPHATE_BI...          SET       4       0.2651    0.0038287      0.40532      0.25655 GOMF_FRUCTOSE_6_PHOSPHATE_BINDING
GOMF_FRUCTOSE_BINDING                    SET       6      0.36152    0.0063944      0.29472      0.10999 GOMF_FRUCTOSE_BINDING
GOMF_FRUCTOSE_TRANSMEMBRANE_...          SET       9    -0.048432   -0.0010491      0.31941      0.56026 GOMF_FRUCTOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FUCOSE_BINDING                      SET       8     -0.65669    -0.013412      0.37434       0.9603 GOMF_FUCOSE_BINDING
GOMF_FUCOSYLTRANSFERASE_ACTI...          SET      13     -0.16835   -0.0043823      0.23998      0.75851 GOMF_FUCOSYLTRANSFERASE_ACTIVITY
GOMF_GABA_GATED_CHLORIDE_ION...          SET      11       0.1042    0.0024953      0.33964       0.3795 GOMF_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY
GOMF_GABA_RECEPTOR_ACTIVITY              SET      18       -0.436    -0.013353      0.25658      0.95535 GOMF_GABA_RECEPTOR_ACTIVITY
GOMF_GABA_RECEPTOR_BINDING               SET      17     -0.20001   -0.0059533       0.2379      0.79974 GOMF_GABA_RECEPTOR_BINDING
GOMF_GALACTOSIDASE_ACTIVITY              SET       5     -0.35521   -0.0057355      0.32044      0.86617 GOMF_GALACTOSIDASE_ACTIVITY
GOMF_GALACTOSIDE_BINDING                 SET       6        0.273    0.0048289      0.43569      0.26546 GOMF_GALACTOSIDE_BINDING
GOMF_GALACTOSYLCERAMIDASE_AC...          SET       4      0.25163    0.0036343      0.31148      0.20959 GOMF_GALACTOSYLCERAMIDASE_ACTIVITY
GOMF_GALACTOSYLTRANSFERASE_A...          SET      29     -0.20457   -0.0079501      0.15876      0.90122 GOMF_GALACTOSYLTRANSFERASE_ACTIVITY
GOMF_GAMMA_AMINOBUTYRIC_ACID...1         SET       5      0.28295    0.0045689      0.45489      0.26697 GOMF_GAMMA_AMINOBUTYRIC_ACID_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY
GOMF_GAMMA_AMINOBUTYRIC_ACID...2         SET       7      0.64243     0.012273      0.36046     0.037362 GOMF_GAMMA_AMINOBUTYRIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_GAMMA_CATENIN_BINDING               SET      13     0.023921   0.00062268      0.27562      0.46542 GOMF_GAMMA_CATENIN_BINDING
GOMF_GAMMA_TUBULIN_BINDING               SET      29     -0.53634    -0.020844      0.16712      0.99933 GOMF_GAMMA_TUBULIN_BINDING
GOMF_GANGLIOSIDE_BINDING                 SET       5      0.29434    0.0047528      0.43938      0.25146 GOMF_GANGLIOSIDE_BINDING
GOMF_GAP_JUNCTION_CHANNEL_AC...1         SET      15      0.39588     0.011069      0.22143     0.036914 GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY
GOMF_GAP_JUNCTION_CHANNEL_AC...2         SET       4      0.36272    0.0052387      0.41487      0.19098 GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_CONDUCTION_ELECTRICAL_COUPLING
GOMF_GAP_JUNCTION_CHANNEL_AC...3         SET       7      0.16705    0.0031913      0.33233      0.30761 GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING
GOMF_GAP_JUNCTION_HEMI_CHANN...          SET       5      0.74112     0.011967      0.44387       0.0475 GOMF_GAP_JUNCTION_HEMI_CHANNEL_ACTIVITY
GOMF_GATED_CHANNEL_ACTIVITY              SET     292     0.084188      0.01031     0.055674     0.065256 GOMF_GATED_CHANNEL_ACTIVITY
GOMF_GDP_BINDING                         SET      67      0.04489    0.0026491      0.10054      0.32763 GOMF_GDP_BINDING
GOMF_GDP_DISSOCIATION_INHIBI...1         SET      14    -0.083487   -0.0022552      0.20868      0.65544 GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY
GOMF_GDP_DISSOCIATION_INHIBI...2         SET       4     -0.12775    -0.001845      0.40688      0.62323 GOMF_GDP_DISSOCIATION_INHIBITOR_BINDING
GOMF_GDP_PHOSPHATASE_ACTIVITY            SET       9     -0.10024   -0.0021713      0.28351      0.63816 GOMF_GDP_PHOSPHATASE_ACTIVITY
GOMF_GENERAL_TRANSCRIPTION_I...1         SET      47     0.028674     0.001418      0.11418      0.40086 GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY
GOMF_GENERAL_TRANSCRIPTION_I...2         SET      51      0.16587    0.0085435      0.11639     0.077078 GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING
GOMF_GLUCOSE_BINDING                     SET      10     0.070835    0.0016173       0.2761      0.39876 GOMF_GLUCOSE_BINDING
GOMF_GLUCOSE_SODIUM_SYMPORTE...          SET       7     -0.34408   -0.0065735      0.32803      0.85289 GOMF_GLUCOSE_SODIUM_SYMPORTER_ACTIVITY
GOMF_GLUCOSIDASE_ACTIVITY                SET      13     0.052335    0.0013623      0.20158      0.39758 GOMF_GLUCOSIDASE_ACTIVITY
GOMF_GLUCOSYLTRANSFERASE_ACT...          SET      19     0.071663    0.0022549      0.19107      0.35381 GOMF_GLUCOSYLTRANSFERASE_ACTIVITY
GOMF_GLUCURONOSYLTRANSFERASE...          SET      33    -0.023518  -0.00097487      0.18348        0.551 GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY
GOMF_GLUCURONOSYL_N_ACETYLGA...          SET       6    -0.069364   -0.0012269      0.35552      0.57734 GOMF_GLUCURONOSYL_N_ACETYLGALACTOSAMINYL_PROTEOGLYCAN_4_BETA_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY
GOMF_GLUTAMATE_BINDING                   SET      10      0.43957     0.010036      0.33656     0.095771 GOMF_GLUTAMATE_BINDING
GOMF_GLUTAMATE_GATED_CALCIUM...          SET       5      0.84826     0.013697      0.43913     0.026708 GOMF_GLUTAMATE_GATED_CALCIUM_ION_CHANNEL_ACTIVITY
GOMF_GLUTAMATE_RECEPTOR_ACTI...          SET      26      0.27353     0.010066      0.19068     0.075732 GOMF_GLUTAMATE_RECEPTOR_ACTIVITY
GOMF_GLUTAMATE_RECEPTOR_BIND...          SET      41      0.24128     0.011146      0.14338     0.046215 GOMF_GLUTAMATE_RECEPTOR_BINDING
GOMF_GLUTAMATE_SODIUM_SYMPOR...          SET       5     -0.28111   -0.0045391      0.46557      0.72701 GOMF_GLUTAMATE_SODIUM_SYMPORTER_ACTIVITY
GOMF_GLUTATHIONE_BINDING                 SET      10     -0.11716   -0.0026751      0.26786      0.66909 GOMF_GLUTATHIONE_BINDING
GOMF_GLUTATHIONE_DISULFIDE_O...          SET       5       0.1004    0.0016212      0.36091      0.39043 GOMF_GLUTATHIONE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY
GOMF_GLUTATHIONE_HYDROLASE_A...          SET       6     -0.41898   -0.0074109      0.31674      0.90704 GOMF_GLUTATHIONE_HYDROLASE_ACTIVITY
GOMF_GLUTATHIONE_PEROXIDASE_...          SET      20      0.10375    0.0033492      0.17085      0.27184 GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY
GOMF_GLUTATHIONE_TRANSFERASE...          SET      26      -0.1411   -0.0051927      0.20832       0.7509 GOMF_GLUTATHIONE_TRANSFERASE_ACTIVITY
GOMF_GLUTATHIONE_TRANSMEMBRA...          SET       5     -0.55703   -0.0089945      0.47136      0.88134 GOMF_GLUTATHIONE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_GLYCERALDEHYDE_3_PHOSPH...          SET       7       0.1336    0.0025523      0.34828      0.35064 GOMF_GLYCERALDEHYDE_3_PHOSPHATE_DEHYDROGENASE_NADPLUS_NON_PHOSPHORYLATING_ACTIVITY
GOMF_GLYCEROL_CHANNEL_ACTIVI...          SET       5        0.381     0.006152       0.3992      0.16994 GOMF_GLYCEROL_CHANNEL_ACTIVITY
GOMF_GLYCEROL_TRANSMEMBRANE_...          SET       7     0.023358   0.00044625      0.36557      0.47453 GOMF_GLYCEROL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_GLYCEROPHOSPHODIESTER_P...          SET       4     -0.44939   -0.0064905      0.36533      0.89066 GOMF_GLYCEROPHOSPHODIESTER_PHOSPHODIESTERASE_ACTIVITY
GOMF_GLYCEROPHOSPHOLIPID_FLI...          SET      12     0.028203   0.00070536      0.26903      0.45826 GOMF_GLYCEROPHOSPHOLIPID_FLIPPASE_ACTIVITY
GOMF_GLYCINE_BINDING                     SET      10     0.033761   0.00077085      0.27608      0.45134 GOMF_GLYCINE_BINDING
GOMF_GLYCINE_N_ACYLTRANSFERA...          SET       4     -0.30841   -0.0044542        0.544      0.71461 GOMF_GLYCINE_N_ACYLTRANSFERASE_ACTIVITY
GOMF_GLYCINE_TRANSMEMBRANE_T...          SET       9      0.52022     0.011269      0.29328     0.038056 GOMF_GLYCINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_GLYCOGEN_BINDING                    SET       7      0.38488     0.007353      0.35566       0.1396 GOMF_GLYCOGEN_BINDING
GOMF_GLYCOLIPID_BINDING                  SET      28     -0.23539   -0.0089891      0.17326      0.91285 GOMF_GLYCOLIPID_BINDING
GOMF_GLYCOLIPID_MANNOSYLTRAN...          SET       5     -0.77986    -0.012592      0.27212      0.99792 GOMF_GLYCOLIPID_MANNOSYLTRANSFERASE_ACTIVITY
GOMF_GLYCOSAMINOGLYCAN_BINDI...          SET     226     -0.12478    -0.013468     0.061593      0.97861 GOMF_GLYCOSAMINOGLYCAN_BINDING
GOMF_GLYCOSPHINGOLIPID_BINDI...          SET      10     -0.06332   -0.0014457      0.31712      0.57913 GOMF_GLYCOSPHINGOLIPID_BINDING
GOMF_GLYCOSYLTRANSFERASE_ACT...          SET     261    -0.085863   -0.0099499     0.054224      0.94334 GOMF_GLYCOSYLTRANSFERASE_ACTIVITY
GOMF_GPI_ANCHOR_BINDING                  SET       7     -0.50124   -0.0095759      0.40422      0.89251 GOMF_GPI_ANCHOR_BINDING
GOMF_GPI_LINKED_EPHRIN_RECEP...          SET       7      0.68106     0.013011       0.3786     0.036027 GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY
GOMF_GROWTH_FACTOR_ACTIVITY              SET     150    -0.019005   -0.0016745     0.071293       0.6051 GOMF_GROWTH_FACTOR_ACTIVITY
GOMF_GROWTH_FACTOR_BINDING               SET     127    -0.016792   -0.0013621     0.082284      0.58085 GOMF_GROWTH_FACTOR_BINDING
GOMF_GROWTH_FACTOR_RECEPTOR_...          SET     134    -0.063411   -0.0052827     0.081003      0.78313 GOMF_GROWTH_FACTOR_RECEPTOR_BINDING
GOMF_GROWTH_HORMONE_RECEPTOR...          SET       9     -0.42871   -0.0092863      0.29171      0.92916 GOMF_GROWTH_HORMONE_RECEPTOR_BINDING
GOMF_GTPASE_ACTIVATING_PROTE...          SET      15     -0.13679   -0.0038246      0.19778      0.75541 GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING
GOMF_GTPASE_ACTIVATOR_ACTIVI...          SET     251    0.0029731   0.00033795     0.055455      0.47862 GOMF_GTPASE_ACTIVATOR_ACTIVITY
GOMF_GTPASE_ACTIVITY                     SET     302     0.013598    0.0016932     0.047701       0.3878 GOMF_GTPASE_ACTIVITY
GOMF_GTPASE_BINDING                      SET     288      0.05926    0.0072084      0.04907      0.11359 GOMF_GTPASE_BINDING
GOMF_GTPASE_INHIBITOR_ACTIVI...          SET      12      -0.1701   -0.0042544      0.24904      0.75271 GOMF_GTPASE_INHIBITOR_ACTIVITY
GOMF_GTP_DEPENDENT_PROTEIN_B...          SET      22     -0.10985    -0.003719      0.17946      0.72977 GOMF_GTP_DEPENDENT_PROTEIN_BINDING
GOMF_GUANYLATE_CYCLASE_ACTIV...          SET       7    -0.082384   -0.0015739      0.34025      0.59566 GOMF_GUANYLATE_CYCLASE_ACTIVITY
GOMF_GUANYLATE_CYCLASE_REGUL...          SET       8      0.14252    0.0029106      0.37774      0.35298 GOMF_GUANYLATE_CYCLASE_REGULATOR_ACTIVITY
GOMF_GUANYLATE_KINASE_ACTIVI...          SET       7     0.087171    0.0016654      0.31177      0.38989 GOMF_GUANYLATE_KINASE_ACTIVITY
GOMF_GUANYLYLTRANSFERASE_ACT...          SET       7      0.55611     0.010624      0.40957     0.087273 GOMF_GUANYLYLTRANSFERASE_ACTIVITY
GOMF_GUANYL_NUCLEOTIDE_BINDI...          SET     370    -0.011024   -0.0015166     0.043568      0.59987 GOMF_GUANYL_NUCLEOTIDE_BINDING
GOMF_GUANYL_NUCLEOTIDE_EXCHA...          SET     218    -0.060116   -0.0063738     0.060926       0.8381 GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY
GOMF_G_PROTEIN_ACTIVITY                  SET      38     0.045483    0.0020229      0.13037      0.36359 GOMF_G_PROTEIN_ACTIVITY
GOMF_G_PROTEIN_ALPHA_SUBUNIT...          SET      25     -0.08147     -0.00294      0.17881      0.67567 GOMF_G_PROTEIN_ALPHA_SUBUNIT_BINDING
GOMF_G_PROTEIN_BETA_GAMMA_SU...          SET      21      0.11003    0.0036396      0.18909      0.28032 GOMF_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING
GOMF_G_PROTEIN_BETA_SUBUNIT_...          SET      20      0.26341    0.0085033       0.2091      0.10389 GOMF_G_PROTEIN_BETA_SUBUNIT_BINDING
GOMF_G_PROTEIN_COUPLED_ACETY...          SET       6       0.1301    0.0023012      0.37099      0.36291 GOMF_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_ADENO...          SET       4     0.093053    0.0013439      0.41409       0.4111 GOMF_G_PROTEIN_COUPLED_ADENOSINE_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_AMINE...          SET      34   -0.0098722  -0.00041537      0.16139      0.52439 GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_CHEMO...          SET      24      -0.1851   -0.0065449      0.22019      0.79972 GOMF_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_GLUTA...1         SET       9      0.40519     0.008777      0.33548      0.11357 GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_GLUTA...2         SET      11      0.11543    0.0027641      0.28116      0.34071 GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_BINDING
GOMF_G_PROTEIN_COUPLED_NEURO...          SET      10    -0.041721  -0.00095259      0.29772      0.55572 GOMF_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_OPIOI...          SET       6       0.2689    0.0047562      0.38156      0.24049 GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_PURIN...          SET      10     -0.48352     -0.01104      0.37245      0.90288 GOMF_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_RECEP...1         SET     710    -0.049366   -0.0093225     0.039955      0.89168 GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_RECEP...2         SET     262     0.009946    0.0011547     0.057049       0.4308 GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING
GOMF_G_PROTEIN_COUPLED_RECEP...3         SET       7      0.17783    0.0033973      0.30735      0.28144 GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY
GOMF_G_PROTEIN_COUPLED_SEROT...1         SET      20     -0.00652  -0.00021047      0.20279      0.51282 GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_ACTIVITY
GOMF_G_PROTEIN_COUPLED_SEROT...2         SET       5  -0.00017768  -2.8691e-06       0.2928      0.50024 GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING
GOMF_G_QUADRUPLEX_DNA_BINDING            SET      11     -0.42064    -0.010073       0.2494      0.95415 GOMF_G_QUADRUPLEX_DNA_BINDING
GOMF_G_QUADRUPLEX_RNA_BINDING            SET       5      0.29992    0.0048429      0.31911      0.17365 GOMF_G_QUADRUPLEX_RNA_BINDING
GOMF_G_RICH_STRAND_TELOMERIC...          SET      10     -0.24999   -0.0057079      0.27089      0.82195 GOMF_G_RICH_STRAND_TELOMERIC_DNA_BINDING
GOMF_HAPTOGLOBIN_BINDING                 SET       9     0.025475   0.00055182      0.38948      0.47393 GOMF_HAPTOGLOBIN_BINDING
GOMF_HEAT_SHOCK_PROTEIN_BIND...          SET     121     0.030329    0.0024019      0.07561      0.34417 GOMF_HEAT_SHOCK_PROTEIN_BINDING
GOMF_HELICASE_ACTIVITY                   SET     146    -0.024699   -0.0021472     0.068726      0.64034 GOMF_HELICASE_ACTIVITY
GOMF_HEME_TRANSMEMBRANE_TRAN...          SET       8    -0.052243    -0.001067      0.27201      0.57615 GOMF_HEME_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_HEMOGLOBIN_ALPHA_BINDING            SET       5      0.20499      0.00331      0.58161      0.36225 GOMF_HEMOGLOBIN_ALPHA_BINDING
GOMF_HEMOGLOBIN_BINDING                  SET       9      0.44556    0.0096514      0.30412     0.071457 GOMF_HEMOGLOBIN_BINDING
GOMF_HEPARAN_SULFATE_GLUCOSA...          SET       7     -0.74003    -0.014138      0.39946      0.96802 GOMF_HEPARAN_SULFATE_GLUCOSAMINE_3_SULFOTRANSFERASE_1_ACTIVITY
GOMF_HEPARAN_SULFATE_PROTEOG...          SET      18      0.13434    0.0041142      0.21788      0.26877 GOMF_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING
GOMF_HEPARAN_SULFATE_SULFOTR...          SET      14     -0.27412   -0.0074047      0.27506      0.84051 GOMF_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY
GOMF_HEPARIN_BINDING                     SET     164     -0.08429   -0.0077625     0.072865      0.87632 GOMF_HEPARIN_BINDING
GOMF_HEXOKINASE_ACTIVITY                 SET       5     -0.28218   -0.0045563      0.39206      0.76415 GOMF_HEXOKINASE_ACTIVITY
GOMF_HEXOSAMINIDASE_ACTIVITY             SET      15     -0.15741   -0.0044013      0.21998      0.76287 GOMF_HEXOSAMINIDASE_ACTIVITY
GOMF_HEXOSE_TRANSMEMBRANE_TR...          SET      24    -0.016849  -0.00059578      0.18711      0.53588 GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_HEXOSYLTRANSFERASE_ACTI...          SET     186    -0.052821   -0.0051774     0.064094      0.79506 GOMF_HEXOSYLTRANSFERASE_ACTIVITY
GOMF_HIGH_DENSITY_LIPOPROTEI...          SET      10     -0.21137   -0.0048261      0.24306      0.80774 GOMF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING
GOMF_HIGH_VOLTAGE_GATED_CALC...          SET      23       0.3112     0.010772      0.21729     0.076049 GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
GOMF_HISTAMINE_RECEPTOR_ACTI...          SET       6     0.064207    0.0011357      0.34245      0.42564 GOMF_HISTAMINE_RECEPTOR_ACTIVITY
GOMF_HISTONE_ACETYLTRANSFERA...          SET      22      0.12956    0.0043863      0.17916       0.2348 GOMF_HISTONE_ACETYLTRANSFERASE_BINDING
GOMF_HISTONE_ARGININE_N_METH...          SET       8    -0.013506  -0.00027584      0.28739      0.51874 GOMF_HISTONE_ARGININE_N_METHYLTRANSFERASE_ACTIVITY
GOMF_HISTONE_BINDING                     SET     207     0.052946    0.0054718     0.059899      0.18837 GOMF_HISTONE_BINDING
GOMF_HISTONE_CHAPERONE_ACTIV...          SET      12      0.37657    0.0094182      0.21576     0.040474 GOMF_HISTONE_CHAPERONE_ACTIVITY
GOMF_HISTONE_DEACETYLASE_BIN...          SET     108     0.067188    0.0050285     0.079401      0.19873 GOMF_HISTONE_DEACETYLASE_BINDING
GOMF_HISTONE_DEACETYLASE_REG...          SET       5      0.31854    0.0051435      0.40376      0.21508 GOMF_HISTONE_DEACETYLASE_REGULATOR_ACTIVITY
GOMF_HISTONE_H3K14_ACETYLTRA...          SET       9    0.0084153   0.00018229       0.2692      0.48753 GOMF_HISTONE_H3K14_ACETYLTRANSFERASE_ACTIVITY
GOMF_HISTONE_H3K27ME2_H3K27M...          SET       2      0.05469   0.00055855      0.48659      0.45526 GOMF_HISTONE_H3K27ME2_H3K27ME3_DEMETHYLASE_ACTIVITY
GOMF_HISTONE_H3K27_METHYLTRA...          SET       6      0.28437    0.0050298      0.31331      0.18204 GOMF_HISTONE_H3K27_METHYLTRANSFERASE_ACTIVITY
GOMF_HISTONE_H3K36_DEMETHYLA...          SET       8     -0.18464   -0.0037708      0.33404      0.70978 GOMF_HISTONE_H3K36_DEMETHYLASE_ACTIVITY
GOMF_HISTONE_H3K36_METHYLTRA...          SET      12      0.45976     0.011499      0.23038     0.022995 GOMF_HISTONE_H3K36_METHYLTRANSFERASE_ACTIVITY
GOMF_HISTONE_H3K4_DEMETHYLAS...          SET       6    -0.063521   -0.0011235      0.36583      0.56892 GOMF_HISTONE_H3K4_DEMETHYLASE_ACTIVITY
GOMF_HISTONE_H3K4_METHYLTRAN...          SET      19    -0.075557   -0.0023774      0.17678      0.66546 GOMF_HISTONE_H3K4_METHYLTRANSFERASE_ACTIVITY
GOMF_HISTONE_H3K4_MONOMETHYL...          SET       8    -0.066101     -0.00135      0.25057      0.60403 GOMF_HISTONE_H3K4_MONOMETHYLTRANSFERASE_ACTIVITY
GOMF_HISTONE_H3K9ME2_H3K9ME3...          SET       5     -0.15479   -0.0024993      0.51765      0.61753 GOMF_HISTONE_H3K9ME2_H3K9ME3_DEMETHYLASE_ACTIVITY
GOMF_HISTONE_H3K9ME2_METHYLT...          SET       7    -0.026522  -0.00050669      0.30946      0.53415 GOMF_HISTONE_H3K9ME2_METHYLTRANSFERASE_ACTIVITY
GOMF_HISTONE_H3K9ME_H3K9ME2_...          SET       4      0.12456    0.0017989      0.40009      0.37778 GOMF_HISTONE_H3K9ME_H3K9ME2_DEMETHYLASE_ACTIVITY
GOMF_HISTONE_H3K9_DEMETHYLAS...          SET      12      0.10967     0.002743      0.26241      0.33799 GOMF_HISTONE_H3K9_DEMETHYLASE_ACTIVITY
GOMF_HISTONE_H3K9_METHYLTRAN...          SET      11      -0.1201   -0.0028758      0.23973       0.6918 GOMF_HISTONE_H3K9_METHYLTRANSFERASE_ACTIVITY
