# TOTAL_GENES = 18823
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOMF_DNA_BINDING_TRANSCRIPTI...3         SET     446     0.091589     0.013931     0.050532     0.034963 GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING
GOMF_DNA_BINDING_TRANSCRIPTI...4         SET     292      0.11927      0.01474     0.062186     0.027568 GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY
GOMF_DNA_CLAMP_LOADER_ACTIVI...          SET       9    -0.062646   -0.0013695      0.30018      0.58265 GOMF_DNA_CLAMP_LOADER_ACTIVITY
GOMF_DNA_DAMAGE_SENSOR_ACTIV...          SET      20      0.19675    0.0064101      0.21994      0.18551 GOMF_DNA_DAMAGE_SENSOR_ACTIVITY
GOMF_DNA_DEMETHYLASE_ACTIVITY            SET       5     0.018868   0.00030748       0.3341      0.47748 GOMF_DNA_DEMETHYLASE_ACTIVITY
GOMF_DNA_DIRECTED_DNA_POLYME...          SET      23     -0.14942   -0.0052201      0.20942      0.76223 GOMF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY
GOMF_DNA_DNA_ANNEALING_ACTIV...          SET       7       0.1627    0.0031371      0.33961      0.31594 GOMF_DNA_DNA_ANNEALING_ACTIVITY
GOMF_DNA_ENDONUCLEASE_ACTIVI...1         SET      35    -0.019479  -0.00083919      0.17288      0.54486 GOMF_DNA_ENDONUCLEASE_ACTIVITY
GOMF_DNA_ENDONUCLEASE_ACTIVI...2         SET       9      0.12082    0.0026414      0.29772      0.34244 GOMF_DNA_ENDONUCLEASE_ACTIVITY_PRODUCING_3_PHOSPHOMONOESTERS
GOMF_DNA_EXONUCLEASE_ACTIVITY            SET      20      0.13429    0.0043752      0.21263      0.26384 GOMF_DNA_EXONUCLEASE_ACTIVITY
GOMF_DNA_HELICASE_ACTIVITY               SET      57     0.038672    0.0021249      0.12675      0.38014 GOMF_DNA_HELICASE_ACTIVITY
GOMF_DNA_INSERTION_OR_DELETI...          SET       6      0.21494     0.003837      0.54668       0.3471 GOMF_DNA_INSERTION_OR_DELETION_BINDING
GOMF_DNA_METHYLTRANSFERASE_A...          SET       7     -0.32839   -0.0063317      0.43751      0.77354 GOMF_DNA_METHYLTRANSFERASE_ACTIVITY
GOMF_DNA_N_GLYCOSYLASE_ACTIV...          SET      14     -0.19637   -0.0053536      0.27835      0.75974 GOMF_DNA_N_GLYCOSYLASE_ACTIVITY
GOMF_DNA_POLYMERASE_ACTIVITY             SET      28     -0.15009   -0.0057848      0.18872      0.78678 GOMF_DNA_POLYMERASE_ACTIVITY
GOMF_DNA_POLYMERASE_BINDING              SET      20     -0.13512   -0.0044021      0.21055      0.73947 GOMF_DNA_POLYMERASE_BINDING
GOMF_DNA_REPLICATION_ORIGIN_...          SET      15      0.34257    0.0096669      0.24393     0.080116 GOMF_DNA_REPLICATION_ORIGIN_BINDING
GOMF_DNA_SECONDARY_STRUCTURE...          SET      33      0.11443    0.0047871      0.18983      0.27333 GOMF_DNA_SECONDARY_STRUCTURE_BINDING
GOMF_DNA_TOPOISOMERASE_ACTIV...          SET       7     -0.27833   -0.0053666      0.42083      0.74581 GOMF_DNA_TOPOISOMERASE_ACTIVITY
GOMF_DNA_TRANSLOCASE_ACTIVITY            SET       3     0.086007    0.0010857      0.51328      0.43346 GOMF_DNA_TRANSLOCASE_ACTIVITY
GOMF_DOLICHYL_DIPHOSPHOOLIGO...          SET       5    0.0055977   9.1223e-05      0.52111      0.49571 GOMF_DOLICHYL_DIPHOSPHOOLIGOSACCHARIDE_PROTEIN_GLYCOTRANSFERASE_ACTIVITY
GOMF_DOLICHYL_PHOSPHATE_MANN...          SET       7     -0.61145    -0.011789      0.36813      0.95163 GOMF_DOLICHYL_PHOSPHATE_MANNOSE_PROTEIN_MANNOSYLTRANSFERASE_ACTIVITY
GOMF_DOPAMINE_BINDING                    SET       6     0.057497    0.0010264      0.48873      0.45318 GOMF_DOPAMINE_BINDING
GOMF_DOPAMINE_NEUROTRANSMITT...          SET       5      0.35746    0.0058253      0.53683      0.25275 GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY
GOMF_DOPAMINE_RECEPTOR_BINDI...          SET      16      0.16324    0.0047573      0.23856      0.24691 GOMF_DOPAMINE_RECEPTOR_BINDING
GOMF_DOUBLE_STRANDED_METHYLA...          SET       5     -0.30775   -0.0050153      0.41273      0.77206 GOMF_DOUBLE_STRANDED_METHYLATED_DNA_BINDING
GOMF_DOUBLE_STRANDED_RNA_ADE...          SET       6      0.64874     0.011581      0.53524      0.11276 GOMF_DOUBLE_STRANDED_RNA_ADENOSINE_DEAMINASE_ACTIVITY
GOMF_DOUBLE_STRANDED_RNA_BIN...          SET      68     0.077342    0.0046404      0.12479       0.2677 GOMF_DOUBLE_STRANDED_RNA_BINDING
GOMF_DOUBLE_STRANDED_TELOMER...          SET       9     0.038828   0.00084885      0.40323      0.46164 GOMF_DOUBLE_STRANDED_TELOMERIC_DNA_BINDING
GOMF_DYNACTIN_BINDING                    SET      12     -0.60711    -0.015325      0.31359      0.97356 GOMF_DYNACTIN_BINDING
GOMF_DYNEIN_COMPLEX_BINDING              SET      23     -0.27967   -0.0097703      0.20145      0.91747 GOMF_DYNEIN_COMPLEX_BINDING
GOMF_DYNEIN_HEAVY_CHAIN_BIND...          SET      15    -0.070905   -0.0020008       0.2282      0.62199 GOMF_DYNEIN_HEAVY_CHAIN_BINDING
GOMF_DYNEIN_INTERMEDIATE_CHA...          SET      35     -0.42297    -0.018223      0.18012      0.99057 GOMF_DYNEIN_INTERMEDIATE_CHAIN_BINDING
GOMF_DYNEIN_LIGHT_CHAIN_BIND...          SET      10    -0.093137   -0.0021462      0.28066         0.63 GOMF_DYNEIN_LIGHT_CHAIN_BINDING
GOMF_DYNEIN_LIGHT_INTERMEDIA...          SET      27      -0.1772   -0.0067067      0.19466      0.81867 GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING
GOMF_DYSTROGLYCAN_BINDING                SET      10     -0.22897   -0.0052763      0.29637      0.78011 GOMF_DYSTROGLYCAN_BINDING
GOMF_D_GLUCOSE_TRANSMEMBRANE...          SET      12     -0.42656    -0.010767       0.3206      0.90832 GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_D_LOOP_DNA_BINDING                  SET       5      0.76791     0.012514      0.45949     0.047348 GOMF_D_LOOP_DNA_BINDING
GOMF_EFFLUX_TRANSMEMBRANE_TR...          SET      15     -0.12829   -0.0036202      0.25721      0.69103 GOMF_EFFLUX_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_ELECTRON_TRANSFER_ACTIV...          SET     103    -0.065149   -0.0048062     0.095897      0.75154 GOMF_ELECTRON_TRANSFER_ACTIVITY
GOMF_ENDODEOXYRIBONUCLEASE_A...          SET       8     0.061328    0.0012641      0.38266      0.43634 GOMF_ENDODEOXYRIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS
GOMF_ENDONUCLEASE_ACTIVITY               SET     114    0.0031947   0.00024787     0.098716      0.48709 GOMF_ENDONUCLEASE_ACTIVITY
GOMF_ENDONUCLEASE_ACTIVITY_A...1         SET      17     -0.08895    -0.002672      0.24419      0.64217 GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS
GOMF_ENDONUCLEASE_ACTIVITY_A...2         SET      33       0.1452    0.0060745      0.17823      0.20763 GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS
GOMF_ENDOPEPTIDASE_ACTIVATOR...          SET      13      0.31657     0.008317      0.25388      0.10622 GOMF_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY
GOMF_ENDOPEPTIDASE_ACTIVITY              SET     383     -0.16685    -0.023558     0.056115      0.99853 GOMF_ENDOPEPTIDASE_ACTIVITY
GOMF_ENDOPEPTIDASE_REGULATOR...          SET     170     -0.09618   -0.0090993     0.085245      0.87039 GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY
GOMF_ENDOPOLYPHOSPHATASE_ACT...          SET       2      0.32114    0.0033102       1.1306      0.38819 GOMF_ENDOPOLYPHOSPHATASE_ACTIVITY
GOMF_ENONE_REDUCTASE_ACTIVITY            SET       4     -0.84834    -0.012366      0.52322      0.94752 GOMF_ENONE_REDUCTASE_ACTIVITY
GOMF_ENOYL_COA_HYDRATASE_ACT...          SET       7     -0.14324   -0.0027618      0.44673      0.62575 GOMF_ENOYL_COA_HYDRATASE_ACTIVITY
GOMF_ENZYME_ACTIVATOR_ACTIVI...          SET     538    -0.016024   -0.0026702     0.045962      0.63632 GOMF_ENZYME_ACTIVATOR_ACTIVITY
GOMF_ENZYME_INHIBITOR_ACTIVI...          SET     333    -0.073154   -0.0096438     0.058629      0.89393 GOMF_ENZYME_INHIBITOR_ACTIVITY
GOMF_ENZYME_REGULATOR_ACTIVI...          SET    1117    -0.013468    -0.003182     0.032252      0.66187 GOMF_ENZYME_REGULATOR_ACTIVITY
GOMF_ENZYME_SUBSTRATE_ADAPTO...          SET      38     0.049097    0.0022038      0.17525      0.38968 GOMF_ENZYME_SUBSTRATE_ADAPTOR_ACTIVITY
GOMF_EPHRIN_RECEPTOR_ACTIVITY            SET      18      0.53087     0.016409      0.27077     0.024973 GOMF_EPHRIN_RECEPTOR_ACTIVITY
GOMF_EPHRIN_RECEPTOR_BINDING             SET      28      0.24615    0.0094868      0.20206      0.11158 GOMF_EPHRIN_RECEPTOR_BINDING
GOMF_EPIDERMAL_GROWTH_FACTOR...          SET      31    -0.070348   -0.0028526      0.20277      0.63568 GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING
GOMF_EPINEPHRINE_BINDING                 SET       5      0.22389    0.0036486      0.55941       0.3445 GOMF_EPINEPHRINE_BINDING
GOMF_EPOXIDE_HYDROLASE_ACTIV...          SET       6       -0.507   -0.0090507       0.4596      0.86501 GOMF_EPOXIDE_HYDROLASE_ACTIVITY
GOMF_ERBB_3_CLASS_RECEPTOR_B...          SET       5      0.03118   0.00050813      0.39784      0.46877 GOMF_ERBB_3_CLASS_RECEPTOR_BINDING
GOMF_ER_RETENTION_SEQUENCE_B...          SET       5        1.599     0.026058       0.3973   2.8646e-05 GOMF_ER_RETENTION_SEQUENCE_BINDING
GOMF_ESTRADIOL_17_BETA_DEHYD...          SET      16     -0.14436   -0.0042072      0.26396      0.70778 GOMF_ESTRADIOL_17_BETA_DEHYDROGENASE_ACTIVITY
GOMF_ESTROGEN_16_ALPHA_HYDRO...          SET       8     -0.03989   -0.0008222      0.39195      0.54053 GOMF_ESTROGEN_16_ALPHA_HYDROXYLASE_ACTIVITY
GOMF_ESTROGEN_2_HYDROXYLASE_...          SET       5     -0.25599   -0.0041718      0.48908      0.69966 GOMF_ESTROGEN_2_HYDROXYLASE_ACTIVITY
GOMF_EUKARYOTIC_INITIATION_F...          SET       9      0.39814    0.0087041      0.27617     0.074707 GOMF_EUKARYOTIC_INITIATION_FACTOR_4E_BINDING
GOMF_EXCITATORY_EXTRACELLULA...          SET      29    0.0091766   0.00035992      0.20979      0.48256 GOMF_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY
GOMF_EXOGENOUS_PROTEIN_BINDI...          SET      78    -0.072558   -0.0046612      0.12077      0.72601 GOMF_EXOGENOUS_PROTEIN_BINDING
GOMF_EXONUCLEASE_ACTIVITY                SET      81     0.055719    0.0036473      0.10792      0.30283 GOMF_EXONUCLEASE_ACTIVITY
GOMF_EXONUCLEASE_ACTIVITY_AC...          SET      56     0.029303     0.001596      0.13017      0.41095 GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS
GOMF_EXOPEPTIDASE_ACTIVITY               SET      99    -0.036201   -0.0026185      0.10518      0.63464 GOMF_EXOPEPTIDASE_ACTIVITY
GOMF_EXORIBONUCLEASE_ACTIVITY            SET      44    -0.067987   -0.0032833      0.14811      0.67689 GOMF_EXORIBONUCLEASE_ACTIVITY
GOMF_EXTRACELLULARLY_ATP_GAT...          SET       7    -0.058315   -0.0011244      0.42187      0.55497 GOMF_EXTRACELLULARLY_ATP_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY
GOMF_EXTRACELLULAR_LIGAND_GA...          SET      62      0.30524      0.01749      0.14906     0.020298 GOMF_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY
GOMF_EXTRACELLULAR_MATRIX_BI...          SET      54    -0.046912   -0.0025091      0.14187      0.62955 GOMF_EXTRACELLULAR_MATRIX_BINDING
GOMF_EXTRACELLULAR_MATRIX_CO...          SET      10     -0.30536   -0.0070367      0.34907      0.80915 GOMF_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY
GOMF_EXTRACELLULAR_MATRIX_PR...          SET       6      0.11135    0.0019877      0.48035      0.40835 GOMF_EXTRACELLULAR_MATRIX_PROTEIN_BINDING
GOMF_EXTRACELLULAR_MATRIX_ST...1         SET     156     -0.25623     -0.02323     0.089711      0.99785 GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT
GOMF_EXTRACELLULAR_MATRIX_ST...2         SET      19     -0.19226   -0.0061053      0.25246      0.77682 GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE
GOMF_EXTRACELLULAR_MATRIX_ST...3         SET      39     -0.47069    -0.021404      0.18731      0.99401 GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH
GOMF_E_BOX_BINDING                       SET      47      0.40418     0.020172       0.1732     0.009815 GOMF_E_BOX_BINDING
GOMF_FAD_BINDING                         SET      38     -0.10175   -0.0045672      0.16832      0.72723 GOMF_FAD_BINDING
GOMF_FATTY_ACID_BINDING                  SET      49     0.024494    0.0012482      0.14838      0.43444 GOMF_FATTY_ACID_BINDING
GOMF_FATTY_ACID_DERIVATIVE_B...          SET      17     -0.27807   -0.0083531      0.23526      0.88138 GOMF_FATTY_ACID_DERIVATIVE_BINDING
GOMF_FATTY_ACID_LIGASE_ACTIV...          SET      21     0.092296    0.0030812      0.20707       0.3279 GOMF_FATTY_ACID_LIGASE_ACTIVITY
GOMF_FATTY_ACID_OMEGA_HYDROX...          SET       8     -0.33335    -0.006871       0.4004      0.79744 GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY
GOMF_FATTY_ACID_SYNTHASE_ACT...          SET      12      0.20984    0.0052968       0.3104      0.24951 GOMF_FATTY_ACID_SYNTHASE_ACTIVITY
GOMF_FATTY_ACID_TRANSMEMBRAN...          SET      10     -0.21651   -0.0049891      0.27855      0.78149 GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FATTY_ACYL_COA_SYNTHASE...          SET       7      -0.5466    -0.010539      0.49596      0.86479 GOMF_FATTY_ACYL_COA_SYNTHASE_ACTIVITY
GOMF_FATZ_BINDING                        SET       5     -0.18236   -0.0029719      0.39581       0.6775 GOMF_FATZ_BINDING
GOMF_FERRIC_IRON_BINDING                 SET       8       -0.502    -0.010347      0.36757      0.91398 GOMF_FERRIC_IRON_BINDING
GOMF_FERROUS_IRON_BINDING                SET      23      0.03035    0.0010603      0.19966      0.43959 GOMF_FERROUS_IRON_BINDING
GOMF_FERROUS_IRON_TRANSMEMBR...          SET       5      0.30821    0.0050228      0.53441      0.28206 GOMF_FERROUS_IRON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FIBROBLAST_GROWTH_FACTO...1         SET      23     0.048461     0.001693       0.2324      0.41741 GOMF_FIBROBLAST_GROWTH_FACTOR_BINDING
GOMF_FIBROBLAST_GROWTH_FACTO...2         SET       5      0.22726    0.0037035      0.44198      0.30356 GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_ACTIVITY
GOMF_FIBROBLAST_GROWTH_FACTO...3         SET      24     0.022911   0.00081761      0.25626      0.46438 GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING
GOMF_FIBRONECTIN_BINDING                 SET      31     -0.14478   -0.0058706      0.20418      0.76086 GOMF_FIBRONECTIN_BINDING
GOMF_FILAMIN_BINDING                     SET      14     -0.23781   -0.0064833      0.29405      0.79066 GOMF_FILAMIN_BINDING
GOMF_FK506_BINDING                       SET      10   -0.0054412  -0.00012539      0.30973      0.50701 GOMF_FK506_BINDING
GOMF_FLAP_ENDONUCLEASE_ACTIV...          SET       6        0.138    0.0024635       0.3853      0.36011 GOMF_FLAP_ENDONUCLEASE_ACTIVITY
GOMF_FLAVIN_ADENINE_DINUCLEO...          SET      83     -0.14479   -0.0095937      0.10936      0.90723 GOMF_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING
GOMF_FLIPPASE_ACTIVITY                   SET      15     -0.40218    -0.011349       0.3038      0.90721 GOMF_FLIPPASE_ACTIVITY
GOMF_FLOPPASE_ACTIVITY                   SET      15      -0.1733   -0.0048903      0.28836      0.72607 GOMF_FLOPPASE_ACTIVITY
GOMF_FMN_BINDING                         SET      14     -0.11706   -0.0031914       0.2739      0.66545 GOMF_FMN_BINDING
GOMF_FOLIC_ACID_BINDING                  SET      13    -0.081732   -0.0021472      0.28949      0.61116 GOMF_FOLIC_ACID_BINDING
GOMF_FOLIC_ACID_TRANSMEMBRAN...          SET       5     -0.15682   -0.0025556      0.52841      0.61668 GOMF_FOLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FOUR_WAY_JUNCTION_DNA_B...          SET      16      0.11272    0.0032851      0.28113      0.34422 GOMF_FOUR_WAY_JUNCTION_DNA_BINDING
GOMF_FOUR_WAY_JUNCTION_HELIC...          SET       6    -0.069638   -0.0012431      0.43077      0.56421 GOMF_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY
GOMF_FRIZZLED_BINDING                    SET      36      0.45446     0.019856      0.16925    0.0036289 GOMF_FRIZZLED_BINDING
GOMF_FRUCTOSE_2_6_BISPHOSPHA...          SET       4     -0.45638   -0.0066524      0.44577      0.84703 GOMF_FRUCTOSE_2_6_BISPHOSPHATE_2_PHOSPHATASE_ACTIVITY
GOMF_FRUCTOSE_6_PHOSPHATE_BI...          SET       4     -0.39661   -0.0057812      0.45686      0.80733 GOMF_FRUCTOSE_6_PHOSPHATE_BINDING
GOMF_FRUCTOSE_BINDING                    SET       6      0.17807    0.0031788      0.43218      0.34016 GOMF_FRUCTOSE_BINDING
GOMF_FRUCTOSE_TRANSMEMBRANE_...          SET       9     -0.23124   -0.0050554      0.37244      0.73266 GOMF_FRUCTOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_FUCOSE_BINDING                      SET       8     -0.12732   -0.0026244      0.39177       0.6274 GOMF_FUCOSE_BINDING
GOMF_FUCOSYLTRANSFERASE_ACTI...          SET      13    -0.092746   -0.0024366      0.28641      0.62696 GOMF_FUCOSYLTRANSFERASE_ACTIVITY
GOMF_GABA_GATED_CHLORIDE_ION...          SET      11       1.0055     0.024301      0.40427    0.0064427 GOMF_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY
GOMF_GABA_RECEPTOR_ACTIVITY              SET      18      0.52444      0.01621      0.30931     0.044997 GOMF_GABA_RECEPTOR_ACTIVITY
GOMF_GABA_RECEPTOR_BINDING               SET      17      0.52193     0.015679      0.29669     0.039282 GOMF_GABA_RECEPTOR_BINDING
GOMF_GALACTOSIDASE_ACTIVITY              SET       5      -0.2883   -0.0046983       0.3921      0.76891 GOMF_GALACTOSIDASE_ACTIVITY
GOMF_GALACTOSIDE_BINDING                 SET       4     -0.16791   -0.0024475      0.62337      0.60617 GOMF_GALACTOSIDE_BINDING
GOMF_GALACTOSYLCERAMIDASE_AC...          SET       4     -0.54275   -0.0079114      0.57762      0.82629 GOMF_GALACTOSYLCERAMIDASE_ACTIVITY
GOMF_GALACTOSYLTRANSFERASE_A...          SET      29     -0.31317    -0.012283      0.18736      0.95268 GOMF_GALACTOSYLTRANSFERASE_ACTIVITY
GOMF_GAMMA_AMINOBUTYRIC_ACID...1         SET       5      0.36333     0.005921      0.56859      0.26141 GOMF_GAMMA_AMINOBUTYRIC_ACID_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY
GOMF_GAMMA_AMINOBUTYRIC_ACID...2         SET       7      0.32529     0.006272       0.4558      0.23772 GOMF_GAMMA_AMINOBUTYRIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_GAMMA_CATENIN_BINDING               SET      13       1.0046     0.026393      0.33144    0.0012204 GOMF_GAMMA_CATENIN_BINDING
GOMF_GAMMA_TUBULIN_BINDING               SET      29      0.24206    0.0094941      0.21247       0.1273 GOMF_GAMMA_TUBULIN_BINDING
GOMF_GANGLIOSIDE_BINDING                 SET       5     -0.31901   -0.0051988      0.47309      0.74994 GOMF_GANGLIOSIDE_BINDING
GOMF_GAP_JUNCTION_CHANNEL_AC...1         SET      15     -0.34324   -0.0096858      0.28768      0.88358 GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY
GOMF_GAP_JUNCTION_CHANNEL_AC...2         SET       4     -0.15862   -0.0023122      0.45224      0.63711 GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CARDIAC_CONDUCTION_ELECTRICAL_COUPLING
GOMF_GAP_JUNCTION_CHANNEL_AC...3         SET       7     -0.22993   -0.0044333      0.37564      0.72976 GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING
GOMF_GAP_JUNCTION_HEMI_CHANN...          SET       5     -0.21724   -0.0035403      0.53739      0.65699 GOMF_GAP_JUNCTION_HEMI_CHANNEL_ACTIVITY
GOMF_GATED_CHANNEL_ACTIVITY              SET     290      0.21568     0.026565     0.067404    0.0006887 GOMF_GATED_CHANNEL_ACTIVITY
GOMF_GDP_BINDING                         SET      67     -0.14655   -0.0087283      0.12607      0.87748 GOMF_GDP_BINDING
GOMF_GDP_DISSOCIATION_INHIBI...1         SET      14      0.19315    0.0052659      0.25514      0.22451 GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY
GOMF_GDP_DISSOCIATION_INHIBI...2         SET       4      -0.5124    -0.007469      0.50155      0.84652 GOMF_GDP_DISSOCIATION_INHIBITOR_BINDING
GOMF_GDP_PHOSPHATASE_ACTIVITY            SET       9      0.48939     0.010699      0.36933     0.092584 GOMF_GDP_PHOSPHATASE_ACTIVITY
GOMF_GENERAL_TRANSCRIPTION_I...1         SET      44     -0.23027    -0.011121      0.14493      0.94395 GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY
GOMF_GENERAL_TRANSCRIPTION_I...2         SET      50     0.017572    0.0009045      0.14091      0.45038 GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING
GOMF_GLUCOSE_BINDING                     SET      10      0.12122    0.0027934      0.36128      0.36861 GOMF_GLUCOSE_BINDING
GOMF_GLUCOSE_SODIUM_SYMPORTE...          SET       7     -0.10372   -0.0019998      0.46948      0.58742 GOMF_GLUCOSE_SODIUM_SYMPORTER_ACTIVITY
GOMF_GLUCOSIDASE_ACTIVITY                SET      13   -0.0072702    -0.000191      0.30314      0.50957 GOMF_GLUCOSIDASE_ACTIVITY
GOMF_GLUCOSYLTRANSFERASE_ACT...          SET      19      0.01782   0.00056589      0.25594      0.47225 GOMF_GLUCOSYLTRANSFERASE_ACTIVITY
GOMF_GLUCURONOSYLTRANSFERASE...          SET      32    0.0030717   0.00012655      0.21889       0.4944 GOMF_GLUCURONOSYLTRANSFERASE_ACTIVITY
GOMF_GLUCURONOSYL_N_ACETYLGA...          SET       6     -0.42893    -0.007657      0.38244      0.86897 GOMF_GLUCURONOSYL_N_ACETYLGALACTOSAMINYL_PROTEOGLYCAN_4_BETA_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY
GOMF_GLUTAMATE_BINDING                   SET      10      0.38428    0.0088553      0.34494      0.13263 GOMF_GLUTAMATE_BINDING
GOMF_GLUTAMATE_GATED_CALCIUM...          SET       5    -0.043361  -0.00070663      0.46395      0.53723 GOMF_GLUTAMATE_GATED_CALCIUM_ION_CHANNEL_ACTIVITY
GOMF_GLUTAMATE_RECEPTOR_ACTI...          SET      26      0.50356     0.018703      0.22892     0.013919 GOMF_GLUTAMATE_RECEPTOR_ACTIVITY
GOMF_GLUTAMATE_RECEPTOR_BIND...          SET      41    -0.027153   -0.0012659      0.16102      0.56695 GOMF_GLUTAMATE_RECEPTOR_BINDING
GOMF_GLUTAMATE_SODIUM_SYMPOR...          SET       5     -0.42186   -0.0068749      0.56345      0.77298 GOMF_GLUTAMATE_SODIUM_SYMPORTER_ACTIVITY
GOMF_GLUTATHIONE_BINDING                 SET      10      0.41075    0.0094652      0.36847      0.13249 GOMF_GLUTATHIONE_BINDING
GOMF_GLUTATHIONE_DISULFIDE_O...          SET       5      0.19729    0.0032151      0.45717      0.33304 GOMF_GLUTATHIONE_DISULFIDE_OXIDOREDUCTASE_ACTIVITY
GOMF_GLUTATHIONE_HYDROLASE_A...          SET       6     -0.33753   -0.0060254      0.46502      0.76603 GOMF_GLUTATHIONE_HYDROLASE_ACTIVITY
GOMF_GLUTATHIONE_PEROXIDASE_...          SET      20      0.27643    0.0090061      0.21592      0.10024 GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY
GOMF_GLUTATHIONE_TRANSFERASE...          SET      24      0.17617    0.0062867      0.24065      0.23207 GOMF_GLUTATHIONE_TRANSFERASE_ACTIVITY
GOMF_GLUTATHIONE_TRANSMEMBRA...          SET       5     -0.64625    -0.010532      0.54438       0.8824 GOMF_GLUTATHIONE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_GLYCERALDEHYDE_3_PHOSPH...          SET       7   -0.0067322  -0.00012981      0.34398      0.50781 GOMF_GLYCERALDEHYDE_3_PHOSPHATE_DEHYDROGENASE_NADPLUS_NON_PHOSPHORYLATING_ACTIVITY
GOMF_GLYCEROL_CHANNEL_ACTIVI...          SET       5     -0.15378    -0.002506      0.48951      0.62329 GOMF_GLYCEROL_CHANNEL_ACTIVITY
GOMF_GLYCEROL_TRANSMEMBRANE_...          SET       7     -0.22922   -0.0044196      0.44911       0.6951 GOMF_GLYCEROL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOMF_GLYCEROPHOSPHODIESTER_P...          SET       4     -0.47893   -0.0069812      0.62752      0.77733 GOMF_GLYCEROPHOSPHODIESTER_PHOSPHODIESTERASE_ACTIVITY
GOMF_GLYCEROPHOSPHOLIPID_FLI...          SET      12     -0.60495     -0.01527      0.32976       0.9667 GOMF_GLYCEROPHOSPHOLIPID_FLIPPASE_ACTIVITY
GOMF_GLYCINE_BINDING                     SET      10       0.4464     0.010287      0.39319      0.12813 GOMF_GLYCINE_BINDING
GOMF_GLYCINE_N_ACYLTRANSFERA...          SET       4     -0.49253   -0.0071793       0.6988      0.75953 GOMF_GLYCINE_N_ACYLTRANSFERASE_ACTIVITY
