# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_HEPARIN_BIOSYNTHETIC_PR...          SET      11     0.019817   0.00049178      0.41579      0.48099 GOBP_HEPARIN_BIOSYNTHETIC_PROCESS
GOBP_HEPARIN_METABOLIC_PROCE...          SET      16     -0.27276   -0.0081622      0.35144      0.78115 GOBP_HEPARIN_METABOLIC_PROCESS
GOBP_HEPATICOBILIARY_SYSTEM_...          SET     125      0.11709     0.009764      0.11406      0.15232 GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT
GOBP_HEPATIC_STELLATE_CELL_A...          SET       9      0.59628     0.013385      0.48126      0.10768 GOBP_HEPATIC_STELLATE_CELL_ACTIVATION
GOBP_HEPATOCYTE_APOPTOTIC_PR...          SET      15      0.20656    0.0059853      0.31101      0.25329 GOBP_HEPATOCYTE_APOPTOTIC_PROCESS
GOBP_HEPATOCYTE_DIFFERENTIAT...          SET      12      0.35648    0.0092396      0.40601      0.18998 GOBP_HEPATOCYTE_DIFFERENTIATION
GOBP_HEPATOCYTE_GROWTH_FACTO...          SET      13      0.78046     0.021054      0.36414     0.016053 GOBP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_HEPOXILIN_METABOLIC_PRO...          SET       8    -0.082852   -0.0017536      0.46988      0.56998 GOBP_HEPOXILIN_METABOLIC_PROCESS
GOBP_HETEROCHROMATIN_ORGANIZ...          SET      84     0.020183    0.0013812       0.1361      0.44106 GOBP_HETEROCHROMATIN_ORGANIZATION
GOBP_HETEROCYCLE_CATABOLIC_P...          SET     408      0.02201    0.0032893     0.062164      0.36165 GOBP_HETEROCYCLE_CATABOLIC_PROCESS
GOBP_HETEROPHILIC_CELL_CELL_...          SET      47      -0.1777   -0.0091061      0.20869      0.80275 GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
GOBP_HETEROTYPIC_CELL_CELL_A...          SET      61  -0.00013116  -7.6543e-06      0.17488       0.5003 GOBP_HETEROTYPIC_CELL_CELL_ADHESION
GOBP_HEXOSE_CATABOLIC_PROCESS            SET      37     0.053495    0.0024329       0.2158      0.40211 GOBP_HEXOSE_CATABOLIC_PROCESS
GOBP_HEXOSE_PHOSPHATE_TRANSP...          SET       7     -0.26508   -0.0052482       0.4586      0.71837 GOBP_HEXOSE_PHOSPHATE_TRANSPORT
GOBP_HIGH_DENSITY_LIPOPROTEI...1         SET      10     -0.49873    -0.011801      0.36094      0.91647 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY
GOBP_HIGH_DENSITY_LIPOPROTEI...2         SET      10     -0.12587   -0.0029783      0.41112      0.62026 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_HIGH_DENSITY_LIPOPROTEI...3         SET      15      -0.2014   -0.0058358      0.35028      0.71734 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING
GOBP_HINDBRAIN_DEVELOPMENT               SET     138      0.29912     0.026198      0.10619    0.0024283 GOBP_HINDBRAIN_DEVELOPMENT
GOBP_HINDBRAIN_MATURATION                SET       4     -0.15997   -0.0023943      0.69187      0.59142 GOBP_HINDBRAIN_MATURATION
GOBP_HINDBRAIN_MORPHOGENESIS             SET      40      0.12781    0.0060432      0.18695      0.24711 GOBP_HINDBRAIN_MORPHOGENESIS
GOBP_HINDBRAIN_RADIAL_GLIA_G...          SET       8      0.68118     0.014417      0.45845     0.068673 GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION
GOBP_HINDBRAIN_TANGENTIAL_CE...          SET       5      0.55088    0.0092183      0.57383      0.16853 GOBP_HINDBRAIN_TANGENTIAL_CELL_MIGRATION
GOBP_HINDGUT_DEVELOPMENT                 SET       8     -0.33103   -0.0070063      0.49275      0.74914 GOBP_HINDGUT_DEVELOPMENT
GOBP_HINDLIMB_MORPHOGENESIS              SET      34      0.14376     0.006268      0.26689      0.29507 GOBP_HINDLIMB_MORPHOGENESIS
GOBP_HIPPOCAMPAL_NEURON_APOP...          SET       6      0.45773    0.0083904      0.62715      0.23274 GOBP_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS
GOBP_HIPPOCAMPUS_DEVELOPMENT             SET      76      0.30449     0.019826      0.14989     0.021115 GOBP_HIPPOCAMPUS_DEVELOPMENT
GOBP_HIPPO_SIGNALING                     SET      40      0.38851      0.01837      0.22127     0.039573 GOBP_HIPPO_SIGNALING
GOBP_HISTAMINE_METABOLIC_PRO...          SET       6      0.62785     0.011509      0.60296      0.14888 GOBP_HISTAMINE_METABOLIC_PROCESS
GOBP_HISTAMINE_SECRETION                 SET      11     -0.58782    -0.014587      0.35432      0.95143 GOBP_HISTAMINE_SECRETION
GOBP_HISTAMINE_TRANSPORT                 SET      14     -0.37794     -0.01058      0.33178      0.87267 GOBP_HISTAMINE_TRANSPORT
GOBP_HISTIDINE_CATABOLIC_PRO...          SET       8    -0.021825  -0.00046193      0.40798      0.52133 GOBP_HISTIDINE_CATABOLIC_PROCESS
GOBP_HISTIDINE_METABOLIC_PRO...          SET      10    -0.066454   -0.0015724      0.36483      0.57227 GOBP_HISTIDINE_METABOLIC_PROCESS
GOBP_HISTONE_ARGININE_METHYL...          SET       8      0.14026    0.0029686      0.41578      0.36793 GOBP_HISTONE_ARGININE_METHYLATION
GOBP_HISTONE_DEACETYLATION               SET      81      0.33852     0.022751      0.13549    0.0062411 GOBP_HISTONE_DEACETYLATION
GOBP_HISTONE_DEMETHYLATION               SET      19      0.16199    0.0052822      0.28142      0.28244 GOBP_HISTONE_DEMETHYLATION
GOBP_HISTONE_DEUBIQUITINATION            SET      43      0.26832     0.013153       0.2007     0.090632 GOBP_HISTONE_DEUBIQUITINATION
GOBP_HISTONE_H2A_ACETYLATION             SET      20    -0.016946  -0.00056689      0.26053      0.52593 GOBP_HISTONE_H2A_ACETYLATION
GOBP_HISTONE_H2A_K119_MONOUB...          SET       7     -0.15844    -0.003137      0.47688      0.63015 GOBP_HISTONE_H2A_K119_MONOUBIQUITINATION
GOBP_HISTONE_H2A_K63_LINKED_...1         SET       8      0.50025     0.010588      0.51937      0.16774 GOBP_HISTONE_H2A_K63_LINKED_DEUBIQUITINATION
GOBP_HISTONE_H2A_K63_LINKED_...2         SET       6      0.10086    0.0018487      0.51138      0.42183 GOBP_HISTONE_H2A_K63_LINKED_UBIQUITINATION
GOBP_HISTONE_H2A_MONOUBIQUIT...          SET      16      0.15359    0.0045962       0.3445      0.32786 GOBP_HISTONE_H2A_MONOUBIQUITINATION
GOBP_HISTONE_H2A_UBIQUITINAT...          SET      24   -0.0084166   -0.0003084      0.26664      0.51259 GOBP_HISTONE_H2A_UBIQUITINATION
GOBP_HISTONE_H2B_UBIQUITINAT...          SET      10     -0.39586   -0.0093668      0.39083      0.84443 GOBP_HISTONE_H2B_UBIQUITINATION
GOBP_HISTONE_H3_ACETYLATION              SET      63      0.19117     0.011337      0.15148      0.10348 GOBP_HISTONE_H3_ACETYLATION
GOBP_HISTONE_H3_DEACETYLATION            SET      12      0.10192    0.0026416      0.36844      0.39104 GOBP_HISTONE_H3_DEACETYLATION
GOBP_HISTONE_H3_K14_ACETYLAT...          SET      14      0.38007      0.01064      0.29852      0.10149 GOBP_HISTONE_H3_K14_ACETYLATION
GOBP_HISTONE_H3_K27_METHYLAT...          SET      12     -0.36339   -0.0094186      0.32642      0.86719 GOBP_HISTONE_H3_K27_METHYLATION
GOBP_HISTONE_H3_K27_TRIMETHY...          SET       7     -0.85953    -0.017017      0.48591      0.96154 GOBP_HISTONE_H3_K27_TRIMETHYLATION
GOBP_HISTONE_H3_K36_DEMETHYL...          SET       4      0.23498    0.0035171      0.59309      0.34598 GOBP_HISTONE_H3_K36_DEMETHYLATION
GOBP_HISTONE_H3_K36_METHYLAT...          SET       6     -0.25089   -0.0045988      0.51014      0.68856 GOBP_HISTONE_H3_K36_METHYLATION
GOBP_HISTONE_H3_K4_DEMETHYLA...          SET       4      0.32588    0.0048777      0.64068       0.3055 GOBP_HISTONE_H3_K4_DEMETHYLATION
GOBP_HISTONE_H3_K4_DIMETHYLA...          SET       6     -0.41316   -0.0075733      0.74036      0.71159 GOBP_HISTONE_H3_K4_DIMETHYLATION
GOBP_HISTONE_H3_K4_METHYLATI...          SET      58    -0.038162   -0.0021717      0.17017      0.58872 GOBP_HISTONE_H3_K4_METHYLATION
GOBP_HISTONE_H3_K4_MONOMETHY...          SET       8    -0.056478   -0.0011954      0.50888      0.54419 GOBP_HISTONE_H3_K4_MONOMETHYLATION
GOBP_HISTONE_H3_K4_TRIMETHYL...          SET      18     -0.23659   -0.0075089      0.28917      0.79336 GOBP_HISTONE_H3_K4_TRIMETHYLATION
GOBP_HISTONE_H3_K9_ACETYLATI...          SET      11     -0.10273   -0.0025494       0.3225      0.62496 GOBP_HISTONE_H3_K9_ACETYLATION
GOBP_HISTONE_H3_K9_DEMETHYLA...          SET       6      0.49801    0.0091288      0.46468      0.14193 GOBP_HISTONE_H3_K9_DEMETHYLATION
GOBP_HISTONE_H3_K9_DIMETHYLA...          SET       4     -0.35024   -0.0052423      0.44635      0.78368 GOBP_HISTONE_H3_K9_DIMETHYLATION
GOBP_HISTONE_H3_K9_METHYLATI...          SET      19     -0.31019    -0.010114      0.25781      0.88553 GOBP_HISTONE_H3_K9_METHYLATION
GOBP_HISTONE_H3_K9_MODIFICAT...          SET      28     -0.16988   -0.0067228      0.20816      0.79277 GOBP_HISTONE_H3_K9_MODIFICATION
GOBP_HISTONE_H3_K9_TRIMETHYL...          SET       8      -0.2132   -0.0045123      0.31568      0.75027 GOBP_HISTONE_H3_K9_TRIMETHYLATION
GOBP_HISTONE_H4_ACETYLATION              SET      56     -0.10395   -0.0058128      0.16342      0.73763 GOBP_HISTONE_H4_ACETYLATION
GOBP_HISTONE_H4_DEACETYLATION            SET       7      0.13701    0.0027126      0.61424      0.41175 GOBP_HISTONE_H4_DEACETYLATION
GOBP_HISTONE_H4_K12_ACETYLAT...          SET       6     -0.13837   -0.0025364      0.44023      0.62335 GOBP_HISTONE_H4_K12_ACETYLATION
GOBP_HISTONE_H4_K16_ACETYLAT...          SET      15    -0.024267  -0.00070315      0.31899      0.53032 GOBP_HISTONE_H4_K16_ACETYLATION
GOBP_HISTONE_H4_K20_METHYLAT...          SET       6      -0.1901   -0.0034847      0.46583       0.6584 GOBP_HISTONE_H4_K20_METHYLATION
GOBP_HISTONE_H4_K20_TRIMETHY...          SET       5      -0.4069   -0.0068089      0.51255      0.78636 GOBP_HISTONE_H4_K20_TRIMETHYLATION
GOBP_HISTONE_H4_K5_ACETYLATI...          SET      13    -0.082983   -0.0022386      0.34758      0.59435 GOBP_HISTONE_H4_K5_ACETYLATION
GOBP_HISTONE_H4_R3_METHYLATI...          SET       6     -0.14282   -0.0026179      0.45731      0.62259 GOBP_HISTONE_H4_R3_METHYLATION
GOBP_HISTONE_LYSINE_METHYLAT...          SET      92     -0.11212   -0.0080282      0.12959      0.80652 GOBP_HISTONE_LYSINE_METHYLATION
GOBP_HISTONE_METHYLATION                 SET     121   -0.0067899  -0.00055712      0.11102      0.52438 GOBP_HISTONE_METHYLATION
GOBP_HISTONE_MODIFICATION                SET     425     0.074647      0.01138     0.060064      0.10698 GOBP_HISTONE_MODIFICATION
GOBP_HISTONE_MONOUBIQUITINAT...          SET      27    -0.023277  -0.00090458      0.25147      0.53687 GOBP_HISTONE_MONOUBIQUITINATION
GOBP_HISTONE_MRNA_CATABOLIC_...          SET      14    -0.092011   -0.0025757      0.28949      0.62469 GOBP_HISTONE_MRNA_CATABOLIC_PROCESS
GOBP_HISTONE_MRNA_METABOLIC_...          SET      22      0.23539    0.0082586      0.24814      0.17141 GOBP_HISTONE_MRNA_METABOLIC_PROCESS
GOBP_HISTONE_UBIQUITINATION              SET      39     -0.14352   -0.0067008      0.20655      0.75642 GOBP_HISTONE_UBIQUITINATION
GOBP_HIS_PURKINJE_SYSTEM_DEV...          SET       5     -0.38706    -0.006477      0.69171      0.71211 GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT
GOBP_HOMEOSTASIS_OF_NUMBER_O...1         SET     271    0.0047127   0.00057624     0.075018      0.47495 GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS
GOBP_HOMEOSTASIS_OF_NUMBER_O...2         SET      28      0.56118     0.022208      0.25095     0.012675 GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE
GOBP_HOMEOSTATIC_PROCESS                 SET    1502    -0.029245   -0.0081183     0.034962      0.79855 GOBP_HOMEOSTATIC_PROCESS
GOBP_HOMOCYSTEINE_METABOLIC_...          SET      10      0.25379    0.0060051      0.41008        0.268 GOBP_HOMOCYSTEINE_METABOLIC_PROCESS
GOBP_HOMOLOGOUS_CHROMOSOME_P...          SET      50    -0.004573  -0.00024168       0.1793      0.51017 GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS
GOBP_HOMOLOGOUS_CHROMOSOME_S...          SET      59    -0.058154   -0.0033377        0.168      0.63538 GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION
GOBP_HOMOLOGOUS_RECOMBINATION            SET      60      0.03552    0.0020558      0.15845      0.41131 GOBP_HOMOLOGOUS_RECOMBINATION
GOBP_HOMOPHILIC_CELL_ADHESIO...          SET     154      0.31762     0.029373      0.12882    0.0068451 GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES
GOBP_HOMOSERINE_METABOLIC_PR...          SET       2     -0.12691   -0.0013433      0.86895      0.55806 GOBP_HOMOSERINE_METABOLIC_PROCESS
GOBP_HOMOTYPIC_CELL_CELL_ADH...          SET      90     -0.12694   -0.0089908      0.13704      0.82286 GOBP_HOMOTYPIC_CELL_CELL_ADHESION
GOBP_HORMONE_BIOSYNTHETIC_PR...          SET      59     0.060015    0.0034445      0.15416      0.34853 GOBP_HORMONE_BIOSYNTHETIC_PROCESS
GOBP_HORMONE_CATABOLIC_PROCE...          SET      11     -0.42523    -0.010553      0.36768      0.87626 GOBP_HORMONE_CATABOLIC_PROCESS
GOBP_HORMONE_MEDIATED_SIGNAL...          SET     171     0.037711    0.0036732     0.097892      0.35004 GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY
GOBP_HORMONE_METABOLIC_PROCE...          SET     220    -0.023551   -0.0025983     0.088867       0.6045 GOBP_HORMONE_METABOLIC_PROCESS
GOBP_HORMONE_TRANSPORT                   SET     288     0.011431    0.0014401     0.076142      0.44034 GOBP_HORMONE_TRANSPORT
GOBP_HOST_MEDIATED_REGULATIO...          SET       8     -0.47262    -0.010003      0.37395      0.89685 GOBP_HOST_MEDIATED_REGULATION_OF_INTESTINAL_MICROBIOTA_COMPOSITION
GOBP_HUMORAL_IMMUNE_RESPONSE             SET     204     -0.29561    -0.031421      0.10022      0.99841 GOBP_HUMORAL_IMMUNE_RESPONSE
GOBP_HUMORAL_IMMUNE_RESPONSE...          SET      39    -0.045413   -0.0021203      0.22495      0.57999 GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN
GOBP_HYALOID_VASCULAR_PLEXUS...          SET       7      0.19161    0.0037936      0.45321      0.33623 GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION
GOBP_HYALURONAN_BIOSYNTHETIC...          SET      13      -0.5159    -0.013917      0.37948      0.91299 GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS
GOBP_HYALURONAN_CATABOLIC_PR...          SET      16     -0.78733    -0.023561      0.34662      0.98843 GOBP_HYALURONAN_CATABOLIC_PROCESS
GOBP_HYALURONAN_METABOLIC_PR...          SET      33     -0.52723    -0.022648      0.23789      0.98666 GOBP_HYALURONAN_METABOLIC_PROCESS
GOBP_HYDROCARBON_METABOLIC_P...          SET       7      0.14237    0.0028188      0.49642      0.38714 GOBP_HYDROCARBON_METABOLIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_BIOSY...          SET      14      0.36742     0.010285      0.35573      0.15084 GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_CATAB...          SET      25     -0.30032    -0.011231      0.26494       0.8715 GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_METAB...          SET      43    0.0072238   0.00035412      0.20549      0.48598 GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS
GOBP_HYDROGEN_SULFIDE_METABO...          SET       3       1.8592     0.024101       0.9074     0.020241 GOBP_HYDROGEN_SULFIDE_METABOLIC_PROCESS
GOBP_HYPEROSMOTIC_RESPONSE               SET      26     0.050632    0.0019309      0.27699      0.42748 GOBP_HYPEROSMOTIC_RESPONSE
GOBP_HYPEROSMOTIC_SALINITY_R...          SET      13     -0.22172   -0.0059811      0.37353      0.72359 GOBP_HYPEROSMOTIC_SALINITY_RESPONSE
GOBP_HYPERSENSITIVITY                    SET      10      0.72464     0.017146      0.46035     0.057742 GOBP_HYPERSENSITIVITY
GOBP_HYPOTHALAMUS_CELL_DIFFE...          SET      12     0.082936    0.0021496      0.39428       0.4167 GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION
GOBP_HYPOTHALAMUS_CELL_MIGRA...          SET       6     -0.21611   -0.0039615      0.62234       0.6358 GOBP_HYPOTHALAMUS_CELL_MIGRATION
GOBP_HYPOTHALAMUS_DEVELOPMENT            SET      21     0.076305    0.0026156      0.28906       0.3959 GOBP_HYPOTHALAMUS_DEVELOPMENT
GOBP_HYPOTHALAMUS_GONADOTROP...          SET       7     -0.78742     -0.01559      0.57461       0.9147 GOBP_HYPOTHALAMUS_GONADOTROPHIN_RELEASING_HORMONE_NEURON_DIFFERENTIATION
GOBP_HYPOTONIC_RESPONSE                  SET      11     -0.14119   -0.0035038      0.35611      0.65412 GOBP_HYPOTONIC_RESPONSE
GOBP_HYPOXIA_INDUCIBLE_FACTO...          SET       3     -0.14332   -0.0018578      0.76359      0.57444 GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY
GOBP_ICOSANOID_BIOSYNTHETIC_...          SET      46    -0.069754   -0.0035364      0.19034      0.64299 GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS
GOBP_ICOSANOID_CATABOLIC_PRO...          SET       8     -0.35309   -0.0074731      0.46295      0.77717 GOBP_ICOSANOID_CATABOLIC_PROCESS
GOBP_ICOSANOID_METABOLIC_PRO...          SET     104      -0.1133   -0.0086227      0.12868       0.8107 GOBP_ICOSANOID_METABOLIC_PROCESS
GOBP_ICOSANOID_SECRETION                 SET      44     -0.13581   -0.0067341      0.19359      0.75851 GOBP_ICOSANOID_SECRETION
GOBP_ICOSANOID_TRANSPORT                 SET      61   -0.0030857  -0.00018007      0.16701      0.50737 GOBP_ICOSANOID_TRANSPORT
GOBP_IMMATURE_B_CELL_DIFFERE...          SET      12      0.58776     0.015234      0.31839     0.032451 GOBP_IMMATURE_B_CELL_DIFFERENTIATION
GOBP_IMMATURE_T_CELL_PROLIFE...          SET      12     -0.22835   -0.0059184      0.34975      0.74308 GOBP_IMMATURE_T_CELL_PROLIFERATION
GOBP_IMMUNE_COMPLEX_CLEARANCE            SET       5       0.1929     0.003228      0.64941      0.38322 GOBP_IMMUNE_COMPLEX_CLEARANCE
GOBP_IMMUNE_EFFECTOR_PROCESS             SET     561     0.032653    0.0056968     0.056964      0.28325 GOBP_IMMUNE_EFFECTOR_PROCESS
GOBP_IMMUNE_RESPONSE                     SET    1427   0.00059651   0.00016177     0.036128      0.49341 GOBP_IMMUNE_RESPONSE
GOBP_IMMUNE_RESPONSE_INHIBIT...1         SET       8      -0.1971   -0.0041716      0.38266      0.69674 GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GOBP_IMMUNE_RESPONSE_INHIBIT...2         SET      10    -0.090818   -0.0021489      0.34842      0.60282 GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION
GOBP_IMMUNE_RESPONSE_REGULAT...1         SET     269      0.13947     0.016991     0.080531      0.04166 GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GOBP_IMMUNE_RESPONSE_REGULAT...2         SET      25      0.42367     0.015844      0.25265     0.046789 GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS
GOBP_IMMUNE_RESPONSE_REGULAT...3         SET     375      0.11509     0.016504     0.068075     0.045468 GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY
GOBP_IMMUNE_RESPONSE_TO_TUMO...          SET      22      0.31687     0.011117      0.29373      0.14036 GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL
GOBP_IMMUNE_SYSTEM_DEVELOPME...          SET     188    -0.031657   -0.0032316     0.095146      0.63032 GOBP_IMMUNE_SYSTEM_DEVELOPMENT
GOBP_IMMUNOGLOBULIN_PRODUCTI...1         SET     111    -0.013405   -0.0010537      0.12433      0.54293 GOBP_IMMUNOGLOBULIN_PRODUCTION
GOBP_IMMUNOGLOBULIN_PRODUCTI...2         SET      66   -0.0028924  -0.00017555      0.16503      0.50699 GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE
GOBP_IMMUNOGLOBULIN_V_D_J_RE...          SET       8      0.64204     0.013589      0.44051       0.0725 GOBP_IMMUNOGLOBULIN_V_D_J_RECOMBINATION
GOBP_IMMUNOLOGICAL_MEMORY_FO...          SET      13     -0.81069    -0.021869      0.40251      0.97799 GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS
GOBP_IMMUNOLOGICAL_MEMORY_PR...          SET      15     -0.44687    -0.012948      0.37346      0.88425 GOBP_IMMUNOLOGICAL_MEMORY_PROCESS
GOBP_IMMUNOLOGICAL_SYNAPSE_F...          SET      15      0.38962     0.011289      0.35683      0.13745 GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION
GOBP_IMPORT_ACROSS_PLASMA_ME...          SET     190     0.002979    0.0003057     0.097234      0.48778 GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_IMPORT_INTO_CELL                    SET     240     0.053642    0.0061779      0.08673      0.26813 GOBP_IMPORT_INTO_CELL
GOBP_IMPORT_INTO_NUCLEUS                 SET     156    -0.068452    -0.006371     0.098523       0.7564 GOBP_IMPORT_INTO_NUCLEUS
GOBP_IMP_BIOSYNTHETIC_PROCESS            SET       9    -0.091961   -0.0020644      0.32876      0.61015 GOBP_IMP_BIOSYNTHETIC_PROCESS
GOBP_IMP_CATABOLIC_PROCESS               SET       5     -0.87749    -0.014684      0.58484      0.93323 GOBP_IMP_CATABOLIC_PROCESS
GOBP_IMP_METABOLIC_PROCESS               SET      16     -0.16881   -0.0050516      0.26347      0.73914 GOBP_IMP_METABOLIC_PROCESS
GOBP_IMP_SALVAGE                         SET       4     -0.19975   -0.0029898      0.55931      0.63951 GOBP_IMP_SALVAGE
GOBP_INCLUSION_BODY_ASSEMBLY             SET      23   0.00053893   1.9332e-05       0.2929      0.49927 GOBP_INCLUSION_BODY_ASSEMBLY
GOBP_INDOLALKYLAMINE_METABOL...          SET      11      0.11078    0.0027491      0.37237      0.38305 GOBP_INDOLALKYLAMINE_METABOLIC_PROCESS
GOBP_INDOLE_CONTAINING_COMPO...1         SET       5     0.086412     0.001446      0.54178      0.43664 GOBP_INDOLE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GOBP_INDOLE_CONTAINING_COMPO...2         SET      22      0.29624     0.010393      0.27789      0.14322 GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_INDUCTION_OF_BACTERIAL_...          SET       6     -0.33153   -0.0060771      0.60424      0.70838 GOBP_INDUCTION_OF_BACTERIAL_AGGLUTINATION
GOBP_INDUCTION_OF_POSITIVE_C...          SET      13     0.048014    0.0012952      0.38042      0.44978 GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS
GOBP_INFLAMMASOME_COMPLEX_AS...          SET      31     0.078679    0.0032759      0.24896      0.37599 GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY
GOBP_INFLAMMATORY_CELL_APOPT...          SET      22     -0.11952   -0.0041932       0.2764      0.66728 GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS
GOBP_INFLAMMATORY_RESPONSE               SET     712    -0.068768    -0.013457     0.050508      0.91332 GOBP_INFLAMMATORY_RESPONSE
GOBP_INFLAMMATORY_RESPONSE_T...1         SET      67      0.14878     0.009098      0.16842      0.18852 GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS
GOBP_INFLAMMATORY_RESPONSE_T...2         SET      14      0.15627    0.0043746      0.34344      0.32455 GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING
GOBP_INHIBITION_OF_NEUROEPIT...          SET       5     -0.05058   -0.0008464      0.68276      0.52953 GOBP_INHIBITION_OF_NEUROEPITHELIAL_CELL_DIFFERENTIATION
GOBP_INHIBITORY_POSTSYNAPTIC...          SET      15      0.42578     0.012337      0.35719      0.11663 GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL
GOBP_INHIBITORY_SYNAPSE_ASSE...          SET      16     -0.50129    -0.015001      0.37628       0.9086 GOBP_INHIBITORY_SYNAPSE_ASSEMBLY
GOBP_INNATE_IMMUNE_RESPONSE              SET     767     0.039776    0.0080659     0.048155      0.20441 GOBP_INNATE_IMMUNE_RESPONSE
GOBP_INNATE_IMMUNE_RESPONSE_...1         SET      68      0.27367     0.016858      0.16451     0.048117 GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GOBP_INNATE_IMMUNE_RESPONSE_...2         SET     181         0.11      0.01102      0.09792      0.13065 GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNALING_PATHWAY
GOBP_INNATE_IMMUNE_RESPONSE_...3         SET      16     -0.19492   -0.0058331      0.34314        0.715 GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA
GOBP_INNERVATION                         SET      27     0.017051   0.00066264      0.26713      0.47455 GOBP_INNERVATION
GOBP_INNER_CELL_MASS_CELL_DI...          SET       7     -0.11273   -0.0022319      0.53312      0.58373 GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION
GOBP_INNER_CELL_MASS_CELL_PR...          SET      14    -0.016546  -0.00046319      0.31854      0.52071 GOBP_INNER_CELL_MASS_CELL_PROLIFERATION
GOBP_INNER_DYNEIN_ARM_ASSEMB...          SET      15      -0.4776    -0.013839      0.31782      0.93354 GOBP_INNER_DYNEIN_ARM_ASSEMBLY
GOBP_INNER_EAR_AUDITORY_RECE...          SET      40     0.077512    0.0036651      0.21423      0.35875 GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION
GOBP_INNER_EAR_MORPHOGENESIS             SET      91    -0.090888   -0.0064727      0.14383      0.73628 GOBP_INNER_EAR_MORPHOGENESIS
