ancestry	pleio_model	result_type	term	full_name	expected_constituent_traits	available_constituent_traits	missing_constituent_traits	comparison_complete	pleio_tested	pleio_n_genes	pleio_beta	pleio_beta_std	pleio_se	pleio_p	pleio_p_bh	pleio_bonf_threshold	pleio_bonf_sig_positive	pleio_fdr_sig_positive	ea_tested	ea_n_genes	ea_beta	ea_beta_std	ea_se	ea_p	ea_p_bh	ea_bonf_threshold	ea_bonf_sig_positive	ea_fdr_sig_positive	ea_same_beta_sign	cf_tested	cf_n_genes	cf_beta	cf_beta_std	cf_se	cf_p	cf_p_bh	cf_bonf_threshold	cf_bonf_sig_positive	cf_fdr_sig_positive	cf_same_beta_sign	mdd_tested	mdd_n_genes	mdd_beta	mdd_beta_std	mdd_se	mdd_p	mdd_p_bh	mdd_bonf_threshold	mdd_bonf_sig_positive	mdd_fdr_sig_positive	mdd_same_beta_sign	scz_tested	scz_n_genes	scz_beta	scz_beta_std	scz_se	scz_p	scz_p_bh	scz_bonf_threshold	scz_bonf_sig_positive	scz_fdr_sig_positive	scz_same_beta_sign	n_available_constituent_traits	n_missing_constituent_traits	n_constituent_bonf_sig	constituent_traits_bonf_sig	any_constituent_bonf_sig	classification_bonferroni	n_constituent_fdr_sig	constituent_traits_fdr_sig	any_constituent_fdr_sig	classification_fdr
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_NEURON_PROJECTION	GOCC_NEURON_PROJECTION	EA;CF;SCZ	EA;CF;SCZ		True	True	1246.0	0.24854	0.062489	0.045939	3.1926e-08	4.176903138461538e-05	2.9397930385700847e-06	True	True	True	1257	0.12464	0.031018	0.036749	0.00034813	0.0506097706837606	2.9396202010700218e-06	False	False	True	True	1255.0	0.15175	0.037857	0.031259	6.0807e-07	0.0007955426584615	2.9397930385700847e-06	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	1255.0	0.14815	0.036942	0.030996	8.8476e-07	0.001003199872	2.9397930385700847e-06	True	True	True	3	0	2	CF;SCZ	True	PLEIO_shared_with_available_constituent	2	CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_NEURON_TO_NEURON_SYNAPSE	GOCC_NEURON_TO_NEURON_SYNAPSE	EA;CF;SCZ	EA;CF;SCZ		True	True	359.0	0.497	0.068789	0.08404	1.7044e-09	5.79768704e-06	2.9397930385700847e-06	True	True	True	360	0.35258	0.048132	0.067895	1.046e-07	0.0001344925928571	2.9396202010700218e-06	True	True	True	True	360.0	0.24908	0.034116	0.056988	6.2278e-06	0.005034436032	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	360.0	0.32129	0.043986	0.056495	6.5707e-09	5.58772328e-05	2.9397930385700847e-06	True	True	True	3	0	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPSE	GOCC_POSTSYNAPSE	EA;CF;SCZ	EA;CF;SCZ		True	True	618.0	0.4065	0.073287	0.065058	2.1255e-10	1.8075252e-06	2.9397930385700847e-06	True	True	True	622	0.26819	0.047782	0.051749	1.107e-07	0.0001344925928571	2.9396202010700218e-06	True	True	True	True	622.0	0.19137	0.03421	0.044168	7.4001e-06	0.005034436032	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	621.0	0.23681	0.04228	0.043833	3.3268e-08	0.0001457318331428	2.9397930385700847e-06	True	True	True	3	0	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPTIC_MEMBRANE	GOCC_POSTSYNAPTIC_MEMBRANE	EA;CF;SCZ	EA;CF;SCZ		True	True	257.0	0.69544	0.081671	0.10393	1.1421e-11	1.94248368e-07	2.9397930385700847e-06	True	True	True	257	0.34423	0.039814	0.083156	1.7477e-05	0.0063248147446808	2.9396202010700218e-06	False	True	True	True	257.0	0.30134	0.034971	0.070003	8.4054e-06	0.0054977752571428	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	257.0	0.3741	0.043394	0.070201	5.0032e-08	0.0001457318331428	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_POSTSYNAPTIC_SPECIALIZA...1	GOCC_POSTSYNAPTIC_SPECIALIZATION	EA;CF;SCZ	EA;CF;SCZ		True	True	341.0	0.51374	0.069335	0.08673	1.6074e-09	5.79768704e-06	2.9397930385700847e-06	True	True	True	342	0.33453	0.044533	0.06961	7.7693e-07	0.0005807612121739	2.9396202010700218e-06	True	True	True	True	342.0	0.23618	0.031546	0.058776	2.9426e-05	0.011639009488372	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	342.0	0.36195	0.048322	0.058226	2.6036e-10	4.4282028800000005e-06	2.9397930385700847e-06	True	True	True	3	0	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_SOMATODENDRITIC_COMPART...	GOCC_SOMATODENDRITIC_COMPARTMENT	EA;CF;SCZ	EA;CF;SCZ		True	True	781.0	0.28946	0.058395	0.057538	2.4697e-07	0.0002000221790476	2.9397930385700847e-06	True	True	True	791	0.13743	0.027484	0.04577	0.0013404	0.1162655807106599	2.9396202010700218e-06	False	False	True	True	789.0	0.17092	0.034254	0.038878	5.5371e-06	0.00470874984	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	788.0	0.19051	0.038139	0.038272	3.2476e-07	0.0004997659066666	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	PLEIO_shared_with_available_constituent	2	CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_SYNAPSE	GOCC_SYNAPSE	EA;CF;SCZ	EA;CF;SCZ		True	True	1347.0	0.24504	0.063867	0.044485	1.8393e-08	2.8438922181818187e-05	2.9397930385700847e-06	True	True	True	1371	0.16827	0.043593	0.03503	7.8532e-07	0.0005807612121739	2.9396202010700218e-06	True	True	True	True	1367.0	0.12307	0.03194	0.029647	1.6613e-05	0.0083104089411764	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	1366.0	0.14049	0.036431	0.029554	1.0071e-06	0.0010705473	2.9397930385700847e-06	True	True	True	3	0	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOCC_SYNAPTIC_MEMBRANE	GOCC_SYNAPTIC_MEMBRANE	EA;CF;SCZ	EA;CF;SCZ		True	True	361.0	0.51716	0.071774	0.086244	1.0295e-09	5.79768704e-06	2.9397930385700847e-06	True	True	True	363	0.25066	0.034357	0.069639	0.0001599	0.0294347146236559	2.9396202010700218e-06	False	True	True	True	363.0	0.24745	0.034031	0.058384	1.1317e-05	0.0058693061818181	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	363.0	0.30894	0.042468	0.058336	5.9979e-08	0.0001457318331428	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	competitive_gene_set	GOMF_VOLTAGE_GATED_MONOATOMI...2	GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	EA;CF;SCZ	EA;CF;SCZ		True	True	134.0	0.77714	0.066124	0.14956	1.0297e-07	0.000109271397647	2.9397930385700847e-06	True	True	True	135	0.38931	0.032741	0.11558	0.00037906	0.0528477995081967	2.9396202010700218e-06	False	False	True	True	134.0	0.44925	0.037771	0.10083	4.2128e-06	0.0039806279111111	2.9397930385700847e-06	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	135.0	0.48837	0.041192	0.098427	3.5261e-07	0.0004997659066666	2.9397930385700847e-06	True	True	True	3	0	1	SCZ	True	PLEIO_shared_with_available_constituent	2	CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Amygdala	Brain_Amygdala	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.14081	0.23871	0.014519	1.7656e-22	9.53424e-22	0.0009259259259259	True	True	True	17276	0.082276	0.14009	0.011678	9.5996e-13	5.759760000000001e-12	0.0009259259259259	True	True	True	True	17202.0	0.07193	0.12239	0.0098866	1.8053e-13	1.08318e-12	0.0009259259259259	True	True	True	True	17002.0	0.053405	0.090639	0.009907	3.5616e-08	2.40408e-07	0.0009259259259259	True	True	True	True	17211.0	0.065987	0.11226	0.0098594	1.1314e-11	6.7884e-11	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Anterior_cingulate_cor...	Brain_Anterior_cingulate_cortex_BA24	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.15555	0.27342	0.01338	2.0524e-31	2.216592e-30	0.0009259259259259	True	True	True	17276	0.090868	0.16041	0.01078	1.8792e-17	2.029536e-16	0.0009259259259259	True	True	True	True	17202.0	0.07507	0.13242	0.0091278	1.0561e-16	1.140588e-15	0.0009259259259259	True	True	True	True	17002.0	0.061271	0.10782	0.0091208	9.5531e-12	1.0317348e-10	0.0009259259259259	True	True	True	True	17211.0	0.073476	0.1296	0.0090756	3.0439e-16	3.287412e-15	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Caudate_basal_ganglia	Brain_Caudate_basal_ganglia	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.14121	0.24267	0.014547	1.6208e-22	9.53424e-22	0.0009259259259259	True	True	True	17276	0.080571	0.13909	0.011736	3.4321e-12	1.853334e-11	0.0009259259259259	True	True	True	True	17202.0	0.069202	0.11936	0.0099427	1.7668e-12	9.54072e-12	0.0009259259259259	True	True	True	True	17002.0	0.051033	0.087811	0.0099267	1.3833e-07	8.2998e-07	0.0009259259259259	True	True	True	True	17211.0	0.066646	0.11495	0.009903	8.7818e-12	5.927715e-11	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.15528	0.3105	0.011204	1.01e-43	5.4540000000000005e-42	0.0009259259259259	True	True	True	17276	0.096126	0.19281	0.0090472	1.3877e-26	7.493580000000001e-25	0.0009259259259259	True	True	True	True	17202.0	0.076435	0.15321	0.0077091	2.0893e-23	5.64111e-22	0.0009259259259259	True	True	True	True	17002.0	0.059153	0.11838	0.0076676	6.4361e-15	2.72952e-13	0.0009259259259259	True	True	True	True	17211.0	0.074842	0.14999	0.0076537	8.0591e-23	3.62583e-21	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Cerebellum	Brain_Cerebellum	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.15621	0.30891	0.011551	9.8794e-42	2.667438e-40	0.0009259259259259	True	True	True	17276	0.096154	0.19079	0.0093222	3.607900000000001e-25	9.741330000000003e-24	0.0009259259259259	True	True	True	True	17202.0	0.079264	0.15716	0.0079503	1.2063e-23	5.64111e-22	0.0009259259259259	True	True	True	True	17002.0	0.060106	0.11897	0.0079044	1.5164e-14	2.72952e-13	0.0009259259259259	True	True	True	True	17211.0	0.076704	0.15206	0.0078863	1.3429e-22	3.62583e-21	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Cortex	Brain_Cortex	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.16618	0.30153	0.013205	1.9243e-36	2.597805e-35	0.0009259259259259	True	True	True	17276	0.097951	0.17851	0.010668	2.3698e-20	3.19923e-19	0.0009259259259259	True	True	True	True	17202.0	0.084352	0.1536	0.0090312	5.4286e-21	7.328609999999999e-20	0.0009259259259259	True	True	True	True	17002.0	0.06333	0.11505	0.0089993	1.022e-12	1.3797000000000002e-11	0.0009259259259259	True	True	True	True	17211.0	0.078525	0.14299	0.0089564	1.0039e-18	1.355265e-17	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Frontal_Cortex_BA9	Brain_Frontal_Cortex_BA9	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.16748	0.30703	0.012712	9.9604e-40	1.7928719999999996e-38	0.0009259259259259	True	True	True	17276	0.098627	0.18159	0.010286	5.1046e-22	9.18828e-21	0.0009259259259259	True	True	True	True	17202.0	0.081563	0.15005	0.0087148	4.5366e-21	7.328609999999999e-20	0.0009259259259259	True	True	True	True	17002.0	0.06625	0.12159	0.0086692	1.1318e-14	2.72952e-13	0.0009259259259259	True	True	True	True	17211.0	0.078606	0.14461	0.0086423	5.2549e-20	9.45882e-19	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Hippocampus	Brain_Hippocampus	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.14652	0.24686	0.014766	1.9432e-23	1.31166e-22	0.0009259259259259	True	True	True	17276	0.088975	0.15059	0.011878	3.6023e-14	3.24207e-13	0.0009259259259259	True	True	True	True	17202.0	0.077899	0.13174	0.010066	5.3167e-15	3.5887725e-14	0.0009259259259259	True	True	True	True	17002.0	0.048759	0.082252	0.010067	6.4474e-07	3.481596e-06	0.0009259259259259	True	True	True	True	17211.0	0.071631	0.12113	0.010027	4.7333e-13	4.25997e-12	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Hypothalamus	Brain_Hypothalamus	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.14968	0.25621	0.014967	8.8968e-24	6.863245714285715e-23	0.0009259259259259	True	True	True	17276	0.088879	0.15288	0.012103	1.0905e-13	7.360875e-13	0.0009259259259259	True	True	True	True	17202.0	0.079145	0.136	0.010222	5.1469e-15	3.5887725e-14	0.0009259259259259	True	True	True	True	17002.0	0.058083	0.09954	0.010222	6.7639e-09	5.2178657142857136e-08	0.0009259259259259	True	True	True	True	17211.0	0.068002	0.11684	0.010225	1.5071e-11	8.13834e-11	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Nucleus_accumbens_basa...	Brain_Nucleus_accumbens_basal_ganglia	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.14687	0.25353	0.014055	8.948099999999999e-26	8.053289999999999e-25	0.0009259259259259	True	True	True	17276	0.08462	0.14673	0.011342	4.5186e-14	3.485777142857143e-13	0.0009259259259259	True	True	True	True	17202.0	0.07455	0.12916	0.0096058	4.4679e-15	3.5887725e-14	0.0009259259259259	True	True	True	True	17002.0	0.054724	0.09458	0.0095953	5.9854e-09	5.2178657142857136e-08	0.0009259259259259	True	True	True	True	17211.0	0.067189	0.11641	0.0095645	1.1146e-12	8.598342857142856e-12	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Putamen_basal_ganglia	Brain_Putamen_basal_ganglia	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.13192	0.22343	0.014668	1.3371000000000001e-19	6.563945454545456e-19	0.0009259259259259	True	True	True	17276	0.074046	0.12594	0.011816	1.8882e-10	9.269345454545455e-10	0.0009259259259259	True	True	True	True	17202.0	0.065874	0.11196	0.010011	2.4207e-11	1.1883436363636363e-10	0.0009259259259259	True	True	True	True	17002.0	0.04502	0.076342	0.010018	3.5224e-06	1.729178181818182e-05	0.0009259259259259	True	True	True	True	17211.0	0.061681	0.10483	0.0099754	3.2158e-10	1.5786654545454543e-09	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Spinal_cord_cervical_c...	Brain_Spinal_cord_cervical_c-1	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.090807	0.16248	0.015888	5.5668e-09	2.1471942857142858e-08	0.0009259259259259	True	True	True	17276	0.055611	0.099894	0.012933	8.5876e-06	3.567156923076923e-05	0.0009259259259259	True	True	True	True	17202.0	0.056492	0.10139	0.010916	1.1529e-07	4.4469e-07	0.0009259259259259	True	True	True	True	17002.0	0.02773	0.049667	0.010843	0.0052768	0.0203533714285714	0.0009259259259259	False	True	True	True	17211.0	0.048335	0.086741	0.010886	4.5232e-06	1.7446628571428575e-05	0.0009259259259259	True	True	True	4	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Brain_Substantia_nigra	Brain_Substantia_nigra	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.1014	0.17376	0.015821	7.5216e-11	3.124356923076923e-10	0.0009259259259259	True	True	True	17276	0.054535	0.093832	0.012815	1.049e-05	4.046142857142857e-05	0.0009259259259259	True	True	True	True	17202.0	0.056512	0.097157	0.010834	9.2538e-08	3.843886153846154e-07	0.0009259259259259	True	True	True	True	17002.0	0.040414	0.069324	0.010824	9.4617e-05	0.0003930244615384	0.0009259259259259	True	True	True	True	17211.0	0.052719	0.090626	0.010832	5.7154e-07	2.3740892307692304e-06	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_specific_tissue	Pituitary	Pituitary	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.10673	0.19769	0.016553	5.8485e-11	2.6318250000000004e-10	0.0009259259259259	True	True	True	17276	0.066811	0.12445	0.013416	3.215e-07	1.4467500000000002e-06	0.0009259259259259	True	True	True	True	17202.0	0.065952	0.12271	0.01132	2.8882e-09	1.29969e-08	0.0009259259259259	True	True	True	True	17002.0	0.044252	0.08208	0.011323	4.6702e-05	0.000210159	0.0009259259259259	True	True	True	True	17211.0	0.06076	0.11303	0.011217	3.0792e-08	1.3856400000000002e-07	0.0009259259259259	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Amygdala	Brain_Amygdala	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.12512	0.2121	0.014422	2.2623e-18	1.2216420000000002e-17	0.0009259259259259	True	True	True	17276	0.082276	0.14009	0.011678	9.5996e-13	5.759760000000001e-12	0.0009259259259259	True	True	True	True	17202.0	0.07193	0.12239	0.0098866	1.8053e-13	1.08318e-12	0.0009259259259259	True	True	True	True	17002.0	0.053405	0.090639	0.009907	3.5616e-08	2.40408e-07	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Anterior_cingulate_cor...	Brain_Anterior_cingulate_cortex_BA24	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.13758	0.24183	0.013268	2.0692e-25	2.234736e-24	0.0009259259259259	True	True	True	17276	0.090868	0.16041	0.01078	1.8792e-17	2.029536e-16	0.0009259259259259	True	True	True	True	17202.0	0.07507	0.13242	0.0091278	1.0561e-16	1.140588e-15	0.0009259259259259	True	True	True	True	17002.0	0.061271	0.10782	0.0091208	9.5531e-12	1.0317348e-10	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Caudate_basal_ganglia	Brain_Caudate_basal_ganglia	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.12838	0.22063	0.014451	3.5855e-19	2.1513000000000006e-18	0.0009259259259259	True	True	True	17276	0.080571	0.13909	0.011736	3.4321e-12	1.853334e-11	0.0009259259259259	True	True	True	True	17202.0	0.069202	0.11936	0.0099427	1.7668e-12	9.54072e-12	0.0009259259259259	True	True	True	True	17002.0	0.051033	0.087811	0.0099267	1.3833e-07	8.2998e-07	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.13444	0.26882	0.011072	4.4958e-34	2.4277320000000003e-32	0.0009259259259259	True	True	True	17276	0.096126	0.19281	0.0090472	1.3877e-26	7.493580000000001e-25	0.0009259259259259	True	True	True	True	17202.0	0.076435	0.15321	0.0077091	2.0893e-23	5.64111e-22	0.0009259259259259	True	True	True	True	17002.0	0.059153	0.11838	0.0076676	6.4361e-15	2.72952e-13	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellum	Brain_Cerebellum	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.13602	0.26898	0.011415	6.774200000000001e-33	1.8290340000000004e-31	0.0009259259259259	True	True	True	17276	0.096154	0.19079	0.0093222	3.607900000000001e-25	9.741330000000003e-24	0.0009259259259259	True	True	True	True	17202.0	0.079264	0.15716	0.0079503	1.2063e-23	5.64111e-22	0.0009259259259259	True	True	True	True	17002.0	0.060106	0.11897	0.0079044	1.5164e-14	2.72952e-13	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Cortex	Brain_Cortex	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.1494	0.27109	0.013098	2.5528e-30	3.4462800000000004e-29	0.0009259259259259	True	True	True	17276	0.097951	0.17851	0.010668	2.3698e-20	3.19923e-19	0.0009259259259259	True	True	True	True	17202.0	0.084352	0.1536	0.0090312	5.4286e-21	7.328609999999999e-20	0.0009259259259259	True	True	True	True	17002.0	0.06333	0.11505	0.0089993	1.022e-12	1.3797000000000002e-11	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Frontal_Cortex_BA9	Brain_Frontal_Cortex_BA9	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.14954	0.27415	0.012615	1.4154e-32	2.54772e-31	0.0009259259259259	True	True	True	17276	0.098627	0.18159	0.010286	5.1046e-22	9.18828e-21	0.0009259259259259	True	True	True	True	17202.0	0.081563	0.15005	0.0087148	4.5366e-21	7.328609999999999e-20	0.0009259259259259	True	True	True	True	17002.0	0.06625	0.12159	0.0086692	1.1318e-14	2.72952e-13	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Hippocampus	Brain_Hippocampus	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.13216	0.22265	0.014695	1.3387e-19	9.036225e-19	0.0009259259259259	True	True	True	17276	0.088975	0.15059	0.011878	3.6023e-14	3.24207e-13	0.0009259259259259	True	True	True	True	17202.0	0.077899	0.13174	0.010066	5.3167e-15	3.5887725e-14	0.0009259259259259	True	True	True	True	17002.0	0.048759	0.082252	0.010067	6.4474e-07	3.481596e-06	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Hypothalamus	Brain_Hypothalamus	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.13502	0.23111	0.014855	5.593700000000001e-20	4.3151400000000008e-19	0.0009259259259259	True	True	True	17276	0.088879	0.15288	0.012103	1.0905e-13	7.360875e-13	0.0009259259259259	True	True	True	True	17202.0	0.079145	0.136	0.010222	5.1469e-15	3.5887725e-14	0.0009259259259259	True	True	True	True	17002.0	0.058083	0.09954	0.010222	6.7639e-09	5.2178657142857136e-08	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
