# TOTAL_GENES = 18856
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_TRAIL_ACT...          SET       4     -0.64447   -0.0093858      0.54393      0.88195 GOBP_REGULATION_OF_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_TRANSCRIP...1         SET       6      0.38225    0.0068177      0.28558     0.090379 GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE
GOBP_REGULATION_OF_TRANSCRIP...2         SET      41     -0.05186   -0.0024157      0.12199      0.66462 GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I
GOBP_REGULATION_OF_TRANSCRIP...3         SET      27     0.098401     0.003721      0.17388      0.28573 GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III
GOBP_REGULATION_OF_TRANSCRIP...4         SET      85     -0.11507   -0.0077084     0.095129      0.88677 GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II
GOBP_REGULATION_OF_TRANSCRIP...5         SET      11     -0.27414   -0.0066195      0.26151      0.85274 GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA
GOBP_REGULATION_OF_TRANSCRIP...6         SET       7     -0.17626   -0.0033956      0.31291      0.71338 GOBP_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS
GOBP_REGULATION_OF_TRANSCRIP...7         SET      21      0.23223    0.0077458      0.18219      0.10123 GOBP_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE
GOBP_REGULATION_OF_TRANSCRIP...8         SET      15    -0.027447  -0.00077386      0.18902      0.55773 GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I
GOBP_REGULATION_OF_TRANSCRIP...9         SET      48      0.14925    0.0075208      0.13271      0.13038 GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING
GOBP_REGULATION_OF_TRANSFERA...          SET     794   -0.0058939   -0.0011837     0.032152      0.57272 GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY
GOBP_REGULATION_OF_TRANSFORM...1         SET      10     0.076457    0.0017603      0.27022      0.38861 GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION
GOBP_REGULATION_OF_TRANSFORM...2         SET       9     -0.17647   -0.0038546      0.27624      0.73853 GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION
GOBP_REGULATION_OF_TRANSLATI...1         SET      20     -0.21108   -0.0068709      0.16466      0.90005 GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION
GOBP_REGULATION_OF_TRANSLATI...2         SET      17    0.0053339   0.00016009      0.19093      0.48886 GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY
GOBP_REGULATION_OF_TRANSLATI...3         SET      74    -0.026616   -0.0016642      0.09125      0.61473 GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION
GOBP_REGULATION_OF_TRANSLATI...4         SET      11      0.19436     0.004693      0.26944      0.23536 GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_BY_EIF2_ALPHA_PHOSPHORYLATION
GOBP_REGULATION_OF_TRANSLATI...5         SET      15      0.10894    0.0030714      0.21389      0.30526 GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS
GOBP_REGULATION_OF_TRANSLATI...6         SET      10     0.029033   0.00066844      0.23307      0.45043 GOBP_REGULATION_OF_TRANSLATIONAL_TERMINATION
GOBP_REGULATION_OF_TRANSLATI...7         SET       6      0.48096    0.0085783      0.35912     0.090249 GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE
GOBP_REGULATION_OF_TRANSLATI...8         SET       8      0.44294    0.0091219      0.32812     0.088527 GOBP_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
GOBP_REGULATION_OF_TRANSLATI...9         SET      10      0.39798     0.009163      0.27593     0.074613 GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
GOBP_REGULATION_OF_TRANSLATI...10        SET      20       0.1939    0.0063116      0.18524      0.14762 GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS
GOBP_REGULATION_OF_TRANSMEMB...1         SET     261  -0.00018523  -2.1641e-05     0.058201      0.50127 GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY
GOBP_REGULATION_OF_TRANSMEMB...2         SET     556   -0.0060795   -0.0010285     0.039143      0.56171 GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_TRANSMISS...          SET      16    -0.075604   -0.0022014      0.22977      0.62893 GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE
GOBP_REGULATION_OF_TRANSPORT             SET    1656    -0.007032   -0.0019904      0.02299      0.62015 GOBP_REGULATION_OF_TRANSPORT
GOBP_REGULATION_OF_TRANSPORT...          SET     271     -0.07095   -0.0084447     0.054822      0.90219 GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY
GOBP_REGULATION_OF_TRANS_SYN...          SET     446     0.064204    0.0097571     0.042835     0.066962 GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING
GOBP_REGULATION_OF_TRIGLYCER...1         SET      18     0.079317    0.0024495      0.18004      0.32977 GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_TRIGLYCER...2         SET      12      0.10815    0.0027274      0.28024      0.34979 GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS
GOBP_REGULATION_OF_TRIGLYCER...3         SET      37     0.062516    0.0027667      0.13119      0.31685 GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS
GOBP_REGULATION_OF_TUBE_SIZE             SET     132    -0.075197   -0.0062697     0.083642      0.81567 GOBP_REGULATION_OF_TUBE_SIZE
GOBP_REGULATION_OF_TUMOR_NEC...          SET      48      0.14544     0.007329      0.11612       0.1052 GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_TYPE_2_IM...          SET      33    -0.013626  -0.00056957      0.15491      0.53505 GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE
GOBP_REGULATION_OF_TYPE_B_PA...1         SET       9      0.26882    0.0058717      0.26218      0.15261 GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT
GOBP_REGULATION_OF_TYPE_B_PA...2         SET      15      0.41748      0.01177      0.22357     0.030938 GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION
GOBP_REGULATION_OF_TYPE_I_IN...          SET      38     0.024145    0.0010828      0.13647      0.42978 GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY
GOBP_REGULATION_OF_T_CELL_AC...1         SET     359    -0.071406   -0.0097587     0.049613      0.92495 GOBP_REGULATION_OF_T_CELL_ACTIVATION
GOBP_REGULATION_OF_T_CELL_AC...2         SET       6      0.55984    0.0099852      0.35391     0.056851 GOBP_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL
GOBP_REGULATION_OF_T_CELL_AP...          SET      37     0.051925    0.0022979      0.14417      0.35936 GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS
GOBP_REGULATION_OF_T_CELL_CH...          SET      15     -0.20444   -0.0057641      0.25692      0.78691 GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS
GOBP_REGULATION_OF_T_CELL_CO...          SET       5      -1.0006    -0.016292      0.44175      0.98824 GOBP_REGULATION_OF_T_CELL_COSTIMULATION
GOBP_REGULATION_OF_T_CELL_DI...1         SET     173     -0.10262   -0.0097849     0.070648      0.92682 GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_T_CELL_DI...2         SET      26       0.1986    0.0073697      0.17998      0.13492 GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS
GOBP_REGULATION_OF_T_CELL_EX...          SET       4     -0.28092   -0.0040912      0.41611       0.7502 GOBP_REGULATION_OF_T_CELL_EXTRAVASATION
GOBP_REGULATION_OF_T_CELL_ME...1         SET      49     0.040578    0.0020659      0.14252      0.38793 GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY
GOBP_REGULATION_OF_T_CELL_ME...2         SET       8      0.29445     0.006064      0.33457      0.18941 GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL
GOBP_REGULATION_OF_T_CELL_ME...3         SET      92    -0.095252   -0.0066373      0.10045       0.8285 GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY
GOBP_REGULATION_OF_T_CELL_MI...          SET      45    -0.015303  -0.00074671      0.13702      0.54446 GOBP_REGULATION_OF_T_CELL_MIGRATION
GOBP_REGULATION_OF_T_CELL_RE...          SET      42     -0.14042     -0.00662      0.13497      0.85091 GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_T_CIRCLE_...          SET       5      0.44587    0.0072597      0.28168     0.056733 GOBP_REGULATION_OF_T_CIRCLE_FORMATION
GOBP_REGULATION_OF_T_HELPER_...1         SET      19     -0.18893   -0.0059943      0.21112      0.81457 GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_T_HELPER_...2         SET       7     -0.30725   -0.0059191      0.33334      0.82166 GOBP_REGULATION_OF_T_HELPER_17_CELL_LINEAGE_COMMITMENT
GOBP_REGULATION_OF_T_HELPER_...3         SET      29     -0.20186   -0.0079106      0.17227      0.87936 GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE
GOBP_REGULATION_OF_T_HELPER_...4         SET      10     -0.15528   -0.0035751      0.30317      0.69574 GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_T_HELPER_...5         SET      30     -0.12686   -0.0050563      0.16571      0.77802 GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE
GOBP_REGULATION_OF_T_HELPER_...6         SET      11      0.19827    0.0047874      0.26836      0.23002 GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_T_HELPER_...7         SET      40    -0.080887   -0.0037216      0.14392      0.71295 GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_UBIQUITIN...1         SET     163     0.038117    0.0035287     0.068386      0.28864 GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_UBIQUITIN...2         SET      27   -0.0064942  -0.00024558      0.16863      0.51536 GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY
GOBP_REGULATION_OF_UBIQUITIN...3         SET      56    -0.032484   -0.0017677      0.11912      0.60746 GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY
GOBP_REGULATION_OF_UNSATURAT...          SET      10     -0.29833   -0.0068686      0.29014      0.84807 GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_URINE_VOL...          SET      19     -0.26823   -0.0085104      0.18444      0.92706 GOBP_REGULATION_OF_URINE_VOLUME
GOBP_REGULATION_OF_VACUOLE_O...          SET      45      0.13999    0.0068309      0.12744        0.136 GOBP_REGULATION_OF_VACUOLE_ORGANIZATION
GOBP_REGULATION_OF_VASCULAR_...1         SET       2      0.35952    0.0037025      0.75665      0.31734 GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEDIFFERENTIATION
GOBP_REGULATION_OF_VASCULAR_...2         SET      13      0.19395     0.005091      0.23995      0.20946 GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_VASCULAR_...3         SET       8      0.43696    0.0089987      0.39289      0.13304 GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION
GOBP_REGULATION_OF_VASCULAR_...4         SET      28     -0.10359   -0.0039889      0.18543      0.71179 GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_VASCULAR_...5         SET      48    -0.098037   -0.0049402      0.14198      0.75505 GOBP_REGULATION_OF_VASCULAR_PERMEABILITY
GOBP_REGULATION_OF_VASCULAR_...6         SET      10     -0.63589    -0.014641      0.33733      0.97028 GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING
GOBP_REGULATION_OF_VASCULATU...          SET     272      0.01523    0.0018161      0.05488      0.39069 GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT
GOBP_REGULATION_OF_VASCULOGE...          SET      16     -0.05719   -0.0016652      0.21903      0.60299 GOBP_REGULATION_OF_VASCULOGENESIS
GOBP_REGULATION_OF_VASOCONST...          SET      56     -0.10175   -0.0055367      0.14268      0.76211 GOBP_REGULATION_OF_VASOCONSTRICTION
GOBP_REGULATION_OF_VENTRICUL...1         SET      12      0.30733    0.0077509      0.30176      0.15424 GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL
GOBP_REGULATION_OF_VENTRICUL...2         SET       5     -0.25599    -0.004168      0.45947      0.71128 GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION
GOBP_REGULATION_OF_VENTRICUL...3         SET      19    -0.068398   -0.0021701      0.22209      0.62095 GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION
GOBP_REGULATION_OF_VERY_LOW_...1         SET       4     -0.43623   -0.0063532      0.45798      0.82958 GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_REGULATION_OF_VERY_LOW_...2         SET       6     0.090644    0.0016167      0.37093      0.40347 GOBP_REGULATION_OF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING
GOBP_REGULATION_OF_VESICLE_F...          SET      24      0.17093    0.0060944      0.18367      0.17602 GOBP_REGULATION_OF_VESICLE_FUSION
GOBP_REGULATION_OF_VESICLE_M...          SET     497     0.042949    0.0068804     0.039517      0.13856 GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT
GOBP_REGULATION_OF_VESICLE_S...          SET      19      0.51552     0.016356      0.17711     0.001805 GOBP_REGULATION_OF_VESICLE_SIZE
GOBP_REGULATION_OF_VESICLE_T...          SET       5     0.068496    0.0011153      0.33072      0.41796 GOBP_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_REGULATION_OF_VIRAL_ENT...          SET      47     0.011419    0.0005694      0.14224      0.46801 GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL
GOBP_REGULATION_OF_VIRAL_GEN...          SET      83     0.027578    0.0018257     0.096717      0.38777 GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION
GOBP_REGULATION_OF_VIRAL_IND...          SET      47      0.10574    0.0052725      0.13675      0.21971 GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_VIRAL_PRO...          SET     158   -0.0055357  -0.00050462     0.071666      0.53078 GOBP_REGULATION_OF_VIRAL_PROCESS
GOBP_REGULATION_OF_VIRAL_TRA...          SET      18     -0.18569   -0.0057347      0.21157      0.80994 GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION
GOBP_REGULATION_OF_VITAMIN_D...1         SET       7     -0.35764   -0.0068897      0.34023       0.8534 GOBP_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_VITAMIN_D...2         SET      10     -0.25926   -0.0059691      0.25455      0.84578 GOBP_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_VITAMIN_M...          SET      12     -0.14219   -0.0035859      0.26812      0.70204 GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS
GOBP_REGULATION_OF_VOLTAGE_G...1         SET      40    -0.084895   -0.0039061      0.13194      0.74003 GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY
GOBP_REGULATION_OF_VOLTAGE_G...2         SET       4     -0.43985   -0.0064058       0.5068      0.80727 GOBP_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION
GOBP_REGULATION_OF_VOLTAGE_G...3         SET       7      0.01705   0.00032847      0.31989      0.47875 GOBP_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY
GOBP_REGULATION_OF_WNT_PROTE...          SET       5      0.23508    0.0038276      0.44896      0.30028 GOBP_REGULATION_OF_WNT_PROTEIN_SECRETION
GOBP_REGULATION_OF_WNT_SIGNA...1         SET     310     0.036926    0.0046957     0.052432      0.24064 GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY
GOBP_REGULATION_OF_WNT_SIGNA...2         SET       8    -0.089343   -0.0018399      0.35913      0.59823 GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT
GOBP_REGULATION_OF_WNT_SIGNA...3         SET      15    -0.031571  -0.00089012      0.24073      0.55217 GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY
GOBP_REGULATION_OF_WOUND_HEA...1         SET     127    -0.065013   -0.0053176     0.078878      0.79509 GOBP_REGULATION_OF_WOUND_HEALING
GOBP_REGULATION_OF_WOUND_HEA...2         SET       8      -0.4955    -0.010204      0.35458      0.91885 GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS
GOBP_REGULATION_OF_XENOPHAGY             SET       8    -0.016754  -0.00034503      0.29826       0.5224 GOBP_REGULATION_OF_XENOPHAGY
GOBP_REGULATION_PROTEIN_CATA...          SET       5     -0.33178   -0.0054021      0.40493       0.7937 GOBP_REGULATION_PROTEIN_CATABOLIC_PROCESS_AT_SYNAPSE
GOBP_REGULATORY_NCRNA_3_END_...          SET      16      0.16962    0.0049391      0.19789      0.19568 GOBP_REGULATORY_NCRNA_3_END_PROCESSING
GOBP_REGULATORY_NCRNA_PROCES...          SET      67    -0.011027  -0.00065618      0.10508      0.54179 GOBP_REGULATORY_NCRNA_PROCESSING
GOBP_REGULATORY_T_CELL_DIFFE...          SET      35    -0.019486  -0.00083876      0.17609      0.54406 GOBP_REGULATORY_T_CELL_DIFFERENTIATION
GOBP_RELAXATION_OF_CARDIAC_M...          SET      17      0.19223    0.0057696      0.22641      0.19793 GOBP_RELAXATION_OF_CARDIAC_MUSCLE
GOBP_RELAXATION_OF_MUSCLE                SET      32       0.1995    0.0082119      0.17762      0.13069 GOBP_RELAXATION_OF_MUSCLE
GOBP_RELAXATION_OF_SMOOTH_MU...          SET       9     0.080096    0.0017495      0.35129      0.40982 GOBP_RELAXATION_OF_SMOOTH_MUSCLE
GOBP_RELAXATION_OF_VASCULAR_...          SET       6      -0.3203   -0.0057127      0.43168      0.77094 GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE
GOBP_RELEASE_OF_CYTOCHROME_C...          SET      54     -0.21254    -0.011358      0.11458      0.96819 GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA
GOBP_RELEASE_OF_SEQUESTERED_...          SET      30     0.073021    0.0029104       0.1687      0.33257 GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM
GOBP_RENAL_ABSORPTION                    SET      29    -0.071341   -0.0027957      0.15813      0.67405 GOBP_RENAL_ABSORPTION
GOBP_RENAL_CONTROL_OF_PERIPH...          SET       4     -0.17991   -0.0026202      0.39509      0.67557 GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE
GOBP_RENAL_FILTRATION                    SET      26     -0.25498   -0.0094618      0.19674       0.9025 GOBP_RENAL_FILTRATION
GOBP_RENAL_PROTEIN_ABSORPTION            SET       7     -0.28584   -0.0055064      0.39536      0.76515 GOBP_RENAL_PROTEIN_ABSORPTION
GOBP_RENAL_SODIUM_EXCRETION              SET      20     0.014532   0.00047304      0.20522      0.47177 GOBP_RENAL_SODIUM_EXCRETION
GOBP_RENAL_SODIUM_ION_ABSORP...          SET       9     -0.50391    -0.011007      0.33199      0.93547 GOBP_RENAL_SODIUM_ION_ABSORPTION
GOBP_RENAL_SODIUM_ION_TRANSP...          SET      12     -0.59204    -0.014931      0.27651      0.98386 GOBP_RENAL_SODIUM_ION_TRANSPORT
GOBP_RENAL_SYSTEM_DEVELOPMENT            SET     306     0.036709    0.0046383     0.055059      0.25248 GOBP_RENAL_SYSTEM_DEVELOPMENT
GOBP_RENAL_SYSTEM_PROCESS                SET     117    -0.068725   -0.0053969     0.082802      0.79672 GOBP_RENAL_SYSTEM_PROCESS
GOBP_RENAL_SYSTEM_PROCESS_IN...1         SET      14     -0.21594   -0.0058821      0.23965      0.81622 GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME
GOBP_RENAL_SYSTEM_PROCESS_IN...2         SET      23     -0.16015     -0.00559      0.18752      0.80345 GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE
GOBP_RENAL_SYSTEM_VASCULATUR...1         SET      30     -0.08427   -0.0033587      0.17519      0.68474 GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT
GOBP_RENAL_SYSTEM_VASCULATUR...2         SET       8      0.35344    0.0072787      0.34882      0.15548 GOBP_RENAL_SYSTEM_VASCULATURE_MORPHOGENESIS
GOBP_RENAL_TUBULAR_SECRETION             SET      28     -0.18328   -0.0070576      0.17111      0.85794 GOBP_RENAL_TUBULAR_SECRETION
GOBP_RENAL_TUBULE_DEVELOPMENT            SET      91    -0.098471   -0.0068244      0.10097      0.83527 GOBP_RENAL_TUBULE_DEVELOPMENT
GOBP_RENAL_VESICLE_DEVELOPME...          SET      18     -0.10629   -0.0032824      0.24606      0.66711 GOBP_RENAL_VESICLE_DEVELOPMENT
GOBP_RENAL_VESICLE_FORMATION             SET       8    -0.040755   -0.0008393      0.37621      0.54313 GOBP_RENAL_VESICLE_FORMATION
GOBP_RENAL_WATER_ABSORPTION              SET       4    -0.032098  -0.00046746      0.38077      0.53359 GOBP_RENAL_WATER_ABSORPTION
GOBP_RENAL_WATER_HOMEOSTASIS             SET      22     -0.16462   -0.0056198      0.19762      0.79757 GOBP_RENAL_WATER_HOMEOSTASIS
GOBP_RENAL_WATER_TRANSPORT               SET       7     0.058608    0.0011291      0.30517      0.42385 GOBP_RENAL_WATER_TRANSPORT
GOBP_RENIN_SECRETION_INTO_BL...          SET       6      -0.6007    -0.010714      0.44765      0.91018 GOBP_RENIN_SECRETION_INTO_BLOOD_STREAM
GOBP_REPLACEMENT_OSSIFICATION            SET      29     -0.22933   -0.0089868      0.16959      0.91185 GOBP_REPLACEMENT_OSSIFICATION
GOBP_REPLICATION_BORN_DOUBLE...          SET       6     -0.33169    -0.005916       0.3993      0.79691 GOBP_REPLICATION_BORN_DOUBLE_STRAND_BREAK_REPAIR_VIA_SISTER_CHROMATID_EXCHANGE
GOBP_REPLICATION_FORK_PROCES...          SET      45      -0.1084   -0.0052894      0.11496      0.82714 GOBP_REPLICATION_FORK_PROCESSING
GOBP_REPLICATION_FORK_PROTEC...          SET      10     -0.45039     -0.01037      0.25776       0.9597 GOBP_REPLICATION_FORK_PROTECTION
GOBP_REPLICATIVE_SENESCENCE              SET      16     -0.08229   -0.0023961      0.20286       0.6575 GOBP_REPLICATIVE_SENESCENCE
GOBP_REPRODUCTION                        SET    1374    0.0097172    0.0025258     0.024596       0.3464 GOBP_REPRODUCTION
GOBP_REPRODUCTIVE_BEHAVIOR               SET      43    -0.078471   -0.0037431       0.1435      0.70775 GOBP_REPRODUCTIVE_BEHAVIOR
GOBP_REPRODUCTIVE_SYSTEM_DEV...          SET     284    -0.013235    -0.001612     0.054073      0.59668 GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT
GOBP_RESCUE_OF_STALLED_RIBOS...          SET       9      0.19039    0.0041585       0.2846      0.25177 GOBP_RESCUE_OF_STALLED_RIBOSOME
GOBP_RESOLUTION_OF_MEIOTIC_R...          SET      16     0.044924    0.0013081      0.16279      0.39129 GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES
GOBP_RESOLUTION_OF_RECOMBINA...          SET       6     0.064118    0.0011436      0.34178       0.4256 GOBP_RESOLUTION_OF_RECOMBINATION_INTERMEDIATES
GOBP_RESPIRATORY_BURST                   SET      31      0.14032     0.005685      0.15889       0.1886 GOBP_RESPIRATORY_BURST
GOBP_RESPIRATORY_BURST_INVOL...1         SET      14      0.17605    0.0047953      0.21847      0.21018 GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE
GOBP_RESPIRATORY_BURST_INVOL...2         SET       7      0.18403    0.0035453      0.28953      0.26252 GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE
GOBP_RESPIRATORY_CHAIN_COMPL...1         SET      10     -0.46367    -0.010675      0.24912      0.96863 GOBP_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY
GOBP_RESPIRATORY_CHAIN_COMPL...2         SET      28     0.037551     0.001446      0.16949      0.41233 GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY
GOBP_RESPIRATORY_ELECTRON_TR...          SET     102    0.0014257   0.00010458     0.077041      0.49262 GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN
GOBP_RESPIRATORY_GASEOUS_EXC...          SET      68    -0.078496   -0.0047055      0.11383      0.75478 GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM
GOBP_RESPIRATORY_SYSTEM_DEVE...          SET     201    -0.084631   -0.0086913     0.067837      0.89389 GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT
